,Unnamed: 0.1,Unnamed: 0,id,date,sentiment,irony,Unnamed: 0.2
18856141,49361,49361,1.842119220873544e+18,2024-10-04,NEU,not ironic,
18856142,49362,49362,1.8421192206261417e+18,2024-10-04,NEU,ironic,
18856143,49363,49363,1.8421192193048653e+18,2024-10-04,NEU,not ironic,
18856144,49364,49364,1.8421192171407032e+18,2024-10-04,NEG,not ironic,
18856145,49365,49365,1.842119212862497e+18,2024-10-04,POS,not ironic,
18856146,49366,49366,1.842119212699116e+18,2024-10-04,POS,ironic,
18856147,49367,49367,1.842119210270364e+18,2024-10-04,NEU,not ironic,
18856148,49368,49368,1.842119208181908e+18,2024-10-04,NEG,ironic,
18856149,49369,49369,1.8421192079928773e+18,2024-10-04,NEG,ironic,
18856150,49370,49370,1.8421192065835832e+18,2024-10-04,NEU,not ironic,
18856151,49371,49371,1.8421192059963804e+18,2024-10-04,NEG,ironic,
18856152,49372,49372,1.8421192056692687e+18,2024-10-04,NEG,not ironic,
18856153,49373,49373,1.8421192039537544e+18,2024-10-04,POS,ironic,
18856154,49374,49374,1.842119201588184e+18,2024-10-04,NEG,ironic,
18856155,49375,49375,1.842119196424966e+18,2024-10-04,POS,not ironic,
18856156,49376,49376,1.8421191951205453e+18,2024-10-04,NEU,not ironic,
18856157,49377,49377,1.8421191940719864e+18,2024-10-04,POS,not ironic,
18856158,49378,49378,1.8421191939209464e+18,2024-10-04,NEU,not ironic,
18856159,49379,49379,1.8421191934092864e+18,2024-10-04,POS,ironic,
18856160,49380,49380,1.842119192327357e+18,2024-10-04,NEG,not ironic,
18856161,49381,49381,1.8421191882797007e+18,2024-10-04,NEU,not ironic,
18856162,49382,49382,1.8421191853729423e+18,2024-10-04,NEG,not ironic,
18856163,49383,49383,1.842119184316024e+18,2024-10-04,NEG,not ironic,
18856164,49384,49384,1.8421191784485028e+18,2024-10-04,NEG,ironic,
18856165,49385,49385,1.8421191778316493e+18,2024-10-04,NEU,not ironic,
18856166,49386,49386,1.842119169522778e+18,2024-10-04,NEG,not ironic,
18856167,49387,49387,1.842119164476924e+18,2024-10-04,NEU,not ironic,
18856168,49388,49388,1.84211916341586e+18,2024-10-04,NEG,ironic,
18856169,49389,49389,1.842119158873408e+18,2024-10-04,NEG,ironic,
18856170,49390,49390,1.84211915600024e+18,2024-10-04,POS,ironic,
18856171,49391,49391,1.842119154662306e+18,2024-10-04,NEG,ironic,
18856172,49392,49392,1.8421191544861783e+18,2024-10-04,POS,ironic,
18856173,49393,49393,1.8421191543644984e+18,2024-10-04,NEG,not ironic,
18856174,49394,49394,1.8421191539702748e+18,2024-10-04,POS,ironic,
18856175,49395,49395,1.8421191529971144e+18,2024-10-04,NEU,not ironic,
18856176,49396,49396,1.8421191520410995e+18,2024-10-04,NEU,ironic,
18856177,49397,49397,1.8421191518605192e+18,2024-10-04,POS,ironic,
18856178,49398,49398,1.8421191508582853e+18,2024-10-04,NEG,ironic,
18856179,49399,49399,1.842119143937704e+18,2024-10-04,NEG,not ironic,
18856180,49400,49400,1.8421191438955604e+18,2024-10-04,NEU,ironic,
18856181,49401,49401,1.842119142335267e+18,2024-10-04,NEG,not ironic,
18856182,49402,49402,1.8421191370840315e+18,2024-10-04,NEU,not ironic,
18856183,49403,49403,1.8421191335187704e+18,2024-10-04,NEU,not ironic,
18856184,49404,49404,1.842119132214416e+18,2024-10-04,NEG,not ironic,
18856185,49405,49405,1.842119127781016e+18,2024-10-04,NEG,not ironic,
18856186,49406,49406,1.842119125356671e+18,2024-10-04,NEU,ironic,
18856187,49407,49407,1.8421191235406031e+18,2024-10-04,NEU,not ironic,
18856188,49408,49408,1.842119122118746e+18,2024-10-04,POS,not ironic,
18856189,49409,49409,1.8421191201893583e+18,2024-10-04,NEG,not ironic,
18856190,49410,49410,1.8421191200679985e+18,2024-10-04,NEU,not ironic,
18856191,49411,49411,1.8421191174504824e+18,2024-10-04,NEU,not ironic,
18856192,49412,49412,1.842119116427334e+18,2024-10-04,NEU,ironic,
18856193,49413,49413,1.842119112551457e+18,2024-10-04,NEG,not ironic,
18856194,49414,49414,1.8421191118762025e+18,2024-10-04,NEU,not ironic,
18856195,49415,49415,1.842119110785741e+18,2024-10-04,POS,ironic,
18856196,49416,49416,1.842119106230936e+18,2024-10-04,NEG,ironic,
18856197,49417,49417,1.84211910049287e+18,2024-10-04,NEG,ironic,
18856198,49418,49418,1.8421190966257416e+18,2024-10-04,NEU,not ironic,
18856199,49419,49419,1.8421190931948344e+18,2024-10-04,NEG,not ironic,
18856200,49420,49420,1.8421190914457605e+18,2024-10-04,POS,not ironic,
18856201,49421,49421,1.8421190894495788e+18,2024-10-04,NEU,not ironic,
18856202,49422,49422,1.842119086723011e+18,2024-10-04,NEG,ironic,
18856203,49423,49423,1.8421190834136064e+18,2024-10-04,NEU,not ironic,
18856204,49424,49424,1.842119082566419e+18,2024-10-04,NEU,not ironic,
18856205,49425,49425,1.8421190765475845e+18,2024-10-04,NEG,ironic,
18856206,49426,49426,1.842119076073616e+18,2024-10-04,NEU,not ironic,
18856207,49427,49427,1.8421190714560143e+18,2024-10-04,NEU,not ironic,
18856208,49428,49428,1.8421190679870305e+18,2024-10-04,NEG,not ironic,
18856209,49429,49429,1.842119059027919e+18,2024-10-04,NEU,not ironic,
18856210,49430,49430,1.8421190588433777e+18,2024-10-04,NEU,not ironic,
18856211,49431,49431,1.8421190560877284e+18,2024-10-04,NEU,not ironic,
18856212,49432,49432,1.8421190535460367e+18,2024-10-04,NEU,not ironic,
18856213,49433,49433,1.8421190505347364e+18,2024-10-04,NEG,ironic,
18856214,49434,49434,1.8421190487351503e+18,2024-10-04,NEG,not ironic,
18856215,49435,49435,1.8421190480934543e+18,2024-10-04,NEG,not ironic,
18856216,49436,49436,1.842119046252184e+18,2024-10-04,NEU,not ironic,
18856217,49437,49437,1.842119042666017e+18,2024-10-04,NEU,ironic,
18856218,49438,49438,1.8421190418522893e+18,2024-10-04,NEG,ironic,
18856219,49439,49439,1.842119041676084e+18,2024-10-04,NEU,ironic,
18856220,49440,49440,1.8421190414455112e+18,2024-10-04,POS,not ironic,
18856221,49441,49441,1.84211904092566e+18,2024-10-04,NEU,not ironic,
18856222,49442,49442,1.842119040673752e+18,2024-10-04,NEU,ironic,
18856223,49443,49443,1.842119039532872e+18,2024-10-04,NEU,not ironic,
18856224,49444,49444,1.8421190369156047e+18,2024-10-04,NEG,ironic,
18856225,49445,49445,1.842119036488069e+18,2024-10-04,NEG,ironic,
18856226,49446,49446,1.842119031114826e+18,2024-10-04,NEU,not ironic,
18856227,49447,49447,1.842119031014249e+18,2024-10-04,NEG,ironic,
18856228,49448,49448,1.842119029923656e+18,2024-10-04,NEG,not ironic,
18856229,49449,49449,1.8421190280448745e+18,2024-10-04,NEU,not ironic,
18856230,49450,49450,1.8421190275958047e+18,2024-10-04,NEU,not ironic,
18856231,49451,49451,1.8421190242446623e+18,2024-10-04,NEU,not ironic,
18856232,49452,49452,1.842119020750717e+18,2024-10-04,NEG,ironic,
18856233,49453,49453,1.842119020729774e+18,2024-10-04,NEU,not ironic,
18856234,49454,49454,1.842119015004603e+18,2024-10-04,NEG,ironic,
18856235,49455,49455,1.8421190125089672e+18,2024-10-04,NEU,not ironic,
18856236,49456,49456,1.842119011330364e+18,2024-10-04,NEG,not ironic,
18856237,49457,49457,1.8421190092500216e+18,2024-10-04,NEG,not ironic,
18856238,49458,49458,1.8421190085704625e+18,2024-10-04,NEG,not ironic,
18856239,49459,49459,1.8421190084992527e+18,2024-10-04,POS,not ironic,
18856240,49460,49460,1.84211900382675e+18,2024-10-04,NEU,not ironic,
18856241,49461,49461,1.842119001859621e+18,2024-10-04,NEG,not ironic,
18856242,49462,49462,1.842119000534172e+18,2024-10-04,NEG,not ironic,
18856243,49463,49463,1.8421189979546708e+18,2024-10-04,NEG,ironic,
18856244,49464,49464,1.842118990807577e+18,2024-10-04,NEU,not ironic,
18856245,49465,49465,1.84211898878172e+18,2024-10-04,NEU,not ironic,
18856246,49466,49466,1.84211898814838e+18,2024-10-04,NEG,ironic,
18856247,49467,49467,1.8421189850281613e+18,2024-10-04,NEU,not ironic,
18856248,49468,49468,1.842118978489e+18,2024-10-04,NEU,ironic,
18856249,49469,49469,1.8421189775913487e+18,2024-10-04,POS,not ironic,
18856250,49470,49470,1.8421189770044664e+18,2024-10-04,NEG,not ironic,
18856251,49471,49471,1.8421189748065687e+18,2024-10-04,NEU,not ironic,
18856252,49472,49472,1.842118974726648e+18,2024-10-04,NEG,not ironic,
18856253,49473,49473,1.8421189711072543e+18,2024-10-04,NEG,not ironic,
18856254,49474,49474,1.842118968942662e+18,2024-10-04,NEU,not ironic,
18856255,49475,49475,1.8421189681835377e+18,2024-10-04,NEG,not ironic,
18856256,49476,49476,1.842118961996944e+18,2024-10-04,POS,not ironic,
18856257,49477,49477,1.842118958150824e+18,2024-10-04,NEU,not ironic,
18856258,49478,49478,1.842118958066856e+18,2024-10-04,NEG,not ironic,
18856259,49479,49479,1.842118956766634e+18,2024-10-04,NEG,ironic,
18856260,49480,49480,1.842118954900222e+18,2024-10-04,NEU,not ironic,
18856261,49481,49481,1.842118950223536e+18,2024-10-04,NEU,not ironic,
18856262,49482,49482,1.84211895017316e+18,2024-10-04,NEG,not ironic,
