,Unnamed: 0.1,Unnamed: 0,id,date,sentiment,irony,Unnamed: 0.2
33929740,40980,40980,1834128785249067511,2024-09-12,NEG,not ironic,
33929741,40981,40981,1834128775434346653,2024-09-12,NEU,not ironic,
33929742,40982,40982,1834128738532917600,2024-09-12,NEU,not ironic,
33929743,40983,40983,1834128736771297537,2024-09-12,NEU,not ironic,
33929744,40984,40984,1834128732535103806,2024-09-12,POS,not ironic,
33929745,40985,40985,1834128731796811841,2024-09-12,POS,ironic,
33929746,40986,40986,1834128675136307209,2024-09-12,NEU,not ironic,
33929747,40987,40987,1834128667942727880,2024-09-12,POS,not ironic,
33929748,40988,40988,1834128655486009650,2024-09-12,NEU,not ironic,
33929749,40989,40989,1834128646447268210,2024-09-12,NEG,ironic,
33929750,40990,40990,1834128641497710741,2024-09-12,NEU,ironic,
33929751,40991,40991,1834128639274754301,2024-09-12,POS,not ironic,
33929752,40992,40992,1834128627937448253,2024-09-12,NEG,not ironic,
33929753,40993,40993,1834128624812769314,2024-09-12,NEU,not ironic,
33929754,40994,40994,1834128624779153539,2024-09-12,NEU,not ironic,
33929755,40995,40995,1834128614377275643,2024-09-12,POS,ironic,
33929756,40996,40996,1834128613442203874,2024-09-12,NEU,not ironic,
33929757,40997,40997,1834128612959588466,2024-09-12,NEG,not ironic,
33929758,40998,40998,1834128600385081833,2024-09-12,NEG,not ironic,
33929759,40999,40999,1834128570270314590,2024-09-12,NEG,ironic,
33929760,41000,41000,1834128569208836450,2024-09-12,NEG,ironic,
33929761,41001,41001,1834128563051667517,2024-09-12,NEG,ironic,
33929762,41002,41002,1834128561965592908,2024-09-12,NEU,not ironic,
33929763,41003,41003,1834128561214525542,2024-09-12,NEU,not ironic,
33929764,41004,41004,1834128559478124676,2024-09-12,POS,not ironic,
33929765,41005,41005,1834128551148208216,2024-09-12,POS,not ironic,
33929766,41006,41006,1834128523239518546,2024-09-12,NEG,ironic,
33929767,41007,41007,1834128516532801992,2024-09-12,NEG,not ironic,
33929768,41008,41008,1834128507712270346,2024-09-12,NEG,not ironic,
33929769,41009,41009,1834128489735487792,2024-09-12,NEU,ironic,
33929770,41010,41010,1834128480964837498,2024-09-12,NEU,ironic,
33929771,41011,41011,1834128465542422956,2024-09-12,NEU,not ironic,
33929772,41012,41012,1834128452070314485,2024-09-12,NEU,not ironic,
33929773,41013,41013,1834128432340336773,2024-09-12,NEG,ironic,
33929774,41014,41014,1834128429123321907,2024-09-12,NEU,not ironic,
33929775,41015,41015,1834128413189439782,2024-09-12,NEU,not ironic,
33929776,41016,41016,1834128410685435981,2024-09-12,NEU,not ironic,
33929777,41017,41017,1834128408781131900,2024-09-12,NEU,not ironic,
33929778,41018,41018,1834128408353087570,2024-09-12,POS,not ironic,
33929779,41019,41019,1834128372403773582,2024-09-12,POS,not ironic,
33929780,41020,41020,1834128359472701588,2024-09-12,NEG,not ironic,
33929781,41021,41021,1834128359120413078,2024-09-12,NEU,not ironic,
33929782,41022,41022,1834128358067585234,2024-09-12,POS,ironic,
33929783,41023,41023,1834128356092051901,2024-09-12,NEU,not ironic,
33929784,41024,41024,1834128353114423611,2024-09-12,NEG,not ironic,
33929785,41025,41025,1834128349737685263,2024-09-12,NEU,not ironic,
33929786,41026,41026,1834128347909017708,2024-09-12,NEU,not ironic,
33929787,41027,41027,1834128334877327491,2024-09-12,NEU,not ironic,
33929788,41028,41028,1834128333035929783,2024-09-12,NEU,ironic,
33929789,41029,41029,1834128313515741563,2024-09-12,NEU,ironic,
33929790,41030,41030,1834128292246442312,2024-09-12,NEG,ironic,
33929791,41031,41031,1834128281098224007,2024-09-12,NEG,ironic,
33929792,41032,41032,1834128274487709861,2024-09-12,NEG,not ironic,
33929793,41033,41033,1834128273787285922,2024-09-12,NEU,not ironic,
33929794,41034,41034,1834128267160551525,2024-09-12,NEG,ironic,
33929795,41035,41035,1834128264807199126,2024-09-12,POS,ironic,
33929796,41036,41036,1834128261712150764,2024-09-12,NEU,not ironic,
33929797,41037,41037,1834128242066030680,2024-09-12,NEU,ironic,
33929798,41038,41038,1834128241029685729,2024-09-12,NEG,ironic,
33929799,41039,41039,1834128210482880712,2024-09-12,NEG,not ironic,
33929800,41040,41040,1834128205420396830,2024-09-12,NEU,not ironic,
33929801,41041,41041,1834128194250715407,2024-09-12,NEU,not ironic,
33929802,41042,41042,1834128191717327255,2024-09-12,NEU,ironic,
33929803,41043,41043,1834128184821920033,2024-09-12,NEG,not ironic,
33929804,41044,41044,1834128180845670412,2024-09-12,NEG,not ironic,
