,Unnamed: 0.1,Unnamed: 0,id,date,sentiment,irony,Unnamed: 0.2
26712401,48618,48618,1.822336971403846e+18,2024-08-10,NEG,not ironic,
26712402,48619,48619,1.822336971190264e+18,2024-08-10,NEU,ironic,
26712403,48620,48620,1.822336970049348e+18,2024-08-10,NEG,ironic,
26712404,48621,48621,1.822336969289929e+18,2024-08-10,POS,not ironic,
26712405,48622,48622,1.8223369677967567e+18,2024-08-10,NEU,not ironic,
26712406,48623,48623,1.822336967759016e+18,2024-08-10,NEU,not ironic,
26712407,48624,48624,1.8223369648230607e+18,2024-08-10,NEG,not ironic,
26712408,48625,48625,1.8223369644080911e+18,2024-08-10,POS,ironic,
26712409,48626,48626,1.822336964248343e+18,2024-08-10,NEG,not ironic,
26712410,48627,48627,1.822336963464336e+18,2024-08-10,NEG,not ironic,
26712411,48628,48628,1.822336960670712e+18,2024-08-10,POS,ironic,
26712412,48629,48629,1.822336959387161e+18,2024-08-10,NEG,ironic,
26712413,48630,48630,1.822336959303271e+18,2024-08-10,NEG,ironic,
26712414,48631,48631,1.8223369592403727e+18,2024-08-10,NEU,ironic,
26712415,48632,48632,1.822336958896505e+18,2024-08-10,NEG,ironic,
26712416,48633,48633,1.822336958519247e+18,2024-08-10,NEG,not ironic,
26712417,48634,48634,1.8223369583679288e+18,2024-08-10,NEU,ironic,
26712418,48635,48635,1.822336958116528e+18,2024-08-10,NEG,not ironic,
26712419,48636,48636,1.8223369567783e+18,2024-08-10,NEG,not ironic,
26712420,48637,48637,1.8223369541485647e+18,2024-08-10,NEG,ironic,
26712421,48638,48638,1.8223369532718577e+18,2024-08-10,NEU,ironic,
26712422,48639,48639,1.822336953011856e+18,2024-08-10,NEU,ironic,
26712423,48640,48640,1.8223369514518164e+18,2024-08-10,NEG,not ironic,
26712424,48641,48641,1.8223369479999736e+18,2024-08-10,NEU,ironic,
26712425,48642,48642,1.8223369429958208e+18,2024-08-10,NEG,not ironic,
26712426,48643,48643,1.822336942085747e+18,2024-08-10,NEG,not ironic,
26712427,48644,48644,1.822336942064673e+18,2024-08-10,NEU,ironic,
26712428,48645,48645,1.8223369417123471e+18,2024-08-10,NEU,not ironic,
26712429,48646,48646,1.822336941024486e+18,2024-08-10,NEU,not ironic,
26712430,48647,48647,1.8223369396026647e+18,2024-08-10,POS,not ironic,
26712431,48648,48648,1.8223369383905244e+18,2024-08-10,NEG,ironic,
26712432,48649,48649,1.8223369365156293e+18,2024-08-10,NEU,not ironic,
26712433,48650,48650,1.822336934930252e+18,2024-08-10,NEU,not ironic,
26712434,48651,48651,1.82233693487145e+18,2024-08-10,POS,not ironic,
26712435,48652,48652,1.822336934666216e+18,2024-08-10,NEU,ironic,
26712436,48653,48653,1.822336934066205e+18,2024-08-10,POS,ironic,
26712437,48654,48654,1.822336933306962e+18,2024-08-10,NEU,ironic,
