,Unnamed: 0.1,Unnamed: 0,id,date,sentiment,irony,Unnamed: 0.2
11153877,40263,40263,1.8217830995852083e+18,2024-08-09,NEU,ironic,
11153878,40264,40264,1.821783098255643e+18,2024-08-09,NEG,not ironic,
11153879,40265,40265,1.8217830965905656e+18,2024-08-09,NEU,not ironic,
11153880,40266,40266,1.821783094812156e+18,2024-08-09,POS,not ironic,
11153881,40267,40267,1.8217830935287155e+18,2024-08-09,NEU,ironic,
11153882,40268,40268,1.8217830920397087e+18,2024-08-09,NEG,not ironic,
11153883,40269,40269,1.821783091171496e+18,2024-08-09,NEG,not ironic,
11153884,40270,40270,1.821783090496476e+18,2024-08-09,NEU,not ironic,
11153885,40271,40271,1.8217830894140623e+18,2024-08-09,NEG,ironic,
11153886,40272,40272,1.821783089388913e+18,2024-08-09,NEG,not ironic,
11153887,40273,40273,1.821783087648322e+18,2024-08-09,NEU,not ironic,
11153888,40274,40274,1.821783084653593e+18,2024-08-09,NEG,not ironic,
11153889,40275,40275,1.8217830728172465e+18,2024-08-09,NEG,ironic,
11153890,40276,40276,1.821783071261164e+18,2024-08-09,NEG,ironic,
11153891,40277,40277,1.8217830655610348e+18,2024-08-09,NEG,ironic,
11153892,40278,40278,1.821783064025912e+18,2024-08-09,NEG,not ironic,
11153893,40279,40279,1.8217830623316872e+18,2024-08-09,NEU,ironic,
11153894,40280,40280,1.8217830615261924e+18,2024-08-09,NEG,ironic,
11153895,40281,40281,1.8217830560486484e+18,2024-08-09,NEG,not ironic,
11153896,40282,40282,1.821783055440212e+18,2024-08-09,NEU,not ironic,
11153897,40283,40283,1.8217830543287795e+18,2024-08-09,POS,ironic,
11153898,40284,40284,1.821783050667098e+18,2024-08-09,NEG,ironic,
11153899,40285,40285,1.821783043516048e+18,2024-08-09,NEG,ironic,
11153900,40286,40286,1.821783041640932e+18,2024-08-09,NEG,ironic,
11153901,40287,40287,1.8217830386377976e+18,2024-08-09,NEU,not ironic,
11153902,40288,40288,1.821783038390661e+18,2024-08-09,NEU,not ironic,
11153903,40289,40289,1.8217830369519823e+18,2024-08-09,NEU,not ironic,
11153904,40290,40290,1.8217830359537385e+18,2024-08-09,NEG,ironic,
11153905,40291,40291,1.8217830342256645e+18,2024-08-09,NEG,not ironic,
11153906,40292,40292,1.8217830336468708e+18,2024-08-09,NEU,not ironic,
