,Unnamed: 0.1,Unnamed: 0,id,date,sentiment,irony,Unnamed: 0.2
10953874,40937,40937,1.859401289253245e+18,2024-11-21,NEG,not ironic,
10953875,40938,40938,1.8594012889805868e+18,2024-11-21,NEU,not ironic,
10953876,40939,40939,1.859401288519185e+18,2024-11-21,NEU,not ironic,
10953877,40940,40940,1.8594012882088512e+18,2024-11-21,NEU,not ironic,
10953878,40941,40941,1.8594012873238328e+18,2024-11-21,NEG,not ironic,
10953879,40942,40942,1.859401285851636e+18,2024-11-21,NEG,ironic,
10953880,40943,40943,1.859401285218517e+18,2024-11-21,NEU,ironic,
10953881,40944,40944,1.859401285214077e+18,2024-11-21,NEG,not ironic,
10953882,40945,40945,1.859401283935012e+18,2024-11-21,NEG,not ironic,
10953883,40946,40946,1.859401283700208e+18,2024-11-21,NEU,ironic,
10953884,40947,40947,1.8594012826387412e+18,2024-11-21,NEG,not ironic,
10953885,40948,40948,1.8594012819930488e+18,2024-11-21,NEG,not ironic,
10953886,40949,40949,1.859401280596185e+18,2024-11-21,NEG,not ironic,
10953887,40950,40950,1.8594012802857047e+18,2024-11-21,NEG,not ironic,
10953888,40951,40951,1.8594012798578936e+18,2024-11-21,NEU,ironic,
10953889,40952,40952,1.8594012791407089e+18,2024-11-21,NEG,not ironic,
10953890,40953,40953,1.859401278847099e+18,2024-11-21,NEU,ironic,
10953891,40954,40954,1.8594012775132687e+18,2024-11-21,NEG,not ironic,
10953892,40955,40955,1.8594012773917248e+18,2024-11-21,NEU,ironic,
10953893,40956,40956,1.859401276871627e+18,2024-11-21,NEU,not ironic,
10953894,40957,40957,1.8594012766996032e+18,2024-11-21,NEU,ironic,
10953895,40958,40958,1.8594012765612324e+18,2024-11-21,NEU,not ironic,
10953896,40959,40959,1.859401276192064e+18,2024-11-21,NEU,not ironic,
10953897,40960,40960,1.85940127403226e+18,2024-11-21,POS,ironic,
10953898,40961,40961,1.8594012734994312e+18,2024-11-21,NEU,not ironic,
10953899,40962,40962,1.859401272782107e+18,2024-11-21,POS,not ironic,
10953900,40963,40963,1.8594012717335475e+18,2024-11-21,POS,not ironic,
10953901,40964,40964,1.8594012711547287e+18,2024-11-21,NEG,not ironic,
10953902,40965,40965,1.859401271016358e+18,2024-11-21,POS,not ironic,
10953903,40966,40966,1.859401270546584e+18,2024-11-21,POS,ironic,
10953904,40967,40967,1.8594012702574016e+18,2024-11-21,POS,not ironic,
10953905,40968,40968,1.859401269632193e+18,2024-11-21,NEG,not ironic,
10953906,40969,40969,1.85940126869692e+18,2024-11-21,NEU,not ironic,
10953907,40970,40970,1.8594012686843213e+18,2024-11-21,NEG,ironic,
10953908,40971,40971,1.8594012656352627e+18,2024-11-21,NEU,not ironic,
10953909,40972,40972,1.859401264909648e+18,2024-11-21,NEU,ironic,
10953910,40973,40973,1.859401264569709e+18,2024-11-21,NEU,not ironic,
10953911,40974,40974,1.8594012643222323e+18,2024-11-21,POS,not ironic,
10953912,40975,40975,1.8594012637098683e+18,2024-11-21,NEG,ironic,
10953913,40976,40976,1.859401263571448e+18,2024-11-21,NEG,not ironic,
10953914,40977,40977,1.8594012626193613e+18,2024-11-21,NEG,not ironic,
10953915,40978,40978,1.859401262464172e+18,2024-11-21,NEU,not ironic,
10953916,40979,40979,1.859401262418051e+18,2024-11-21,NEG,not ironic,
10953917,40980,40980,1.859401262233789e+18,2024-11-21,NEG,ironic,
10953918,40981,40981,1.859401261780697e+18,2024-11-21,NEU,not ironic,
10953919,40982,40982,1.8594012613777905e+18,2024-11-21,NEU,ironic,
10953920,40983,40983,1.859401258949542e+18,2024-11-21,NEU,not ironic,
10953921,40984,40984,1.8594012564117304e+18,2024-11-21,NEU,not ironic,
10953922,40985,40985,1.859401256151941e+18,2024-11-21,NEG,not ironic,
10953923,40986,40986,1.85940125595458e+18,2024-11-21,NEU,not ironic,
10953924,40987,40987,1.8594012529346644e+18,2024-11-21,NEG,ironic,
