,Unnamed: 0.1,Unnamed: 0,id,date,sentiment,irony,Unnamed: 0.2
3279162,40378,40378,1838298013808156809,2024-09-23,NEG,ironic,
3279163,40379,40379,1838298011883180301,2024-09-23,POS,not ironic,
3279164,40380,40380,1838298008984990096,2024-09-23,NEU,not ironic,
3279165,40381,40381,1838298008678732234,2024-09-23,NEU,not ironic,
3279166,40382,40382,1838298007873179933,2024-09-23,NEU,not ironic,
3279167,40383,40383,1838298007491485731,2024-09-23,POS,not ironic,
3279168,40384,40384,1838298007307194390,2024-09-23,POS,not ironic,
3279169,40385,40385,1838298006891725205,2024-09-23,NEG,not ironic,
3279170,40386,40386,1838298006476754995,2024-09-23,NEG,not ironic,
3279171,40387,40387,1838298005684027599,2024-09-23,NEU,not ironic,
3279172,40388,40388,1838298005482672185,2024-09-23,NEG,not ironic,
3279173,40389,40389,1838298005272658409,2024-09-23,NEG,not ironic,
3279174,40390,40390,1838298004459262351,2024-09-23,NEG,not ironic,
3279175,40391,40391,1838298004048261243,2024-09-23,NEG,ironic,
3279176,40392,40392,1838298003016421792,2024-09-23,NEG,not ironic,
3279177,40393,40393,1838298002894786615,2024-09-23,NEU,not ironic,
3279178,40394,40394,1838298002894749715,2024-09-23,NEG,not ironic,
3279179,40395,40395,1838298002772946965,2024-09-23,NEG,not ironic,
3279180,40396,40396,1838297998281052441,2024-09-23,NEG,not ironic,
3279181,40397,40397,1838297996641054742,2024-09-23,NEG,not ironic,
3279182,40398,40398,1838297995957145740,2024-09-23,NEG,not ironic,
3279183,40399,40399,1838297994808168506,2024-09-23,NEU,not ironic,
3279184,40400,40400,1838297994397126998,2024-09-23,NEG,ironic,
3279185,40401,40401,1838297994028027922,2024-09-23,NEG,not ironic,
3279186,40402,40402,1838297993780527501,2024-09-23,NEU,not ironic,
3279187,40403,40403,1838297993373716670,2024-09-23,POS,ironic,
3279188,40404,40404,1838297993352524117,2024-09-23,POS,ironic,
3279189,40405,40405,1838297992949895214,2024-09-23,NEG,not ironic,
3279190,40406,40406,1838297992664879562,2024-09-23,NEG,ironic,
3279191,40407,40407,1838297992580993195,2024-09-23,NEU,not ironic,
3279192,40408,40408,1838297992190922797,2024-09-23,NEG,not ironic,
3279193,40409,40409,1838297991460819371,2024-09-23,NEG,ironic,
3279194,40410,40410,1838297990827516058,2024-09-23,NEU,not ironic,
3279195,40411,40411,1838297989905092944,2024-09-23,NEU,not ironic,
3279196,40412,40412,1838297989867032947,2024-09-23,NEU,not ironic,
3279197,40413,40413,1838297989825335794,2024-09-23,NEU,not ironic,
3279198,40414,40414,1838297989573677073,2024-09-23,NEU,not ironic,
3279199,40415,40415,1838297989418488091,2024-09-23,POS,not ironic,
3279200,40416,40416,1838297987270779322,2024-09-23,NEG,ironic,
3279201,40417,40417,1838297986637451384,2024-09-23,NEG,not ironic,
3279202,40418,40418,1838297983483547812,2024-09-23,NEG,ironic,
3279203,40419,40419,1838297982631837910,2024-09-23,NEG,not ironic,
3279204,40420,40420,1838297982577336755,2024-09-23,NEG,ironic,
3279205,40421,40421,1838297981268656169,2024-09-23,NEG,ironic,
3279206,40422,40422,1838297980794818648,2024-09-23,NEU,not ironic,
3279207,40423,40423,1838297980736086053,2024-09-23,NEU,ironic,
3279208,40424,40424,1838297980702482588,2024-09-23,NEG,not ironic,
3279209,40425,40425,1838297978257445030,2024-09-23,NEU,not ironic,
3279210,40426,40426,1838297978231996627,2024-09-23,NEG,not ironic,
3279211,40427,40427,1838297977355731377,2024-09-23,NEG,not ironic,
3279212,40428,40428,1838297975618941409,2024-09-23,NEG,not ironic,
3279213,40429,40429,1838297974461599897,2024-09-23,POS,ironic,
3279214,40430,40430,1838297974033809509,2024-09-23,NEG,ironic,
3279215,40431,40431,1838297972531925077,2024-09-23,NEG,ironic,
3279216,40432,40432,1838297972280614938,2024-09-23,NEG,ironic,
3279217,40433,40433,1838297971605094420,2024-09-23,NEG,not ironic,
3279218,40434,40434,1838297971131080796,2024-09-23,NEG,ironic,
3279219,40435,40435,1838297970850005070,2024-09-23,POS,not ironic,
3279220,40436,40436,1838297969965113624,2024-09-23,NEU,not ironic,
3279221,40437,40437,1838297967910097312,2024-09-23,NEG,not ironic,
3279222,40438,40438,1838297965972058184,2024-09-23,NEU,not ironic,
3279223,40439,40439,1838297965624271206,2024-09-23,NEG,ironic,
3279224,40440,40440,1838297963191505317,2024-09-23,NEU,not ironic,
3279225,40441,40441,1838297961995870505,2024-09-23,NEU,not ironic,
3279226,40442,40442,1838297959810605225,2024-09-23,NEG,ironic,
3279227,40443,40443,1838297958456152469,2024-09-23,NEU,not ironic,
3279228,40444,40444,1838297958275793025,2024-09-23,NEG,ironic,
3279229,40445,40445,1838297958170734900,2024-09-23,NEG,ironic,
3279230,40446,40446,1838297958003220806,2024-09-23,POS,not ironic,
3279231,40447,40447,1838297957638218059,2024-09-23,NEU,not ironic,
3279232,40448,40448,1838297957126340941,2024-09-23,NEG,not ironic,
3279233,40449,40449,1838297954743980268,2024-09-23,POS,ironic,
3279234,40450,40450,1838297953842168239,2024-09-23,NEG,not ironic,
3279235,40451,40451,1838297951992713330,2024-09-23,POS,not ironic,
3279236,40452,40452,1838297949534601633,2024-09-23,NEU,not ironic,
3279237,40453,40453,1838297949308354749,2024-09-23,NEG,ironic,
3279238,40454,40454,1838297949203525786,2024-09-23,NEG,not ironic,
3279239,40455,40455,1838297948628890083,2024-09-23,POS,not ironic,
3279240,40456,40456,1838297948221792347,2024-09-23,NEG,ironic,
3279241,40457,40457,1838297946791801269,2024-09-23,NEG,ironic,
3279242,40458,40458,1838297946212667832,2024-09-23,NEG,not ironic,
3279243,40459,40459,1838297945936105515,2024-09-23,NEG,not ironic,
3279244,40460,40460,1838297944056909980,2024-09-23,NEU,not ironic,
3279245,40461,40461,1838297943318872256,2024-09-23,NEG,ironic,
3279246,40462,40462,1838297942781776157,2024-09-23,NEG,not ironic,
3279247,40463,40463,1838297942517780790,2024-09-23,NEG,ironic,
3279248,40464,40464,1838297942089740683,2024-09-23,NEU,not ironic,
3279249,40465,40465,1838297941804462370,2024-09-23,NEG,not ironic,
3279250,40466,40466,1838297940357714423,2024-09-23,POS,not ironic,
3279251,40467,40467,1838297940341014604,2024-09-23,NEG,ironic,
3279252,40468,40468,1838297939854098504,2024-09-23,NEU,not ironic,
3279253,40469,40469,1838297939233399256,2024-09-23,NEU,ironic,
3279254,40470,40470,1838297938675503105,2024-09-23,NEG,ironic,
3279255,40471,40471,1838297938411557156,2024-09-23,NEU,not ironic,
3279256,40472,40472,1838297938080207004,2024-09-23,NEG,ironic,
3279257,40473,40473,1838297935584305501,2024-09-23,NEG,not ironic,
3279258,40474,40474,1838297934959645146,2024-09-23,NEU,not ironic,
3279259,40475,40475,1838297934783525027,2024-09-23,NEG,not ironic,
3279260,40476,40476,1838297932896104521,2024-09-23,NEU,not ironic,
3279261,40477,40477,1838297932677943544,2024-09-23,POS,ironic,
3279262,40478,40478,1838297932644389162,2024-09-23,NEU,not ironic,
3279263,40479,40479,1838297932224958527,2024-09-23,NEU,ironic,
3279264,40480,40480,1838297931985637788,2024-09-23,NEU,not ironic,
3279265,40481,40481,1838297931792945523,2024-09-23,NEG,ironic,
3279266,40482,40482,1838297931537100925,2024-09-23,NEG,ironic,
3279267,40483,40483,1838297931079901330,2024-09-23,NEG,ironic,
3279268,40484,40484,1838297929691599222,2024-09-23,NEU,ironic,
3279269,40485,40485,1838297927829295202,2024-09-23,NEG,ironic,
3279270,40486,40486,1838297927065964554,2024-09-23,NEG,ironic,
3279271,40487,40487,1838297926675632585,2024-09-23,POS,ironic,
3279272,40488,40488,1838297926398865624,2024-09-23,NEU,not ironic,
3279273,40489,40489,1838297926163992892,2024-09-23,NEG,not ironic,
3279274,40490,40490,1838297926109663521,2024-09-23,NEG,not ironic,
3279275,40491,40491,1838297926105481495,2024-09-23,NEU,not ironic,
3279276,40492,40492,1838297926025744718,2024-09-23,NEU,not ironic,
3279277,40493,40493,1838297925291475418,2024-09-23,NEG,not ironic,
3279278,40494,40494,1838297924239073370,2024-09-23,NEU,not ironic,
3279279,40495,40495,1838297923823767701,2024-09-23,NEG,not ironic,
3279280,40496,40496,1838297923039432947,2024-09-23,POS,ironic,
3279281,40497,40497,1838297921504129044,2024-09-23,NEU,not ironic,
3279282,40498,40498,1838297920384438633,2024-09-23,NEG,ironic,
3279283,40499,40499,1838297920069947582,2024-09-23,NEG,not ironic,
3279284,40500,40500,1838297919616881102,2024-09-23,NEG,ironic,
3279285,40501,40501,1838297919184675309,2024-09-23,NEG,not ironic,
3279286,40502,40502,1838297918198923327,2024-09-23,NEG,not ironic,
3279287,40503,40503,1838297917037150367,2024-09-23,NEG,not ironic,
3279288,40504,40504,1838297916391198964,2024-09-23,NEG,not ironic,
3279289,40505,40505,1838297916034748746,2024-09-23,NEG,not ironic,
3279290,40506,40506,1838297908195807569,2024-09-23,NEG,ironic,
3279291,40507,40507,1838297907847467166,2024-09-23,NEG,not ironic,
3279292,40508,40508,1838297907637948460,2024-09-23,NEU,ironic,
3279293,40509,40509,1838297907205923009,2024-09-23,NEU,ironic,
3279294,40510,40510,1838297906207654254,2024-09-23,NEU,not ironic,
3279295,40511,40511,1838297902172770768,2024-09-23,NEG,not ironic,
3279296,40512,40512,1838297901694373997,2024-09-23,NEU,ironic,
3279297,40513,40513,1838297901677563944,2024-09-23,POS,ironic,
3279298,40514,40514,1838297901455544468,2024-09-23,NEU,not ironic,
3279299,40515,40515,1838297901036114144,2024-09-23,NEG,not ironic,
3279300,40516,40516,1838297900956422430,2024-09-23,NEG,not ironic,
3279301,40517,40517,1838297900503437601,2024-09-23,NEG,not ironic,
3279302,40518,40518,1838297899442057307,2024-09-23,POS,not ironic,
3279303,40519,40519,1838297899324838380,2024-09-23,NEG,not ironic,
3279304,40520,40520,1838297898896781435,2024-09-23,NEU,not ironic,
3279305,40521,40521,1838297896942473360,2024-09-23,NEG,not ironic,
3279306,40522,40522,1838297896367854052,2024-09-23,NEG,not ironic,
3279307,40523,40523,1838297895956811993,2024-09-23,POS,not ironic,
3279308,40524,40524,1838297895793250450,2024-09-23,NEU,not ironic,
3279309,40525,40525,1838297895268671494,2024-09-23,NEG,not ironic,
3279310,40526,40526,1838297893255680101,2024-09-23,POS,ironic,
3279311,40527,40527,1838297892399821167,2024-09-23,NEG,ironic,
3279312,40528,40528,1838297891477078249,2024-09-23,NEU,not ironic,
3279313,40529,40529,1838297891074412873,2024-09-23,POS,not ironic,
3279314,40530,40530,1838297891049476278,2024-09-23,POS,ironic,
3279315,40531,40531,1838297888889209187,2024-09-23,NEU,ironic,
3279316,40532,40532,1838297888713011490,2024-09-23,NEU,not ironic,
3279317,40533,40533,1838297888381710507,2024-09-23,NEU,ironic,
3279318,40534,40534,1838297887941497254,2024-09-23,NEU,not ironic,
3279319,40535,40535,1838297887916114148,2024-09-23,NEG,ironic,
3279320,40536,40536,1838297885927961049,2024-09-23,NEG,not ironic,
3279321,40537,40537,1838297885663793623,2024-09-23,NEG,not ironic,
3279322,40538,40538,1838297885349416975,2024-09-23,NEG,not ironic,
3279323,40539,40539,1838297885114315248,2024-09-23,NEG,ironic,
3279324,40540,40540,1838297884824891635,2024-09-23,NEG,not ironic,
3279325,40541,40541,1838297884371935648,2024-09-23,NEG,not ironic,
3279326,40542,40542,1838297884044726775,2024-09-23,NEG,ironic,
3279327,40543,40543,1838297880282415132,2024-09-23,NEG,not ironic,
3279328,40544,40544,1838297880181809471,2024-09-23,NEU,not ironic,
3279329,40545,40545,1838297875165442399,2024-09-23,NEU,not ironic,
3279330,40546,40546,1838297874016227826,2024-09-23,NEG,not ironic,
3279331,40547,40547,1838297873479303549,2024-09-23,NEU,not ironic,
3279332,40548,40548,1838297873324069338,2024-09-23,NEG,ironic,
3279333,40549,40549,1838297871457607942,2024-09-23,NEG,ironic,
3279334,40550,40550,1838297871101087763,2024-09-23,NEG,not ironic,
3279335,40551,40551,1838297870010847320,2024-09-23,NEG,ironic,
3279336,40552,40552,1838297868903621021,2024-09-23,NEU,not ironic,
3279337,40553,40553,1838297868786110816,2024-09-23,NEG,ironic,
3279338,40554,40554,1838297868030841336,2024-09-23,NEG,not ironic,
3279339,40555,40555,1838297867880140802,2024-09-23,POS,ironic,
3279340,40556,40556,1838297867540107413,2024-09-23,NEG,not ironic,
3279341,40557,40557,1838297867481682196,2024-09-23,NEU,not ironic,
3279342,40558,40558,1838297866403508604,2024-09-23,NEU,ironic,
3279343,40559,40559,1838297866080522292,2024-09-23,NEU,not ironic,
3279344,40560,40560,1838297864822562940,2024-09-23,POS,not ironic,
3279345,40561,40561,1838297864302178715,2024-09-23,POS,not ironic,
3279346,40562,40562,1838297863790395544,2024-09-23,NEG,not ironic,
3279347,40563,40563,1838297863769506218,2024-09-23,NEG,not ironic,
3279348,40564,40564,1838297862524014847,2024-09-23,NEU,ironic,
3279349,40565,40565,1838297861718458371,2024-09-23,NEG,not ironic,
3279350,40566,40566,1838297861445845116,2024-09-23,NEG,ironic,
3279351,40567,40567,1838297861018329402,2024-09-23,NEG,ironic,
3279352,40568,40568,1838297860493767070,2024-09-23,POS,ironic,
3279353,40569,40569,1838297859164106997,2024-09-23,NEU,not ironic,
3279354,40570,40570,1838297858757341302,2024-09-23,NEU,not ironic,
3279355,40571,40571,1838297858098745687,2024-09-23,NEU,not ironic,
3279356,40572,40572,1838297857704501728,2024-09-23,NEG,not ironic,
3279357,40573,40573,1838297857541235177,2024-09-23,NEG,ironic,
3279358,40574,40574,1838297856857510152,2024-09-23,NEU,not ironic,
3279359,40575,40575,1838297856119132534,2024-09-23,NEG,not ironic,
3279360,40576,40576,1838297855284646307,2024-09-23,POS,ironic,
3279361,40577,40577,1838297853589954700,2024-09-23,NEG,ironic,
3279362,40578,40578,1838297853170487795,2024-09-23,NEG,not ironic,
3279363,40579,40579,1838297853019533649,2024-09-23,NEG,ironic,
3279364,40580,40580,1838297852059226349,2024-09-23,POS,ironic,
3279365,40581,40581,1838297847768453301,2024-09-23,POS,ironic,
3279366,40582,40582,1838297846254121025,2024-09-23,NEG,ironic,
3279367,40583,40583,1838297845637513271,2024-09-23,NEG,ironic,
3279368,40584,40584,1838297844589170778,2024-09-23,NEU,not ironic,
3279369,40585,40585,1838297844421407089,2024-09-23,NEG,not ironic,
3279370,40586,40586,1838297844010332637,2024-09-23,NEG,not ironic,
3279371,40587,40587,1838297842399707351,2024-09-23,NEU,not ironic,
3279372,40588,40588,1838297841418276904,2024-09-23,NEU,ironic,
3279373,40589,40589,1838297840306852279,2024-09-23,NEG,ironic,
3279374,40590,40590,1838297840109654462,2024-09-23,NEG,not ironic,
3279375,40591,40591,1838297838729470136,2024-09-23,NEU,not ironic,
3279376,40592,40592,1838297838695936064,2024-09-23,POS,not ironic,
3279377,40593,40593,1838297837932810270,2024-09-23,NEU,ironic,
3279378,40594,40594,1838297837786009684,2024-09-23,NEU,not ironic,
3279379,40595,40595,1838297836259049829,2024-09-23,POS,not ironic,
3279380,40596,40596,1838297835659497603,2024-09-23,NEU,not ironic,
3279381,40597,40597,1838297833524597101,2024-09-23,NEU,not ironic,
3279382,40598,40598,1838297831947297014,2024-09-23,NEU,ironic,
3279383,40599,40599,1838297831288799471,2024-09-23,NEU,not ironic,
3279384,40600,40600,1838297826843070747,2024-09-23,NEG,ironic,
3279385,40601,40601,1838297825282498586,2024-09-23,NEG,not ironic,
3279386,40602,40602,1838297824091333078,2024-09-23,NEU,not ironic,
3279387,40603,40603,1838297823311212776,2024-09-23,NEU,not ironic,
3279388,40604,40604,1838297823286300824,2024-09-23,NEU,ironic,
3279389,40605,40605,1838297821931540813,2024-09-23,NEG,ironic,
3279390,40606,40606,1838297821214314680,2024-09-23,NEU,not ironic,
3279391,40607,40607,1838297820840730640,2024-09-23,NEU,ironic,
3279392,40608,40608,1838297819817668715,2024-09-23,NEG,not ironic,
3279393,40609,40609,1838297819549176091,2024-09-23,NEG,ironic,
3279394,40610,40610,1838297818907447583,2024-09-23,NEU,not ironic,
3279395,40611,40611,1838297818907443202,2024-09-23,NEG,not ironic,
3279396,40612,40612,1838297817384914979,2024-09-23,POS,ironic,
3279397,40613,40613,1838297816504111456,2024-09-23,NEG,not ironic,
3279398,40614,40614,1838297816009183271,2024-09-23,NEU,not ironic,
3279399,40615,40615,1838297815384232025,2024-09-23,NEU,ironic,
3279400,40616,40616,1838297815052882396,2024-09-23,NEU,not ironic,
3279401,40617,40617,1838297813412909071,2024-09-23,NEG,not ironic,
3279402,40618,40618,1838297812993478970,2024-09-23,NEG,not ironic,
3279403,40619,40619,1838297812662190145,2024-09-23,NEG,not ironic,
3279404,40620,40620,1838297812292808742,2024-09-23,NEG,not ironic,
3279405,40621,40621,1838297810879549570,2024-09-23,NEU,not ironic,
3279406,40622,40622,1838297810782871554,2024-09-23,POS,not ironic,
3279407,40623,40623,1838297810367619419,2024-09-23,NEG,ironic,
3279408,40624,40624,1838297804432666803,2024-09-23,NEG,ironic,
3279409,40625,40625,1838297802700357872,2024-09-23,POS,ironic,
3279410,40626,40626,1838297800964260011,2024-09-23,NEU,not ironic,
3279411,40627,40627,1838297800796221888,2024-09-23,NEG,ironic,
3279412,40628,40628,1838297800645210202,2024-09-23,NEG,not ironic,
