,Unnamed: 0.1,Unnamed: 0,id,date,sentiment,irony,Unnamed: 0.2
31046805,32616,32616,1810676361138217304,2024-07-09,NEG,not ironic,
31046806,32617,32617,1810676360362500367,2024-07-09,NEG,not ironic,
31046807,32618,32618,1810676359741460748,2024-07-09,NEG,ironic,
31046808,32619,32619,1810676358999085345,2024-07-09,POS,ironic,
31046809,32620,32620,1810676358776828293,2024-07-09,NEG,not ironic,
31046810,32621,32621,1810676356092453061,2024-07-09,NEG,ironic,
31046811,32622,32622,1810676355832369566,2024-07-09,POS,not ironic,
31046812,32623,32623,1810676355769483450,2024-07-09,NEU,not ironic,
31046813,32624,32624,1810676355505217715,2024-07-09,NEG,ironic,
31046814,32625,32625,1810676355194888210,2024-07-09,NEG,not ironic,
31046815,32626,32626,1810676355052511268,2024-07-09,POS,ironic,
31046816,32627,32627,1810676354783793585,2024-07-09,NEG,not ironic,
31046817,32628,32628,1810676353265775026,2024-07-09,NEG,not ironic,
31046818,32629,32629,1810676353118658777,2024-07-09,POS,ironic,
31046819,32630,32630,1810676352153993315,2024-07-09,NEG,not ironic,
31046820,32631,32631,1810676351856267503,2024-07-09,NEG,not ironic,
31046821,32632,32632,1810676351596126440,2024-07-09,NEU,not ironic,
31046822,32633,32633,1810676351285993569,2024-07-09,NEG,not ironic,
31046823,32634,32634,1810676351038308773,2024-07-09,NEG,ironic,
31046824,32635,32635,1810676350073618845,2024-07-09,NEG,not ironic,
31046825,32636,32636,1810676350014935180,2024-07-09,POS,ironic,
31046826,32637,32637,1810676349792620777,2024-07-09,NEG,not ironic,
31046827,32638,32638,1810676349574524956,2024-07-09,POS,not ironic,
31046828,32639,32639,1810676349121540518,2024-07-09,POS,not ironic,
31046829,32640,32640,1810676348941160853,2024-07-09,NEG,ironic,
31046830,32641,32641,1810676348806906048,2024-07-09,NEG,ironic,
31046831,32642,32642,1810676348651803023,2024-07-09,NEG,not ironic,
31046832,32643,32643,1810676348475576390,2024-07-09,NEU,ironic,
31046833,32644,32644,1810676348286898193,2024-07-09,NEU,not ironic,
31046834,32645,32645,1810676347347362200,2024-07-09,NEU,not ironic,
31046835,32646,32646,1810676347330855159,2024-07-09,NEG,ironic,
31046836,32647,32647,1810676346760187912,2024-07-09,NEU,not ironic,
31046837,32648,32648,1810676346110283927,2024-07-09,NEU,not ironic,
31046838,32649,32649,1810676343962517609,2024-07-09,NEG,not ironic,
31046839,32650,32650,1810676343954366954,2024-07-09,POS,not ironic,
31046840,32651,32651,1810676343610196043,2024-07-09,POS,ironic,
31046841,32652,32652,1810676343417319712,2024-07-09,NEU,not ironic,
31046842,32653,32653,1810676342029258983,2024-07-09,POS,not ironic,
31046843,32654,32654,1810676341697544222,2024-07-09,NEG,ironic,
31046844,32655,32655,1810676340892291080,2024-07-09,NEG,ironic,
31046845,32656,32656,1810676339495539179,2024-07-09,NEG,not ironic,
31046846,32657,32657,1810676339411701968,2024-07-09,NEU,ironic,
31046847,32658,32658,1810676339046842806,2024-07-09,NEG,ironic,
31046848,32659,32659,1810676339042644234,2024-07-09,POS,not ironic,
31046849,32660,32660,1810676338136654103,2024-07-09,NEG,ironic,
31046850,32661,32661,1810676335657857159,2024-07-09,NEG,not ironic,
31046851,32662,32662,1810676335381033309,2024-07-09,NEU,ironic,
31046852,32663,32663,1810676334290428095,2024-07-09,NEU,not ironic,
31046853,32664,32664,1810676333992870060,2024-07-09,NEG,ironic,
31046854,32665,32665,1810676332960866381,2024-07-09,NEG,not ironic,
31046855,32666,32666,1810676332642042328,2024-07-09,NEG,ironic,
31046856,32667,32667,1810676331438366888,2024-07-09,NEG,not ironic,
31046857,32668,32668,1810676331190866185,2024-07-09,NEG,not ironic,
31046858,32669,32669,1810676330888913030,2024-07-09,NEG,ironic,
31046859,32670,32670,1810676330457104484,2024-07-09,NEG,ironic,
31046860,32671,32671,1810676330154906001,2024-07-09,NEG,not ironic,
31046861,32672,32672,1810676329446043709,2024-07-09,NEU,not ironic,
31046862,32673,32673,1810676328418402672,2024-07-09,NEU,not ironic,
31046863,32674,32674,1810676327952925007,2024-07-09,NEG,not ironic,
31046864,32675,32675,1810676325495029784,2024-07-09,NEG,not ironic,
31046865,32676,32676,1810676325356593464,2024-07-09,POS,ironic,
31046866,32677,32677,1810676325197156819,2024-07-09,NEG,not ironic,
31046867,32678,32678,1810676324903874860,2024-07-09,NEG,not ironic,
31046868,32679,32679,1810676324630937726,2024-07-09,NEG,ironic,
31046869,32680,32680,1810676323657863443,2024-07-09,NEG,not ironic,
31046870,32681,32681,1810676323234242926,2024-07-09,POS,not ironic,
31046871,32682,32682,1810676322378600497,2024-07-09,POS,ironic,
31046872,32683,32683,1810676322093371900,2024-07-09,NEG,not ironic,
31046873,32684,32684,1810676321992987049,2024-07-09,NEU,not ironic,
31046874,32685,32685,1810676321820749877,2024-07-09,NEG,not ironic,
31046875,32686,32686,1810676321389003085,2024-07-09,NEU,ironic,
31046876,32687,32687,1810676321330299231,2024-07-09,NEG,not ironic,
31046877,32688,32688,1810676320826700102,2024-07-09,POS,ironic,
31046878,32689,32689,1810676320541540687,2024-07-09,POS,not ironic,
31046879,32690,32690,1810676318792769546,2024-07-09,NEU,not ironic,
31046880,32691,32691,1810676316741787749,2024-07-09,NEG,not ironic,
31046881,32692,32692,1810676316204646763,2024-07-09,NEG,ironic,
31046882,32693,32693,1810676316171284800,2024-07-09,NEG,ironic,
31046883,32694,32694,1810676315999096858,2024-07-09,NEG,ironic,
31046884,32695,32695,1810676315554501045,2024-07-09,POS,ironic,
31046885,32696,32696,1810676313482547471,2024-07-09,NEG,not ironic,
31046886,32697,32697,1810676312933048396,2024-07-09,NEG,ironic,
31046887,32698,32698,1810676312593330677,2024-07-09,NEG,not ironic,
31046888,32699,32699,1810676312148717976,2024-07-09,NEG,not ironic,
31046889,32700,32700,1810676311272382744,2024-07-09,NEU,not ironic,
31046890,32701,32701,1810676308969435401,2024-07-09,NEG,ironic,
31046891,32702,32702,1810676308017348734,2024-07-09,NEG,ironic,
31046892,32703,32703,1810676306880680064,2024-07-09,NEU,not ironic,
31046893,32704,32704,1810676306767421849,2024-07-09,POS,ironic,
31046894,32705,32705,1810676306738303336,2024-07-09,NEG,not ironic,
31046895,32706,32706,1810676306499051775,2024-07-09,NEU,ironic,
31046896,32707,32707,1810676306323140785,2024-07-09,NEU,not ironic,
31046897,32708,32708,1810676306121838832,2024-07-09,NEG,ironic,
31046898,32709,32709,1810676305773707691,2024-07-09,NEG,not ironic,
