,Unnamed: 0.1,Unnamed: 0,id,date,sentiment,irony,Unnamed: 0.2
13553200,287,287,1802716426806894985,2024-06-17,NEU,not ironic,
13553201,288,288,1802716425968087201,2024-06-17,NEG,not ironic,
13553202,289,289,1802716425917800886,2024-06-17,NEG,not ironic,
13553203,290,290,1802716425372549342,2024-06-17,NEG,not ironic,
13553204,291,291,1802716424642650229,2024-06-17,NEG,not ironic,
13553205,292,292,1802716424248451317,2024-06-17,NEG,not ironic,
13553206,293,293,1802716423116001386,2024-06-17,NEG,ironic,
13553207,294,294,1802716423019753661,2024-06-17,NEG,ironic,
13553208,295,295,1802716421350101188,2024-06-17,NEG,not ironic,
13553209,296,296,1802716421106880692,2024-06-17,NEG,not ironic,
13553210,297,297,1802716420574466358,2024-06-17,NEG,ironic,
13553211,298,298,1802716420473852346,2024-06-17,NEU,not ironic,
13553212,299,299,1802716419290812671,2024-06-17,NEG,ironic,
13553213,300,300,1802716418070212754,2024-06-17,NEU,ironic,
13553214,301,301,1802716415843033511,2024-06-17,NEG,not ironic,
13553215,302,302,1802716413070651511,2024-06-17,NEG,not ironic,
13553216,303,303,1802716412881891403,2024-06-17,NEG,ironic,
13553217,304,304,1802716412873458140,2024-06-17,POS,not ironic,
13553218,305,305,1802716412835762488,2024-06-17,NEU,ironic,
13553219,306,306,1802716410910830753,2024-06-17,NEG,not ironic,
13553220,307,307,1802716408708788359,2024-06-17,POS,not ironic,
13553221,308,308,1802716408238817567,2024-06-17,NEG,ironic,
13553222,309,309,1802716408230346841,2024-06-17,NEG,ironic,
13553223,310,310,1802716407538622770,2024-06-17,NEU,ironic,
13553224,311,311,1802716407060164615,2024-06-17,NEG,not ironic,
13553225,312,312,1802716406200586675,2024-06-17,NEU,not ironic,
13553226,313,313,1802716404623249564,2024-06-17,NEG,not ironic,
13553227,314,314,1802716404409385039,2024-06-17,POS,ironic,
13553228,315,315,1802716403507552353,2024-06-17,NEG,not ironic,
13553229,316,316,1802716403125928219,2024-06-17,NEU,not ironic,
13553230,317,317,1802716402505191470,2024-06-17,NEG,not ironic,
13553231,318,318,1802716401884442698,2024-06-17,NEG,ironic,
13553232,319,319,1802716401423048930,2024-06-17,NEG,ironic,
13553233,320,320,1802716400961601692,2024-06-17,NEU,not ironic,
13553234,321,321,1802716399996998092,2024-06-17,NEU,ironic,
13553235,322,322,1802716399023890886,2024-06-17,NEG,ironic,
13553236,323,323,1802716398617256269,2024-06-17,NEG,not ironic,
13553237,324,324,1802716397681926303,2024-06-17,NEU,ironic,
13553238,325,325,1802716397551726987,2024-06-17,NEG,not ironic,
13553239,326,326,1802716397333524520,2024-06-17,NEG,ironic,
13553240,327,327,1802716396524064841,2024-06-17,NEG,not ironic,
13553241,328,328,1802716396373123220,2024-06-17,POS,ironic,
13553242,329,329,1802716396029382731,2024-06-17,POS,ironic,
13553243,330,330,1802716395785818577,2024-06-17,NEG,not ironic,
13553244,331,331,1802716395236450330,2024-06-17,NEG,not ironic,
13553245,332,332,1802716391797350742,2024-06-17,NEG,ironic,
13553246,333,333,1802716391553864154,2024-06-17,NEG,ironic,
13553247,334,334,1802716390895272094,2024-06-17,NEG,ironic,
13553248,335,335,1802716390643699974,2024-06-17,NEG,ironic,
13553249,336,336,1802716389393772940,2024-06-17,POS,ironic,
13553250,337,337,1802716388928237947,2024-06-17,NEU,ironic,
13553251,338,338,1802716387934142849,2024-06-17,POS,not ironic,
13553252,339,339,1802716387770515530,2024-06-17,NEG,not ironic,
13553253,340,340,1802716387418185733,2024-06-17,POS,not ironic,
13553254,341,341,1802716387212952010,2024-06-17,NEU,ironic,
13553255,342,342,1802716385593729497,2024-06-17,NEU,ironic,
13553256,343,343,1802716385258467815,2024-06-17,NEG,not ironic,
13553257,344,344,1802716381659430978,2024-06-17,NEG,not ironic,
13553258,345,345,1802716381005406677,2024-06-17,NEU,not ironic,
13553259,346,346,1802716380933816431,2024-06-17,NEG,ironic,
13553260,347,347,1802716380652859720,2024-06-17,NEG,ironic,
13553261,348,348,1802716380149825741,2024-06-17,NEG,ironic,
13553262,349,349,1802716378752848023,2024-06-17,NEU,not ironic,
13553263,350,350,1802716377398047042,2024-06-17,NEG,ironic,
13553264,351,351,1802716375712211030,2024-06-17,NEG,ironic,
13553265,352,352,1802716375137349998,2024-06-17,NEU,ironic,
13553266,353,353,1802716375036899396,2024-06-17,NEU,not ironic,
13553267,354,354,1802716374499791297,2024-06-17,NEG,not ironic,
13553268,355,355,1802716374378156050,2024-06-17,NEU,not ironic,
13553269,356,356,1802716373564391656,2024-06-17,POS,not ironic,
13553270,357,357,1802716373358903437,2024-06-17,NEG,ironic,
13553271,358,358,1802716372335489390,2024-06-17,NEU,ironic,
13553272,359,359,1802716372071309345,2024-06-17,NEG,ironic,
13553273,360,360,1802716371304001962,2024-06-17,NEG,ironic,
13553274,361,361,1802716369584074902,2024-06-17,NEG,ironic,
13553275,362,362,1802716369278091688,2024-06-17,NEG,ironic,
13553276,363,363,1802716368682291389,2024-06-17,NEU,ironic,
13553277,364,364,1802716368250560921,2024-06-17,NEG,ironic,
13553278,365,365,1802716367767982490,2024-06-17,NEU,not ironic,
13553279,366,366,1802716367147180507,2024-06-17,NEG,ironic,
13553280,367,367,1802716366736121876,2024-06-17,NEU,not ironic,
13553281,368,368,1802716366463455277,2024-06-17,NEU,not ironic,
13553282,369,369,1802716364169199878,2024-06-17,NEG,not ironic,
13553283,370,370,1802716363989111262,2024-06-17,POS,not ironic,
13553284,371,371,1802716363443535892,2024-06-17,NEG,not ironic,
13553285,372,372,1802716363192238253,2024-06-17,NEG,ironic,
13553286,373,373,1802716361132802413,2024-06-17,NEG,not ironic,
13553287,374,374,1802716360209740053,2024-06-17,NEU,not ironic,
13553288,375,375,1802716358917882330,2024-06-17,NEG,not ironic,
13553289,376,376,1802716358041633061,2024-06-17,NEU,not ironic,
13553290,377,377,1802716357017948456,2024-06-17,NEG,not ironic,
13553291,378,378,1802716356720095538,2024-06-17,NEG,ironic,
13553292,379,379,1802716356653023714,2024-06-17,POS,ironic,
13553293,380,380,1802716353620529381,2024-06-17,NEU,not ironic,
13553294,381,381,1802716350869041641,2024-06-17,NEG,ironic,
13553295,382,382,1802716350051135700,2024-06-17,NEG,ironic,
13553296,383,383,1802716349707223056,2024-06-17,POS,ironic,
13553297,384,384,1802716347937550580,2024-06-17,NEU,ironic,
13553298,385,385,1802716347714941117,2024-06-17,NEU,ironic,
13553299,386,386,1802716346825724377,2024-06-17,NEG,ironic,
13553300,387,387,1802716346360430631,2024-06-17,NEU,not ironic,
13553301,388,388,1802716346213417464,2024-06-17,NEG,ironic,
13553302,389,389,1802716345252937842,2024-06-17,POS,ironic,
13553303,390,390,1802716345160622131,2024-06-17,NEU,not ironic,
13553304,391,391,1802716344888021111,2024-06-17,NEG,not ironic,
13553305,392,392,1802716344250450235,2024-06-17,NEU,not ironic,
13553306,393,393,1802716344212967445,2024-06-17,NEU,not ironic,
13553307,394,394,1802716343600398454,2024-06-17,NEG,not ironic,
13553308,395,395,1802716342786646314,2024-06-17,NEG,ironic,
13553309,396,396,1802716341679362125,2024-06-17,NEG,ironic,
13553310,397,397,1802716337262768301,2024-06-17,POS,ironic,
13553311,398,398,1802716336868430321,2024-06-17,NEG,not ironic,
13553312,399,399,1802716335836721419,2024-06-17,POS,not ironic,
13553313,400,400,1802716335576621261,2024-06-17,NEG,not ironic,
13553314,401,401,1802716335350087793,2024-06-17,NEG,not ironic,
13553315,402,402,1802716335236862134,2024-06-17,NEU,not ironic,
13553316,403,403,1802716334893003014,2024-06-17,NEG,not ironic,
13553317,404,404,1802716334846837138,2024-06-17,NEG,ironic,
13553318,405,405,1802716334632956116,2024-06-17,NEG,not ironic,
13553319,406,406,1802716334498714011,2024-06-17,POS,ironic,
13553320,407,407,1802716329218076958,2024-06-17,NEU,not ironic,
13553321,408,408,1802716329088294986,2024-06-17,NEU,ironic,
13553322,409,409,1802716328903475543,2024-06-17,NEU,not ironic,
13553323,410,410,1802716328614396410,2024-06-17,NEG,ironic,
13553324,411,411,1802716327603253482,2024-06-17,NEG,ironic,
13553325,412,412,1802716327271878891,2024-06-17,NEU,not ironic,
13553326,413,413,1802716324680044955,2024-06-17,POS,not ironic,
13553327,414,414,1802716324189073730,2024-06-17,NEG,not ironic,
13553328,415,415,1802716323538985451,2024-06-17,NEG,ironic,
