,id,date,sentiment,irony
0,1.8519032522642929e+18,2024-10-31,POS,not ironic
1,1.8519032522053432e+18,2024-10-31,NEG,not ironic
2,1.851903249839731e+18,2024-10-31,POS,ironic
3,1.851903241753076e+18,2024-10-31,NEG,not ironic
4,1.851903240423584e+18,2024-10-31,NEU,ironic
5,1.8519032390184635e+18,2024-10-31,NEG,not ironic
6,1.85190323494156e+18,2024-10-31,NEG,ironic
7,1.851903233217712e+18,2024-10-31,NEG,ironic
8,1.8519032325591816e+18,2024-10-31,NEG,ironic
9,1.8519032280041887e+18,2024-10-31,NEG,ironic
10,1.851903227718996e+18,2024-10-31,NEG,ironic
11,1.851903227266032e+18,2024-10-31,NEG,ironic
12,1.851903225915732e+18,2024-10-31,POS,not ironic
13,1.8519032245438385e+18,2024-10-31,NEG,not ironic
14,1.851903223478821e+18,2024-10-31,NEU,not ironic
15,1.851903223214343e+18,2024-10-31,NEG,not ironic
16,1.8519032215868544e+18,2024-10-31,NEU,not ironic
17,1.851903220676764e+18,2024-10-31,NEG,ironic
18,1.851903219191919e+18,2024-10-31,POS,not ironic
19,1.851903218848006e+18,2024-10-31,NEU,not ironic
20,1.8519032180765125e+18,2024-10-31,NEU,not ironic
21,1.8519032101199247e+18,2024-10-31,NEG,not ironic
22,1.8519032093353825e+18,2024-10-31,NEG,ironic
23,1.851903208584811e+18,2024-10-31,POS,not ironic
24,1.85190320717942e+18,2024-10-31,NEG,not ironic
25,1.8519032065377324e+18,2024-10-31,NEU,not ironic
26,1.851903206156014e+18,2024-10-31,NEU,not ironic
27,1.851903204868387e+18,2024-10-31,NEU,not ironic
28,1.851903204004401e+18,2024-10-31,NEG,ironic
29,1.851903202012103e+18,2024-10-31,POS,ironic
30,1.851903201622266e+18,2024-10-31,POS,not ironic
31,1.8519031997974607e+18,2024-10-31,NEU,ironic
32,1.8519031997094543e+18,2024-10-31,POS,ironic
33,1.851903198044263e+18,2024-10-31,NEG,not ironic
34,1.851903197666759e+18,2024-10-31,NEU,not ironic
35,1.8519031956912333e+18,2024-10-31,NEG,ironic
36,1.8519031948107167e+18,2024-10-31,NEU,not ironic
37,1.8519031932040115e+18,2024-10-31,NEU,not ironic
38,1.851903191677342e+18,2024-10-31,NEG,ironic
39,1.851903186900001e+18,2024-10-31,NEG,ironic
40,1.8519031862627249e+18,2024-10-31,NEU,not ironic
41,1.851903185817928e+18,2024-10-31,NEG,not ironic
42,1.8519031841988283e+18,2024-10-31,NEU,not ironic
43,1.8519031841527155e+18,2024-10-31,POS,not ironic
44,1.851903181246096e+18,2024-10-31,NEG,ironic
45,1.851903177995547e+18,2024-10-31,NEU,ironic
46,1.8519031779158344e+18,2024-10-31,POS,ironic
47,1.851903173532808e+18,2024-10-31,NEG,not ironic
