,id,date,sentiment,irony
0,1841247033262280793,2024-10-01,NEU,not ironic
1,1841247032628937186,2024-10-01,NEU,not ironic
2,1841247032456945968,2024-10-01,NEG,not ironic
3,1841247032377229447,2024-10-01,NEG,ironic
4,1841247030662086740,2024-10-01,NEG,not ironic
5,1841247030330736965,2024-10-01,NEU,ironic
6,1841247029894197541,2024-10-01,NEU,not ironic
7,1841247029743292735,2024-10-01,NEG,not ironic
8,1841247028166205854,2024-10-01,NEU,not ironic
9,1841247027885171018,2024-10-01,NEG,ironic
10,1841247027310506212,2024-10-01,NEU,not ironic
11,1841247027180814409,2024-10-01,NEU,not ironic
12,1841247026920435962,2024-10-01,NEU,ironic
13,1841247024282206450,2024-10-01,NEG,not ironic
14,1841247023338508529,2024-10-01,NEG,not ironic
15,1841247022726463643,2024-10-01,NEG,not ironic
16,1841247022470570386,2024-10-01,NEG,ironic
17,1841247020629283177,2024-10-01,NEG,not ironic
18,1841247020071473525,2024-10-01,NEG,ironic
19,1841247019312300397,2024-10-01,NEG,not ironic
20,1841247018687349020,2024-10-01,NEG,not ironic
21,1841247018083049828,2024-10-01,NEG,ironic
22,1841247017441325159,2024-10-01,NEU,not ironic
23,1841247016631808195,2024-10-01,POS,not ironic
24,1841247015906202002,2024-10-01,NEG,ironic
25,1841247015457468636,2024-10-01,POS,not ironic
26,1841247014715019657,2024-10-01,NEG,ironic
27,1841247014396240209,2024-10-01,NEG,not ironic
28,1841247014253678677,2024-10-01,NEG,not ironic
29,1841247013242871990,2024-10-01,NEG,not ironic
30,1841247012848611486,2024-10-01,POS,not ironic
31,1841247010852122994,2024-10-01,NEU,ironic
32,1841247010781085947,2024-10-01,NEG,not ironic
33,1841247009744809997,2024-10-01,NEG,not ironic
34,1841247008884933040,2024-10-01,NEG,ironic
35,1841247008704635365,2024-10-01,NEG,ironic
36,1841247008352272415,2024-10-01,NEG,not ironic
37,1841247008163611050,2024-10-01,NEG,not ironic
38,1841247007807074731,2024-10-01,NEG,ironic
39,1841247007073067237,2024-10-01,NEG,not ironic
40,1841247007018459172,2024-10-01,POS,ironic
41,1841247006687445028,2024-10-01,NEU,not ironic
42,1841247006494228799,2024-10-01,POS,ironic
43,1841247005995381180,2024-10-01,NEG,not ironic
44,1841247005428875705,2024-10-01,NEG,ironic
45,1841247005202407890,2024-10-01,POS,not ironic
46,1841246998986428594,2024-10-01,NEU,not ironic
47,1841246998529257611,2024-10-01,NEG,ironic
48,1841246997904306373,2024-10-01,NEG,ironic
49,1841246997577118017,2024-10-01,NEG,not ironic
50,1841246996222410826,2024-10-01,NEU,not ironic
51,1841246994880253970,2024-10-01,NEG,ironic
52,1841246994003869916,2024-10-01,NEU,ironic
53,1841246993588347378,2024-10-01,NEU,ironic
54,1841246992741130390,2024-10-01,NEU,not ironic
55,1841246992309059855,2024-10-01,NEU,not ironic
56,1841246991403401689,2024-10-01,NEU,not ironic
57,1841246991025680605,2024-10-01,NEU,ironic
58,1841246990702637480,2024-10-01,NEG,not ironic
59,1841246990560117227,2024-10-01,NEG,ironic
60,1841246990484525384,2024-10-01,POS,not ironic
61,1841246989121700279,2024-10-01,NEG,not ironic
