,id,date,sentiment,irony
0,1844826254228553744,2024-10-11,NEU,ironic
1,1844826253875941522,2024-10-11,NEU,not ironic
2,1844826253834211734,2024-10-11,NEU,not ironic
3,1844826253523632365,2024-10-11,NEU,not ironic
4,1844826252944843208,2024-10-11,NEG,ironic
5,1844826252651159687,2024-10-11,NEU,ironic
6,1844826251221201152,2024-10-11,NEU,not ironic
7,1844826250843738321,2024-10-11,NEU,not ironic
8,1844826250646266196,2024-10-11,NEG,ironic
9,1844826246959726702,2024-10-11,NEU,not ironic
10,1844826246611603573,2024-10-11,NEG,not ironic
11,1844826245206610334,2024-10-11,NEG,ironic
12,1844826244216463488,2024-10-11,POS,not ironic
13,1844826243947986993,2024-10-11,NEU,not ironic
14,1844826243700818180,2024-10-11,NEG,ironic
15,1844826242131825100,2024-10-11,POS,ironic
16,1844826242002157887,2024-10-11,NEU,not ironic
17,1844826241666634020,2024-10-11,NEG,not ironic
18,1844826240194429335,2024-10-11,POS,ironic
19,1844826239753736489,2024-10-11,NEU,not ironic
20,1844826238017487278,2024-10-11,NEU,ironic
21,1844826237258100978,2024-10-11,POS,ironic
22,1844826237094568376,2024-10-11,NEG,not ironic
23,1844826235597439383,2024-10-11,NEU,ironic
24,1844826233550274812,2024-10-11,NEG,ironic
25,1844826230958477516,2024-10-11,NEU,not ironic
26,1844826230203515234,2024-10-11,NEG,not ironic
27,1844826229742199291,2024-10-11,NEG,ironic
28,1844826229662511392,2024-10-11,NEG,ironic
29,1844826228672569449,2024-10-11,POS,not ironic
30,1844826228496216439,2024-10-11,NEU,not ironic
31,1844826226978087267,2024-10-11,NEG,ironic
32,1844826226302595295,2024-10-11,NEU,ironic
33,1844826225275265121,2024-10-11,NEG,ironic
34,1844826225065287941,2024-10-11,NEG,not ironic
35,1844826224478089677,2024-10-11,NEG,ironic
36,1844826224343879838,2024-10-11,NEU,ironic
37,1844826223760810400,2024-10-11,NEU,not ironic
38,1844826223572107480,2024-10-11,NEG,ironic
39,1844826223563960590,2024-10-11,NEG,not ironic
40,1844826221756174496,2024-10-11,NEG,not ironic
41,1844826220560847116,2024-10-11,NEU,not ironic
42,1844826219822346511,2024-10-11,NEU,not ironic
43,1844826218283278768,2024-10-11,NEG,ironic
44,1844826215129157962,2024-10-11,POS,not ironic
45,1844826214982382043,2024-10-11,NEG,ironic
46,1844826214651064687,2024-10-11,NEU,not ironic
47,1844826213757362372,2024-10-11,NEG,not ironic
48,1844826212029370444,2024-10-11,NEU,not ironic
49,1844826209680834663,2024-10-11,NEU,not ironic
50,1844826208938168791,2024-10-11,NEG,ironic
51,1844826208220987724,2024-10-11,NEU,not ironic
52,1844826208036356476,2024-10-11,POS,not ironic
53,1844826207319105609,2024-10-11,NEG,ironic
54,1844826207281651828,2024-10-11,NEG,not ironic
55,1844826205071016293,2024-10-11,NEG,not ironic
56,1844826203569438735,2024-10-11,NEG,ironic
57,1844826202756055205,2024-10-11,POS,not ironic
58,1844826201858138596,2024-10-11,NEU,not ironic
59,1844826201048957178,2024-10-11,NEG,not ironic
60,1844826200230789228,2024-10-11,NEG,ironic
61,1844826200117588080,2024-10-11,NEG,not ironic
62,1844826199543128302,2024-10-11,NEG,not ironic
63,1844826199446446329,2024-10-11,NEG,not ironic
64,1844826198796583229,2024-10-11,NEG,not ironic
65,1844826198716621143,2024-10-11,NEG,not ironic
66,1844826195713548489,2024-10-11,NEU,not ironic
67,1844826195403198709,2024-10-11,NEU,not ironic
68,1844826194207817963,2024-10-11,NEG,not ironic
69,1844826191804748047,2024-10-11,NEG,ironic
70,1844826190244446431,2024-10-11,POS,not ironic
71,1844826185366462548,2024-10-11,POS,not ironic
72,1844826184636379537,2024-10-11,NEG,not ironic
73,1844826184519143631,2024-10-11,NEG,ironic
74,1844826182786719806,2024-10-11,NEG,ironic
75,1844826180824031476,2024-10-11,NEU,not ironic
76,1844826180731678949,2024-10-11,NEG,not ironic
77,1844826179892834313,2024-10-11,NEU,not ironic
78,1844826179859275798,2024-10-11,NEG,not ironic
79,1844826179330609305,2024-10-11,NEG,not ironic
80,1844826178525294786,2024-10-11,NEG,ironic
81,1844826178076508639,2024-10-11,POS,ironic
82,1844826177602453781,2024-10-11,NEU,not ironic
83,1844826177149542424,2024-10-11,NEG,ironic
84,1844826175744401446,2024-10-11,NEU,not ironic
85,1844826175123636404,2024-10-11,NEU,not ironic
86,1844826174327083389,2024-10-11,NEG,not ironic
87,1844826171441361338,2024-10-11,POS,not ironic
88,1844826170820571539,2024-10-11,NEU,not ironic
89,1844826170522562835,2024-10-11,NEG,ironic
90,1844826169801355267,2024-10-11,NEG,ironic
91,1844826168446321046,2024-10-11,NEG,not ironic
92,1844826168442384598,2024-10-11,NEG,ironic
93,1844826168047886370,2024-10-11,NEU,ironic
94,1844826166034899067,2024-10-11,POS,not ironic
95,1844826165598453986,2024-10-11,NEG,not ironic
96,1844826163543253131,2024-10-11,NEG,not ironic
97,1844826163031511106,2024-10-11,POS,ironic
98,1844826163027619865,2024-10-11,POS,ironic
99,1844826160582303853,2024-10-11,POS,not ironic
100,1844826160129028582,2024-10-11,NEG,ironic
101,1844826158661251473,2024-10-11,POS,ironic
102,1844826158510072127,2024-10-11,NEU,not ironic
103,1844826158300545338,2024-10-11,NEG,not ironic
104,1844826157449097431,2024-10-11,POS,not ironic
