,id,date,sentiment,irony
0,1811604962499039300,2024-07-12,NEG,not ironic
1,1811604962343870850,2024-07-12,POS,not ironic
2,1811604962218049677,2024-07-12,NEG,not ironic
3,1811604961970602187,2024-07-12,NEU,not ironic
4,1811604960221520101,2024-07-12,NEG,not ironic
5,1811604958728314988,2024-07-12,POS,ironic
6,1811604957478457850,2024-07-12,NEU,ironic
7,1811604956350144837,2024-07-12,NEU,not ironic
8,1811604955540668628,2024-07-12,NEG,ironic
9,1811604955502981319,2024-07-12,POS,not ironic
10,1811604955486138710,2024-07-12,NEU,not ironic
11,1811604955213570131,2024-07-12,POS,not ironic
12,1811604954551058563,2024-07-12,POS,not ironic
13,1811604954148171954,2024-07-12,NEG,not ironic
14,1811604953774842286,2024-07-12,NEG,not ironic
15,1811604953611358277,2024-07-12,NEG,not ironic
16,1811604953430933719,2024-07-12,NEG,not ironic
17,1811604951681970212,2024-07-12,POS,not ironic
18,1811604951652794764,2024-07-12,NEU,not ironic
19,1811604951447031976,2024-07-12,NEG,not ironic
20,1811604951233143025,2024-07-12,NEU,ironic
21,1811604950956359885,2024-07-12,POS,ironic
22,1811604950943736101,2024-07-12,NEG,ironic
23,1811604949547253943,2024-07-12,POS,ironic
24,1811604949463191572,2024-07-12,NEU,ironic
25,1811604948595183774,2024-07-12,NEU,not ironic
26,1811604948276380138,2024-07-12,NEG,ironic
27,1811604948184117441,2024-07-12,POS,not ironic
28,1811604947990970716,2024-07-12,NEU,not ironic
29,1811604947844125154,2024-07-12,POS,ironic
30,1811604946657202663,2024-07-12,POS,not ironic
31,1811604946510299639,2024-07-12,NEU,not ironic
32,1811604946413838783,2024-07-12,NEG,ironic
33,1811604944585146839,2024-07-12,POS,not ironic
34,1811604944346104029,2024-07-12,NEG,ironic
35,1811604943146463243,2024-07-12,NEG,not ironic
36,1811604942651527256,2024-07-12,NEG,not ironic
37,1811604942378967328,2024-07-12,NEU,not ironic
38,1811604942043435393,2024-07-12,NEU,ironic
39,1811604942022480297,2024-07-12,NEG,not ironic
40,1811604942014370271,2024-07-12,POS,ironic
41,1811604941737283877,2024-07-12,NEG,not ironic
42,1811604940688634014,2024-07-12,NEG,not ironic
43,1811604940147638402,2024-07-12,NEG,ironic
44,1811604939925303592,2024-07-12,NEG,not ironic
45,1811604939397038451,2024-07-12,NEG,ironic
46,1811604938495041894,2024-07-12,NEU,ironic
47,1811604938146853037,2024-07-12,NEG,not ironic
48,1811604937501204690,2024-07-12,NEG,not ironic
49,1811604937379295303,2024-07-12,NEG,not ironic
50,1811604936829919374,2024-07-12,NEG,ironic
51,1811604936423039368,2024-07-12,NEU,not ironic
52,1811604935638966771,2024-07-12,NEG,not ironic
53,1811604935513112888,2024-07-12,POS,ironic
54,1811604934934299032,2024-07-12,NEG,not ironic
55,1811604934409802087,2024-07-12,NEG,ironic
56,1811604932941783465,2024-07-12,NEG,not ironic
57,1811604931435954594,2024-07-12,NEG,not ironic
58,1811604931159150735,2024-07-12,NEG,not ironic
59,1811604929305313616,2024-07-12,NEU,not ironic
60,1811604928743211288,2024-07-12,NEG,not ironic
61,1811604928164503816,2024-07-12,NEG,not ironic
62,1811604927967609343,2024-07-12,NEU,not ironic
63,1811604927950606491,2024-07-12,NEU,not ironic
64,1811604926637711495,2024-07-12,NEG,not ironic
65,1811604926218269029,2024-07-12,NEU,ironic
66,1811604925891121198,2024-07-12,POS,not ironic
67,1811604925715218685,2024-07-12,NEG,ironic
68,1811604924675031226,2024-07-12,NEG,ironic
69,1811604924293349832,2024-07-12,POS,not ironic
70,1811604924238577756,2024-07-12,NEU,not ironic
71,1811604924100223296,2024-07-12,NEG,ironic
72,1811604924066680925,2024-07-12,NEG,not ironic
73,1811604923919880681,2024-07-12,NEU,not ironic
74,1811604923483857136,2024-07-12,POS,ironic
75,1811604922871492816,2024-07-12,NEG,not ironic
76,1811604921860411413,2024-07-12,NEU,not ironic
77,1811604920279212157,2024-07-12,NEG,ironic
78,1811604920094851479,2024-07-12,NEU,ironic
79,1811604919117566174,2024-07-12,NEG,not ironic
80,1811604919033417828,2024-07-12,NEG,not ironic
81,1811604918920511781,2024-07-12,NEU,not ironic
82,1811604918324601146,2024-07-12,POS,not ironic
83,1811604917657731108,2024-07-12,NEU,not ironic
84,1811604917523747028,2024-07-12,NEG,not ironic
85,1811604916902719616,2024-07-12,NEG,not ironic
86,1811604916214903232,2024-07-12,NEU,not ironic
87,1811604915703415245,2024-07-12,NEG,not ironic
88,1811604914100916545,2024-07-12,NEU,not ironic
89,1811604914046452055,2024-07-12,NEU,not ironic
90,1811604913215918505,2024-07-12,NEG,not ironic
91,1811604912674910658,2024-07-12,NEG,not ironic
92,1811604911999619254,2024-07-12,POS,not ironic
93,1811604911521476793,2024-07-12,NEU,ironic
94,1811604911441719638,2024-07-12,NEU,ironic
95,1811604911333015881,2024-07-12,NEG,not ironic
96,1811604910661861831,2024-07-12,POS,not ironic
97,1811604910003167631,2024-07-12,NEU,not ironic
98,1811604909998952859,2024-07-12,NEU,not ironic
99,1811604909210632548,2024-07-12,NEU,not ironic
100,1811604909168689249,2024-07-12,NEU,not ironic
101,1811604909088821697,2024-07-12,NEU,ironic
102,1811604908409520494,2024-07-12,POS,not ironic
103,1811604907725562074,2024-07-12,NEU,ironic
104,1811604907620704534,2024-07-12,NEG,ironic
105,1811604907314536587,2024-07-12,NEG,ironic
106,1811604907310612835,2024-07-12,NEG,not ironic
107,1811604905473270063,2024-07-12,NEG,ironic
108,1811604904047239537,2024-07-12,NEG,not ironic
109,1811604902960943194,2024-07-12,NEG,ironic
110,1811604902960890299,2024-07-12,NEG,not ironic
111,1811604902918893820,2024-07-12,NEU,ironic
112,1811604902902222962,2024-07-12,NEG,not ironic
113,1811604901908099326,2024-07-12,POS,not ironic
114,1811604900234637379,2024-07-12,POS,ironic
115,1811604899953803752,2024-07-12,NEU,not ironic
116,1811604899928351105,2024-07-12,NEG,not ironic
117,1811604899831984445,2024-07-12,NEG,not ironic
118,1811604898699469245,2024-07-12,NEU,not ironic
119,1811604898284245125,2024-07-12,NEG,not ironic
120,1811604897596604707,2024-07-12,NEU,not ironic
121,1811604897525068018,2024-07-12,POS,not ironic
