,id,date,sentiment,irony
0,1786689731524542581,2024-05-04,NEG,ironic
1,1786689731431997909,2024-05-04,POS,not ironic
2,1786689731079631119,2024-05-04,NEG,ironic
3,1786689729892659471,2024-05-04,NEU,not ironic
4,1786689728173011089,2024-05-04,NEG,not ironic
5,1786689727447375983,2024-05-04,NEU,ironic
6,1786689726860480548,2024-05-04,NEG,not ironic
7,1786689725949997188,2024-05-04,NEU,not ironic
8,1786689725862224036,2024-05-04,NEU,not ironic
9,1786689705901212033,2024-05-04,NEU,not ironic
10,1786689705884651813,2024-05-04,NEU,not ironic
11,1786689704030556520,2024-05-04,NEU,not ironic
12,1786689701044523331,2024-05-04,NEU,not ironic
13,1786689694119428598,2024-05-04,NEU,not ironic
14,1786689692311671189,2024-05-04,NEU,not ironic
15,1786689687165292672,2024-05-04,NEG,not ironic
16,1786689683994607768,2024-05-04,NEG,ironic
17,1786689676209758332,2024-05-04,NEG,ironic
18,1786689674817286415,2024-05-04,POS,ironic
19,1786689669876568405,2024-05-04,NEU,not ironic
20,1786689668748292448,2024-05-04,NEG,ironic
21,1786689668030902338,2024-05-04,NEU,not ironic
22,1786689662976668153,2024-05-04,NEU,ironic
23,1786689661122818460,2024-05-04,NEG,not ironic
24,1786689660384600504,2024-05-04,NEU,not ironic
25,1786689655754101224,2024-05-04,NEG,not ironic
26,1786689652771938483,2024-05-04,NEG,not ironic
27,1786689648321835300,2024-05-04,NEU,not ironic
28,1786689644618494187,2024-05-04,NEU,not ironic
29,1786689643783614738,2024-05-04,NEG,ironic
30,1786689634769993880,2024-05-04,POS,not ironic
31,1786689632278639072,2024-05-04,NEG,not ironic
32,1786689629187387733,2024-05-04,NEG,ironic
33,1786689628361114068,2024-05-04,NEG,not ironic
34,1786689627581218873,2024-05-04,NEG,ironic
35,1786689625840349368,2024-05-04,NEG,not ironic
36,1786689621784453555,2024-05-04,NEU,not ironic
37,1786689619242688571,2024-05-04,NEG,ironic
38,1786689618278011374,2024-05-04,POS,not ironic
39,1786689617401463136,2024-05-04,NEU,not ironic
40,1786689611701375457,2024-05-04,NEG,ironic
41,1786689608459186607,2024-05-04,NEG,not ironic
42,1786689606983024740,2024-05-04,NEU,not ironic
43,1786689600095658018,2024-05-04,NEG,ironic
44,1786689599374610549,2024-05-04,NEG,not ironic
45,1786689592386638120,2024-05-04,POS,ironic
46,1786689589026951559,2024-05-04,NEG,not ironic
47,1786689588385448052,2024-05-04,NEG,ironic
48,1786689586904945135,2024-05-04,NEG,not ironic
49,1786689570886820190,2024-05-04,NEU,not ironic
50,1786689570001637587,2024-05-04,POS,ironic
51,1786689569435287976,2024-05-04,NEU,not ironic
52,1786689565580726660,2024-05-04,POS,ironic
53,1786689564503109731,2024-05-04,NEU,ironic
54,1786689554789122517,2024-05-04,NEU,not ironic
55,1786689546828349487,2024-05-04,NEG,not ironic
56,1786689546458890539,2024-05-04,NEU,not ironic
57,1786689545116713402,2024-05-04,NEU,not ironic
58,1786689540981506510,2024-05-04,NEU,not ironic
59,1786689537978032418,2024-05-04,POS,ironic
60,1786689537575363037,2024-05-04,NEG,ironic
61,1786689534450639133,2024-05-04,NEG,not ironic
62,1786689530092765231,2024-05-04,NEU,not ironic
63,1786689526104027634,2024-05-04,POS,not ironic
64,1786689518130622731,2024-05-04,NEG,ironic
65,1786689517493084547,2024-05-04,NEG,ironic
66,1786689514217382238,2024-05-04,NEG,not ironic
67,1786689512942313876,2024-05-04,NEG,not ironic
68,1786689507472912448,2024-05-04,NEG,not ironic
