,id,date,sentiment,irony
0,1809981370539897088,2024-07-07,NEG,ironic
1,1809981369713627136,2024-07-07,NEG,ironic
2,1809981369570783488,2024-07-07,NEG,ironic
3,1809981365720355072,2024-07-07,NEG,not ironic
4,1809981360607469824,2024-07-07,NEU,not ironic
5,1809981354848793088,2024-07-07,NEG,not ironic
6,1809981353896587776,2024-07-07,NEG,ironic
7,1809981351082213632,2024-07-07,NEG,not ironic
8,1809981349572276480,2024-07-07,NEU,not ironic
9,1809981345063420160,2024-07-07,NEG,not ironic
10,1809981341162734080,2024-07-07,NEG,ironic
11,1809981333831295232,2024-07-07,POS,not ironic
12,1809981333529382912,2024-07-07,NEG,ironic
13,1809981333462290688,2024-07-07,NEU,not ironic
14,1809981330102374656,2024-07-07,NEU,ironic
15,1809981325304074496,2024-07-07,NEG,not ironic
16,1809981322036961280,2024-07-07,NEU,not ironic
17,1809981320757412352,2024-07-07,NEG,ironic
18,1809981315749458432,2024-07-07,NEG,ironic
19,1809981314369523968,2024-07-07,NEG,ironic
20,1809981313287422208,2024-07-07,POS,not ironic
21,1809981308006801920,2024-07-07,NEU,not ironic
22,1809981305276297472,2024-07-07,NEG,not ironic
23,1809981299404288512,2024-07-07,NEU,not ironic
24,1809981293163373056,2024-07-07,NEG,not ironic
25,1809981292542644480,2024-07-07,NEG,not ironic
26,1809981289384046592,2024-07-07,NEU,ironic
27,1809981282782212352,2024-07-07,NEG,ironic
28,1809981280412377344,2024-07-07,POS,not ironic
29,1809981278076150272,2024-07-07,NEG,not ironic
30,1809981277891641600,2024-07-07,NEG,ironic
31,1809981271717670912,2024-07-07,NEU,ironic
32,1809981268614156288,2024-07-07,NEG,not ironic
33,1809981264507867648,2024-07-07,POS,ironic
34,1809981263291261184,2024-07-07,NEG,not ironic
35,1809981259591843840,2024-07-07,NEG,ironic
36,1809981255313690880,2024-07-07,NEG,ironic
37,1809981253979980288,2024-07-07,NEG,not ironic
38,1809981253212590592,2024-07-07,NEG,not ironic
39,1809981245625123072,2024-07-07,POS,not ironic
40,1809981244609835008,2024-07-07,NEG,not ironic
41,1809981243712254208,2024-07-07,NEG,not ironic
42,1809981241623736576,2024-07-07,NEG,ironic
43,1809981237664137472,2024-07-07,NEG,ironic
44,1809981233427821056,2024-07-07,NEG,not ironic
45,1809981232735776768,2024-07-07,NEG,not ironic
46,1809981231813288192,2024-07-07,NEG,not ironic
47,1809981219129462784,2024-07-07,NEG,not ironic
48,1809981196329169408,2024-07-07,NEU,not ironic
49,1809981184526496256,2024-07-07,NEG,not ironic
50,1809981173319258112,2024-07-07,POS,not ironic
51,1809981169808621824,2024-07-07,NEG,ironic
52,1809981165341970944,2024-07-07,NEU,not ironic
53,1809981164918333440,2024-07-07,NEG,ironic
54,1809981164083372288,2024-07-07,NEU,ironic
55,1809981157598990592,2024-07-07,NEG,not ironic
56,1809981156957606144,2024-07-07,NEU,not ironic
57,1809981148644454912,2024-07-07,NEG,not ironic
58,1809981148631904256,2024-07-07,NEU,not ironic
59,1809981143959412992,2024-07-07,POS,not ironic
60,1809981143871095296,2024-07-07,NEU,not ironic
61,1809981140339732480,2024-07-07,NEG,not ironic
62,1809981139584520448,2024-07-07,POS,ironic
63,1809981126821425408,2024-07-07,NEU,not ironic
64,1809981124602396928,2024-07-07,NEG,not ironic
65,1809981118684315904,2024-07-07,NEU,not ironic
66,1809981118327972096,2024-07-07,NEG,not ironic
67,1809981117719536128,2024-07-07,NEG,ironic
68,1809981115492602112,2024-07-07,NEG,ironic
69,1809981106546253824,2024-07-07,NEU,not ironic
70,1809981104851472896,2024-07-07,NEU,ironic
71,1809981103421456896,2024-07-07,NEG,not ironic
72,1809981100443541760,2024-07-07,NEG,not ironic
73,1809981099910569984,2024-07-07,NEG,not ironic
74,1809981097247203584,2024-07-07,NEG,not ironic
75,1809981096991617280,2024-07-07,POS,not ironic
76,1809981092562104320,2024-07-07,NEU,not ironic
77,1809981090536296960,2024-07-07,NEG,ironic
78,1809981090280419328,2024-07-07,NEG,not ironic
79,1809981086908256512,2024-07-07,NEG,not ironic
80,1809981085553725952,2024-07-07,NEG,ironic
81,1809981078582817024,2024-07-07,NEG,not ironic
82,1809981078456684800,2024-07-07,NEU,not ironic
83,1809981078108827904,2024-07-07,NEG,ironic
84,1809981071628324864,2024-07-07,NEU,not ironic
85,1809981066851074304,2024-07-07,NEU,ironic
86,1809981056109728000,2024-07-07,NEU,not ironic
87,1809981055207625216,2024-07-07,NEG,not ironic
88,1809981046748041216,2024-07-07,NEG,ironic
89,1809981045808247040,2024-07-07,NEG,not ironic
