,id,date,sentiment,irony
0,1839389607294836807,2024-09-26,NEG,not ironic
1,1839389599690588176,2024-09-26,POS,not ironic
2,1839389595802464512,2024-09-26,POS,ironic
3,1839389595164934533,2024-09-26,NEG,not ironic
4,1839389591889228137,2024-09-26,NEG,not ironic
5,1839389588202381525,2024-09-26,NEG,ironic
6,1839389585744547874,2024-09-26,NEU,not ironic
7,1839389585325125678,2024-09-26,NEG,not ironic
8,1839389584859509091,2024-09-26,NEU,not ironic
9,1839389576768753880,2024-09-26,POS,not ironic
10,1839389568984092879,2024-09-26,NEU,not ironic
11,1839389563103609313,2024-09-26,NEG,not ironic
12,1839389560071196872,2024-09-26,NEU,not ironic
13,1839389559865684475,2024-09-26,NEG,ironic
14,1839389556266913941,2024-09-26,NEG,not ironic
15,1839389551707754674,2024-09-26,NEG,ironic
16,1839389551254810963,2024-09-26,NEG,ironic
17,1839389547593146790,2024-09-26,NEU,not ironic
18,1839389544426476001,2024-09-26,NEG,ironic
19,1839389543734378697,2024-09-26,NEU,not ironic
20,1839389542320877987,2024-09-26,NEG,not ironic
21,1839389541897240720,2024-09-26,NEG,not ironic
22,1839389533475131693,2024-09-26,NEU,not ironic
23,1839389519550009590,2024-09-26,NEU,not ironic
24,1839389512579092487,2024-09-26,NEG,not ironic
25,1839389509928235316,2024-09-26,NEG,not ironic
26,1839389508992950641,2024-09-26,NEU,ironic
27,1839389506082083230,2024-09-26,NEG,ironic
28,1839389497974481295,2024-09-26,NEG,not ironic
29,1839389497945186462,2024-09-26,NEU,not ironic
30,1839389493595672690,2024-09-26,NEG,ironic
31,1839389489451688277,2024-09-26,NEG,not ironic
32,1839389487476163065,2024-09-26,NEU,not ironic
33,1839389481209934253,2024-09-26,NEU,not ironic
34,1839389478487732251,2024-09-26,NEG,not ironic
35,1839389477716017407,2024-09-26,NEG,ironic
36,1839389473815363881,2024-09-26,NEG,not ironic
37,1839389471797903678,2024-09-26,NEG,not ironic
38,1839389466190086334,2024-09-26,NEG,ironic
39,1839389465896477134,2024-09-26,NEG,ironic
40,1839389462192906750,2024-09-26,NEG,not ironic
41,1839389461677023273,2024-09-26,NEG,not ironic
42,1839389461337248032,2024-09-26,NEG,ironic
43,1839389453602939057,2024-09-26,NEU,not ironic
44,1839389453334515813,2024-09-26,POS,not ironic
45,1839389452600479888,2024-09-26,NEU,ironic
46,1839389445751210183,2024-09-26,NEU,not ironic
47,1839389443184312364,2024-09-26,NEU,not ironic
48,1839389441506578867,2024-09-26,NEG,not ironic
49,1839389439124296170,2024-09-26,NEU,not ironic
50,1839389437681414283,2024-09-26,NEG,ironic
51,1839389430618239198,2024-09-26,NEU,not ironic
52,1839389428961382474,2024-09-26,POS,ironic
53,1839389428479050185,2024-09-26,NEG,not ironic
54,1839389424607727879,2024-09-26,NEG,ironic
55,1839389421583622384,2024-09-26,NEG,not ironic
56,1839389405582434763,2024-09-26,NEG,not ironic
57,1839389403883643021,2024-09-26,NEU,not ironic
58,1839389402289831992,2024-09-26,NEG,not ironic
59,1839389396359110876,2024-09-26,NEU,not ironic
60,1839389387580133860,2024-09-26,NEU,ironic
61,1839389377136636232,2024-09-26,NEU,not ironic
62,1839389361840046279,2024-09-26,POS,not ironic
63,1839389361756131722,2024-09-26,NEG,ironic
64,1839389354122510733,2024-09-26,NEU,not ironic
65,1839389353019379914,2024-09-26,NEG,not ironic
66,1839389351702372416,2024-09-26,NEU,not ironic
67,1839389350402085196,2024-09-26,NEG,not ironic
68,1839389348212646216,2024-09-26,NEG,not ironic
69,1839389347751268546,2024-09-26,NEG,not ironic
70,1839389344274305085,2024-09-26,POS,not ironic
71,1839389343179592061,2024-09-26,POS,not ironic
72,1839389336967770417,2024-09-26,NEG,ironic
73,1839389332643467733,2024-09-26,NEU,ironic
74,1839389321193017566,2024-09-26,NEG,ironic
75,1839389319985070285,2024-09-26,NEG,ironic
76,1839389303174300046,2024-09-26,NEG,not ironic
77,1839389299974053954,2024-09-26,POS,ironic
78,1839389295041536328,2024-09-26,NEG,not ironic
79,1839389289655992633,2024-09-26,POS,not ironic
80,1839389286724202760,2024-09-26,NEU,ironic
81,1839389285293924541,2024-09-26,NEG,not ironic
82,1839389277303836686,2024-09-26,NEG,not ironic
83,1839389277060485506,2024-09-26,NEG,not ironic
84,1839389276280336528,2024-09-26,NEG,ironic
85,1839389270873977282,2024-09-26,NEG,ironic
86,1839389263747756039,2024-09-26,NEU,not ironic
87,1839389263345119683,2024-09-26,NEG,not ironic
