,id,date,sentiment,irony
0,1811992438434648404,2024-07-13,NEU,not ironic
1,1811992437868626321,2024-07-13,NEU,not ironic
2,1811992431065280718,2024-07-13,POS,not ironic
3,1811992430922584485,2024-07-13,NEU,not ironic
4,1811992430897689056,2024-07-13,NEU,ironic
5,1811992428586393923,2024-07-13,NEU,not ironic
6,1811992428527640638,2024-07-13,NEU,not ironic
7,1811992428481593536,2024-07-13,NEG,not ironic
8,1811992424597926211,2024-07-13,NEU,not ironic
9,1811992423049888135,2024-07-13,NEU,not ironic
10,1811992422563323954,2024-07-13,NEG,not ironic
11,1811992420646637748,2024-07-13,NEG,not ironic
12,1811992419879010739,2024-07-13,NEG,not ironic
13,1811992413063315914,2024-07-13,NEU,not ironic
14,1811992412371247313,2024-07-13,NEG,not ironic
15,1811992411230384398,2024-07-13,POS,not ironic
16,1811992411020886510,2024-07-13,NEU,not ironic
17,1811992410756358264,2024-07-13,NEG,not ironic
18,1811992410408325521,2024-07-13,NEG,ironic
19,1811992409946886639,2024-07-13,POS,not ironic
20,1811992409359741095,2024-07-13,NEU,not ironic
21,1811992404964311444,2024-07-13,NEG,not ironic
22,1811992404603359464,2024-07-13,NEG,ironic
23,1811992401906700344,2024-07-13,NEG,ironic
24,1811992401675792707,2024-07-13,NEG,not ironic
25,1811992401625452628,2024-07-13,NEG,ironic
26,1811992399544987796,2024-07-13,NEU,not ironic
27,1811992397032681632,2024-07-13,NEG,not ironic
28,1811992395958894840,2024-07-13,NEG,not ironic
29,1811992395065753782,2024-07-13,NEU,ironic
30,1811992394574770201,2024-07-13,NEG,not ironic
31,1811992392628605383,2024-07-13,NEG,not ironic
32,1811992392146334158,2024-07-13,NEG,not ironic
33,1811992391873888379,2024-07-13,NEG,not ironic
34,1811992389986193619,2024-07-13,NEU,not ironic
35,1811992389663269369,2024-07-13,NEU,not ironic
36,1811992382113456324,2024-07-13,NEG,not ironic
37,1811992381471719624,2024-07-13,NEG,not ironic
38,1811992381236916315,2024-07-13,NEU,not ironic
39,1811992380666437742,2024-07-13,POS,not ironic
40,1811992379827671412,2024-07-13,NEU,not ironic
41,1811992379630444820,2024-07-13,NEG,ironic
42,1811992379030683685,2024-07-13,NEU,not ironic
43,1811992378263080997,2024-07-13,NEG,ironic
44,1811992377671725221,2024-07-13,NEU,not ironic
45,1811992377147478278,2024-07-13,NEG,not ironic
46,1811992374060454149,2024-07-13,POS,ironic
47,1811992372483436903,2024-07-13,NEU,ironic
48,1811992371183374611,2024-07-13,NEG,not ironic
49,1811992369081839826,2024-07-13,NEU,ironic
50,1811992368398151692,2024-07-13,POS,not ironic
51,1811992367924224185,2024-07-13,NEG,not ironic
52,1811992367072714896,2024-07-13,NEG,not ironic
53,1811992366892364019,2024-07-13,NEG,ironic
54,1811992366569410831,2024-07-13,NEG,not ironic
55,1811992364799459539,2024-07-13,NEU,not ironic
56,1811992364115984440,2024-07-13,NEU,not ironic
57,1811992362702504201,2024-07-13,NEU,not ironic
58,1811992362555486492,2024-07-13,NEG,ironic
59,1811992360915730598,2024-07-13,NEG,not ironic
60,1811992359443259796,2024-07-13,NEU,ironic
61,1811992358382186776,2024-07-13,POS,ironic
62,1811992357241602465,2024-07-13,NEU,ironic
63,1811992356474040782,2024-07-13,POS,ironic
64,1811992355920117781,2024-07-13,NEG,not ironic
65,1811992352946286665,2024-07-13,NEU,not ironic
66,1811992351197528291,2024-07-13,NEU,not ironic
67,1811992351092449387,2024-07-13,NEU,not ironic
68,1811992351000469597,2024-07-13,POS,ironic
69,1811992350840787346,2024-07-13,NEG,ironic
70,1811992349792215125,2024-07-13,NEG,not ironic
71,1811992348529754136,2024-07-13,NEG,not ironic
72,1811992347695038488,2024-07-13,NEU,not ironic
73,1811992347447632201,2024-07-13,NEG,not ironic
74,1811992346482844110,2024-07-13,NEU,not ironic
75,1811992344750883251,2024-07-13,NEG,not ironic
76,1811992343157104789,2024-07-13,NEG,ironic
77,1811992342846480445,2024-07-13,NEG,not ironic
78,1811992342217257103,2024-07-13,NEG,not ironic
79,1811992340355072492,2024-07-13,NEG,not ironic
80,1811992339889742283,2024-07-13,NEG,not ironic
81,1811992339096727940,2024-07-13,POS,ironic
82,1811992337113100409,2024-07-13,NEU,ironic
83,1811992333971300574,2024-07-13,NEG,not ironic
84,1811992332750954622,2024-07-13,POS,ironic
85,1811992332406841540,2024-07-13,POS,not ironic
86,1811992330343223460,2024-07-13,NEU,ironic
87,1811992329563099295,2024-07-13,NEU,ironic
88,1811992328330194990,2024-07-13,NEU,not ironic
89,1811992322768347595,2024-07-13,NEG,ironic
90,1811992322759893472,2024-07-13,NEG,ironic
91,1811992322713715133,2024-07-13,NEU,not ironic
92,1811992321631682656,2024-07-13,NEU,not ironic
93,1811992319819936110,2024-07-13,NEU,not ironic
94,1811992319010169309,2024-07-13,NEG,ironic
95,1811992318452305987,2024-07-13,NEG,not ironic
96,1811992318112858142,2024-07-13,NEU,not ironic
97,1811992318066720908,2024-07-13,NEG,ironic
98,1811992317789651272,2024-07-13,NEU,not ironic
99,1811992317231792159,2024-07-13,POS,ironic
100,1811992317122732243,2024-07-13,NEU,not ironic
101,1811992316858736677,2024-07-13,NEG,not ironic
102,1811992315738882383,2024-07-13,NEU,not ironic
103,1811992314060935507,2024-07-13,NEG,not ironic
104,1811992313272402069,2024-07-13,NEG,not ironic
105,1811992309375926477,2024-07-13,NEU,ironic
106,1811992309312958555,2024-07-13,NEG,not ironic
107,1811992306041450612,2024-07-13,NEU,not ironic
108,1811992303877202342,2024-07-13,NEU,not ironic
109,1811992302346506401,2024-07-13,NEU,not ironic
110,1811992302308524496,2024-07-13,NEG,ironic
111,1811992298407809201,2024-07-13,POS,not ironic
112,1811992297925423380,2024-07-13,POS,not ironic
113,1811992295681470500,2024-07-13,NEU,not ironic
114,1811992293001343458,2024-07-13,POS,not ironic
115,1811992291902685671,2024-07-13,NEG,ironic
116,1811992291025801249,2024-07-13,NEG,not ironic
117,1811992289558093845,2024-07-13,POS,ironic
118,1811992289364824409,2024-07-13,NEG,not ironic
119,1811992287951397052,2024-07-13,NEG,ironic
120,1811992286450040906,2024-07-13,NEU,not ironic
121,1811992285888020549,2024-07-13,NEG,not ironic
122,1811992285456007567,2024-07-13,NEU,not ironic
123,1811992284713353378,2024-07-13,NEU,ironic
124,1811992284306497978,2024-07-13,NEG,ironic
125,1811992282075111456,2024-07-13,NEU,ironic
126,1811992280397644187,2024-07-13,NEU,not ironic
127,1811992276886778353,2024-07-13,NEG,not ironic
128,1811992276496736445,2024-07-13,NEU,ironic
129,1811992276177916276,2024-07-13,NEG,ironic
130,1811992275313938594,2024-07-13,NEG,not ironic
131,1811992271824314420,2024-07-13,POS,not ironic
132,1811992271333822800,2024-07-13,NEU,not ironic
133,1811992270968660061,2024-07-13,NEU,not ironic
134,1811992270339510761,2024-07-13,NEU,not ironic
