,id,date,sentiment,irony
0,1812570739008209363,2024-07-14,POS,ironic
1,1812570738966282249,2024-07-14,NEG,ironic
2,1812570738638966796,2024-07-14,NEG,ironic
3,1812570738043314362,2024-07-14,NEG,ironic
4,1812570737611354495,2024-07-14,NEG,not ironic
5,1812570737397657983,2024-07-14,NEG,ironic
6,1812570737175355522,2024-07-14,NEU,not ironic
7,1812570737036960114,2024-07-14,NEG,ironic
8,1812570736797577328,2024-07-14,NEU,not ironic
9,1812570736415941070,2024-07-14,NEG,not ironic
10,1812570735363440704,2024-07-14,NEU,not ironic
11,1812570735161835732,2024-07-14,NEG,not ironic
12,1812570735119942020,2024-07-14,NEG,not ironic
13,1812570734855954512,2024-07-14,NEG,not ironic
14,1812570734713340267,2024-07-14,NEG,not ironic
15,1812570734390079826,2024-07-14,NEG,ironic
16,1812570734356758723,2024-07-14,NEG,ironic
17,1812570733991583844,2024-07-14,NEG,ironic
18,1812570733761200257,2024-07-14,NEG,not ironic
19,1812570733584830619,2024-07-14,NEG,not ironic
20,1812570732800757949,2024-07-14,NEG,ironic
21,1812570731945111971,2024-07-14,NEU,not ironic
22,1812570731672469636,2024-07-14,NEG,ironic
23,1812570731005276257,2024-07-14,NEG,not ironic
24,1812570730695155920,2024-07-14,NEU,ironic
25,1812570730636128530,2024-07-14,NEG,ironic
26,1812570730309267855,2024-07-14,NEU,not ironic
27,1812570730124689597,2024-07-14,NEG,not ironic
28,1812570729314967618,2024-07-14,NEU,not ironic
29,1812570729185157237,2024-07-14,POS,not ironic
30,1812570729096822954,2024-07-14,NEU,not ironic
31,1812570728769745128,2024-07-14,NEG,not ironic
32,1812570728597987835,2024-07-14,NEG,not ironic
33,1812570728375730576,2024-07-14,NEU,ironic
34,1812570728103096502,2024-07-14,NEG,not ironic
35,1812570728044093461,2024-07-14,NEG,ironic
36,1812570727842820465,2024-07-14,NEG,ironic
37,1812570727574585390,2024-07-14,POS,not ironic
38,1812570727473623097,2024-07-14,POS,not ironic
39,1812570726798336393,2024-07-14,NEG,not ironic
40,1812570726706127329,2024-07-14,NEU,not ironic
41,1812570726085353541,2024-07-14,NEG,not ironic
42,1812570725930377537,2024-07-14,NEG,not ironic
43,1812570725867548847,2024-07-14,NEG,not ironic
44,1812570725708132709,2024-07-14,NEU,not ironic
45,1812570725557187009,2024-07-14,NEU,not ironic
46,1812570725515166004,2024-07-14,NEG,not ironic
47,1812570724995105227,2024-07-14,NEG,ironic
48,1812570724571214171,2024-07-14,NEG,not ironic
49,1812570724466401690,2024-07-14,NEU,not ironic
50,1812570724445393316,2024-07-14,NEU,not ironic
51,1812570724160188797,2024-07-14,NEU,not ironic
