,id,date,sentiment,irony
0,1794750360512598338,2024-05-26,NEU,not ironic
1,1794750359266803741,2024-05-26,NEU,not ironic
2,1794750359149150568,2024-05-26,NEU,ironic
3,1794750359094849842,2024-05-26,NEG,ironic
4,1794750358922695063,2024-05-26,NEG,not ironic
5,1794750354862879166,2024-05-26,NEG,not ironic
6,1794750354678296736,2024-05-26,NEG,ironic
7,1794750354573443233,2024-05-26,NEG,not ironic
8,1794750354342691154,2024-05-26,NEG,ironic
9,1794750351490547833,2024-05-26,POS,not ironic
10,1794750351473557993,2024-05-26,NEG,ironic
11,1794750350899171332,2024-05-26,NEG,ironic
12,1794750350538441101,2024-05-26,NEU,not ironic
13,1794750350081360130,2024-05-26,POS,ironic
14,1794750349955502316,2024-05-26,NEG,ironic
15,1794750349456343225,2024-05-26,NEU,not ironic
16,1794750349133115447,2024-05-26,NEU,not ironic
17,1794750348755870077,2024-05-26,NEU,not ironic
18,1794750346587152632,2024-05-26,NEG,not ironic
19,1794750346067357897,2024-05-26,NEU,ironic
20,1794750345559912595,2024-05-26,NEG,not ironic
21,1794750340979737071,2024-05-26,POS,ironic
22,1794750340916555928,2024-05-26,NEU,not ironic
23,1794750339498856481,2024-05-26,NEG,not ironic
24,1794750339377406214,2024-05-26,NEG,ironic
25,1794750338819666393,2024-05-26,NEU,ironic
26,1794750338773487991,2024-05-26,NEU,ironic
27,1794750338764833139,2024-05-26,NEU,ironic
28,1794750338760650839,2024-05-26,NEU,ironic
29,1794750338739630438,2024-05-26,NEU,ironic
30,1794750338714435700,2024-05-26,NEU,not ironic
31,1794750338651545729,2024-05-26,NEU,not ironic
32,1794750338547015952,2024-05-26,NEU,not ironic
33,1794750336994824651,2024-05-26,NEG,not ironic
34,1794750336152056171,2024-05-26,NEU,not ironic
35,1794750335116046785,2024-05-26,NEG,not ironic
36,1794750334654398973,2024-05-26,NEG,not ironic
37,1794750334465901012,2024-05-26,NEG,not ironic
38,1794750334407262512,2024-05-26,NEG,not ironic
39,1794750334101004431,2024-05-26,NEG,not ironic
40,1794750334042251671,2024-05-26,NEG,not ironic
41,1794750333861994633,2024-05-26,NEG,not ironic
42,1794750333068931194,2024-05-26,NEG,not ironic
43,1794750331470909837,2024-05-26,NEU,not ironic
44,1794750330598482026,2024-05-26,NEG,not ironic
45,1794750329931870687,2024-05-26,NEU,not ironic
46,1794750328816164968,2024-05-26,NEG,ironic
47,1794750326341546426,2024-05-26,POS,not ironic
48,1794750322344120789,2024-05-26,NEG,ironic
