,id,date,sentiment,irony
0,1.7988146623410424e+18,2024-06-06,NEG,ironic
1,1.798814665914581e+18,2024-06-06,NEG,ironic
2,1.7988145114381883e+18,2024-06-06,NEU,not ironic
3,1.7988145745205455e+18,2024-06-06,NEU,not ironic
4,1.7988132314456028e+18,2024-06-06,NEU,not ironic
5,1.7988144096804457e+18,2024-06-06,POS,not ironic
6,1.7988133934421852e+18,2024-06-06,NEU,not ironic
7,1.798814942738735e+18,2024-06-06,NEG,ironic
8,1.7988150424747707e+18,2024-06-06,POS,not ironic
9,1.7988132364619738e+18,2024-06-06,NEU,not ironic
10,1.79881471986568e+18,2024-06-06,NEU,not ironic
11,1.798814028237841e+18,2024-06-06,NEG,ironic
12,1.7988140754277253e+18,2024-06-06,NEU,not ironic
13,1.798822084417606e+18,2024-06-06,NEU,not ironic
14,1.7988214536196751e+18,2024-06-06,NEG,not ironic
15,1.7988203889459284e+18,2024-06-06,POS,not ironic
16,1.798820276383396e+18,2024-06-06,POS,not ironic
17,1.7988178148513055e+18,2024-06-06,NEU,not ironic
18,1.7988117312772756e+18,2024-06-06,NEG,ironic
19,1.7988117228593032e+18,2024-06-06,NEG,ironic
20,1.798811222541816e+18,2024-06-06,POS,not ironic
21,1.7988124937640676e+18,2024-06-06,POS,not ironic
22,1.7988117950729876e+18,2024-06-06,POS,not ironic
23,1.7988119292361196e+18,2024-06-06,NEG,not ironic
24,1.798812469273809e+18,2024-06-06,NEG,not ironic
25,1.7988130801447693e+18,2024-06-06,NEU,not ironic
26,1.7988129023521633e+18,2024-06-06,NEG,not ironic
27,1.7988123472402312e+18,2024-06-06,NEU,not ironic
28,1.798813188105839e+18,2024-06-06,NEU,ironic
29,1.798811648054174e+18,2024-06-06,NEU,not ironic
30,1.798811786696921e+18,2024-06-06,NEG,ironic
31,1.7988113897857068e+18,2024-06-06,NEG,ironic
32,1.7988115589627167e+18,2024-06-06,POS,not ironic
33,1.7988125522622264e+18,2024-06-06,NEG,ironic
34,1.7988125499847928e+18,2024-06-06,NEU,not ironic
35,1.7988128667553388e+18,2024-06-06,POS,ironic
36,1.7988128233107172e+18,2024-06-06,NEU,not ironic
37,1.7988125131039708e+18,2024-06-06,NEG,ironic
38,1.7988168673158272e+18,2024-06-06,NEG,ironic
39,1.798809765679862e+18,2024-06-06,NEG,ironic
40,1.7988097605458168e+18,2024-06-06,NEG,ironic
41,1.7988101692933043e+18,2024-06-06,POS,not ironic
42,1.7988100447689362e+18,2024-06-06,NEG,ironic
43,1.7988101995594675e+18,2024-06-06,POS,not ironic
44,1.798809993459696e+18,2024-06-06,NEU,not ironic
