,id,date,sentiment,irony
0,1851768576018989319,2024-10-30,NEU,not ironic
1,1851768575553323173,2024-10-30,NEG,ironic
2,1851768574739914867,2024-10-30,NEG,ironic
3,1851768573473046791,2024-10-30,NEG,not ironic
4,1851768572965683547,2024-10-30,NEG,not ironic
5,1851768572374098235,2024-10-30,NEU,not ironic
6,1851768568133652570,2024-10-30,NEU,not ironic
7,1851768568112906682,2024-10-30,NEG,not ironic
8,1851768566879785171,2024-10-30,NEG,not ironic
9,1851768566539809275,2024-10-30,NEG,ironic
10,1851768566112227577,2024-10-30,NEU,ironic
11,1851768564958560576,2024-10-30,NEG,not ironic
12,1851768564635652392,2024-10-30,NEU,not ironic
13,1851768564287438963,2024-10-30,POS,ironic
14,1851768562467152032,2024-10-30,NEU,not ironic
15,1851768561498239274,2024-10-30,NEU,not ironic
16,1851768561200451745,2024-10-30,NEU,not ironic
17,1851768560852291756,2024-10-30,NEG,not ironic
18,1851768559753421287,2024-10-30,NEG,not ironic
19,1851768559275294721,2024-10-30,POS,not ironic
20,1851768558050541715,2024-10-30,NEG,ironic
21,1851768557756985801,2024-10-30,NEG,ironic
22,1851768556553150488,2024-10-30,POS,ironic
23,1851768554565030072,2024-10-30,NEG,ironic
24,1851768554212790341,2024-10-30,NEG,not ironic
25,1851768553961033803,2024-10-30,NEU,not ironic
26,1851768553751367752,2024-10-30,NEU,ironic
27,1851768553331949877,2024-10-30,NEG,ironic
28,1851768553214718338,2024-10-30,NEG,not ironic
29,1851768553193771395,2024-10-30,POS,not ironic
30,1851768551612260637,2024-10-30,NEU,ironic
31,1851768548948881433,2024-10-30,NEU,not ironic
32,1851768548571447676,2024-10-30,NEG,not ironic
33,1851768548546183433,2024-10-30,NEG,ironic
34,1851768548462391476,2024-10-30,NEG,not ironic
35,1851768548290629712,2024-10-30,NEG,ironic
36,1851768547933933744,2024-10-30,NEU,ironic
37,1851768547854422236,2024-10-30,NEG,ironic
38,1851768547787063305,2024-10-30,NEG,ironic
39,1851768547573162247,2024-10-30,NEU,ironic
40,1851768547506295232,2024-10-30,NEU,not ironic
41,1851768547451498712,2024-10-30,NEU,not ironic
42,1851768547191464423,2024-10-30,NEU,not ironic
