,id,date,sentiment,irony
0,1.824966875140461e+18,2024-08-18,POS,ironic
1,1.8249668746875087e+18,2024-08-18,NEU,not ironic
2,1.8249668741419707e+18,2024-08-18,NEU,not ironic
3,1.8249668730473395e+18,2024-08-18,NEG,ironic
4,1.824966870958756e+18,2024-08-18,NEU,not ironic
5,1.8249668707823416e+18,2024-08-18,NEU,ironic
6,1.8249668698427924e+18,2024-08-18,NEG,not ironic
7,1.8249668690250104e+18,2024-08-18,NEG,not ironic
8,1.8249668689119729e+18,2024-08-18,NEG,not ironic
9,1.824966868366496e+18,2024-08-18,NEG,ironic
10,1.8249668674019656e+18,2024-08-18,NEG,not ironic
11,1.8249668668606835e+18,2024-08-18,NEU,not ironic
12,1.824966866592252e+18,2024-08-18,NEG,ironic
13,1.8249668664202363e+18,2024-08-18,POS,not ironic
14,1.8249668662776463e+18,2024-08-18,POS,not ironic
15,1.82496686510769e+18,2024-08-18,NEG,ironic
16,1.8249668613703475e+18,2024-08-18,NEU,not ironic
17,1.8249668607119035e+18,2024-08-18,NEU,not ironic
18,1.824966860443464e+18,2024-08-18,NEG,not ironic
19,1.8249668588538143e+18,2024-08-18,NEU,not ironic
20,1.824966857163412e+18,2024-08-18,NEG,ironic
21,1.8249668570418504e+18,2024-08-18,NEU,ironic
22,1.8249668564043244e+18,2024-08-18,NEG,ironic
23,1.824966854919824e+18,2024-08-18,NEG,ironic
24,1.8249668541941312e+18,2024-08-18,NEU,not ironic
25,1.824966853569213e+18,2024-08-18,NEU,not ironic
26,1.824966852100989e+18,2024-08-18,NEU,not ironic
27,1.8249668518408645e+18,2024-08-18,NEU,ironic
28,1.824966851635315e+18,2024-08-18,NEU,not ironic
29,1.824966850624574e+18,2024-08-18,NEU,ironic
30,1.82496684994506e+18,2024-08-18,NEU,not ironic
31,1.8249668498485985e+18,2024-08-18,NEG,not ironic
32,1.8249668496894364e+18,2024-08-18,NEG,not ironic
33,1.824966849458557e+18,2024-08-18,NEG,not ironic
34,1.824966849299399e+18,2024-08-18,NEG,not ironic
35,1.8249668492574725e+18,2024-08-18,NEG,ironic
36,1.824966848401511e+18,2024-08-18,NEG,ironic
37,1.8249668480663183e+18,2024-08-18,NEU,not ironic
38,1.824966846920917e+18,2024-08-18,NEG,ironic
39,1.824966846136906e+18,2024-08-18,NEG,not ironic
40,1.824966845822055e+18,2024-08-18,NEU,not ironic
41,1.824966844681261e+18,2024-08-18,NEG,ironic
42,1.8249668439933583e+18,2024-08-18,NEU,ironic
43,1.8249668431422264e+18,2024-08-18,NEU,ironic
44,1.8249668430414976e+18,2024-08-18,NEG,ironic
45,1.8249668418209544e+18,2024-08-18,NEU,not ironic
46,1.8249668410156603e+18,2024-08-18,POS,not ironic
47,1.824966840839508e+18,2024-08-18,NEU,ironic
48,1.824966840772145e+18,2024-08-18,POS,ironic
49,1.824966840512377e+18,2024-08-18,NEU,ironic
50,1.8249668389811853e+18,2024-08-18,NEG,not ironic
51,1.824966837651571e+18,2024-08-18,NEU,ironic
52,1.8249668374588744e+18,2024-08-18,NEG,not ironic
53,1.8249668371398984e+18,2024-08-18,NEG,not ironic
54,1.8249668368171543e+18,2024-08-18,NEG,ironic
55,1.824966836485755e+18,2024-08-18,POS,not ironic
56,1.824966835860604e+18,2024-08-18,NEU,not ironic
57,1.8249668342793912e+18,2024-08-18,NEG,not ironic
58,1.824966833327248e+18,2024-08-18,NEU,not ironic
59,1.8249668329961964e+18,2024-08-18,POS,ironic
60,1.8249668327023007e+18,2024-08-18,NEU,not ironic
61,1.8249668325221663e+18,2024-08-18,NEU,not ironic
62,1.8249668321782413e+18,2024-08-18,NEG,ironic
63,1.824966831502967e+18,2024-08-18,NEU,not ironic
64,1.8249668290028915e+18,2024-08-18,NEU,not ironic
65,1.824966828642452e+18,2024-08-18,NEU,not ironic
66,1.8249668285163927e+18,2024-08-18,NEU,not ironic
67,1.824966827350606e+18,2024-08-18,POS,ironic
68,1.8249668254589624e+18,2024-08-18,NEU,not ironic
69,1.824966825429361e+18,2024-08-18,POS,not ironic
70,1.824966824351396e+18,2024-08-18,POS,ironic
71,1.8249668243055616e+18,2024-08-18,NEG,not ironic
72,1.824966823772627e+18,2024-08-18,NEG,ironic
73,1.8249668237309875e+18,2024-08-18,NEU,not ironic
74,1.824966823319573e+18,2024-08-18,NEU,ironic
75,1.824966821562188e+18,2024-08-18,NEG,not ironic
76,1.824966820299682e+18,2024-08-18,NEG,ironic
77,1.824966819205276e+18,2024-08-18,NEU,ironic
78,1.8249668190707428e+18,2024-08-18,NEU,ironic
79,1.8249668187100736e+18,2024-08-18,NEG,ironic
80,1.824966817229521e+18,2024-08-18,NEG,ironic
81,1.824966816952902e+18,2024-08-18,POS,not ironic
82,1.824966815552041e+18,2024-08-18,NEG,not ironic
83,1.824966815463711e+18,2024-08-18,NEU,not ironic
84,1.82496681320711e+18,2024-08-18,NEU,not ironic
85,1.824966812624454e+18,2024-08-18,NEU,not ironic
86,1.8249668109508736e+18,2024-08-18,NEG,not ironic
87,1.8249668099943672e+18,2024-08-18,NEU,not ironic
88,1.8249668095665485e+18,2024-08-18,POS,not ironic
