,id,date,sentiment,irony
0,1843421449476026718,2024-10-07,NEU,not ironic
1,1843421449094140153,2024-10-07,NEG,not ironic
2,1843421448439836795,2024-10-07,NEG,ironic
3,1843421448419062110,2024-10-07,NEG,ironic
4,1843421447987048847,2024-10-07,POS,ironic
5,1843421447680905433,2024-10-07,NEG,not ironic
6,1843421447437574399,2024-10-07,NEG,not ironic
7,1843421446649061396,2024-10-07,NEG,ironic
8,1843421445667566065,2024-10-07,NEU,not ironic
9,1843421444623241283,2024-10-07,NEG,not ironic
10,1843421444291866851,2024-10-07,NEU,ironic
11,1843421443113304294,2024-10-07,NEG,not ironic
12,1843421442236727368,2024-10-07,NEU,not ironic
13,1843421441964027959,2024-10-07,NEG,not ironic
14,1843421441641066614,2024-10-07,NEG,not ironic
15,1843421441414578241,2024-10-07,NEG,ironic
16,1843421441242607820,2024-10-07,POS,not ironic
17,1843421439971709075,2024-10-07,NEG,not ironic
18,1843421439128744134,2024-10-07,NEG,ironic
19,1843421438469959764,2024-10-07,NEG,not ironic
20,1843421438218514634,2024-10-07,NEU,not ironic
21,1843421436196626585,2024-10-07,POS,ironic
22,1843421435626496026,2024-10-07,NEG,not ironic
23,1843421435399942207,2024-10-07,NEG,not ironic
24,1843421432916914300,2024-10-07,NEU,not ironic
25,1843421432644292964,2024-10-07,NEG,not ironic
26,1843421432212082749,2024-10-07,NEG,ironic
27,1843421431318954408,2024-10-07,NEG,ironic
28,1843421431000101108,2024-10-07,NEG,not ironic
29,1843421429934764295,2024-10-07,POS,not ironic
30,1843421429171093592,2024-10-07,NEG,ironic
31,1843421428755898476,2024-10-07,NEU,not ironic
32,1843421428726763865,2024-10-07,NEU,not ironic
33,1843421426910671339,2024-10-07,NEG,not ironic
34,1843421426675585261,2024-10-07,NEG,ironic
35,1843421426654867647,2024-10-07,NEU,not ironic
36,1843421422401794158,2024-10-07,NEG,ironic
37,1843421421902713309,2024-10-07,NEG,not ironic
38,1843421421562958078,2024-10-07,NEG,not ironic
39,1843421421164499444,2024-10-07,NEG,ironic
40,1843421420963148052,2024-10-07,POS,not ironic
41,1843421420002615297,2024-10-07,POS,ironic
42,1843421419964879323,2024-10-07,NEG,ironic
43,1843421419226480652,2024-10-07,NEG,ironic
44,1843421418861498560,2024-10-07,NEU,not ironic
45,1843421417838354941,2024-10-07,NEG,ironic
46,1843421416315592971,2024-10-07,NEU,not ironic
47,1843421415103705236,2024-10-07,NEU,ironic
48,1843421414453637405,2024-10-07,NEU,not ironic
49,1843421413962625512,2024-10-07,NEG,ironic
50,1843421413803508011,2024-10-07,NEU,not ironic
51,1843421413673447595,2024-10-07,NEG,not ironic
52,1843421413568589928,2024-10-07,NEU,not ironic
53,1843421412750684517,2024-10-07,NEG,ironic
54,1843421412503290050,2024-10-07,POS,not ironic
55,1843421411798295039,2024-10-07,NEG,not ironic
56,1843421411240751481,2024-10-07,NEU,not ironic
57,1843421410510717331,2024-10-07,NEG,ironic
58,1843421410057928924,2024-10-07,NEU,not ironic
59,1843421409948905881,2024-10-07,NEG,ironic
60,1843421409915339115,2024-10-07,NEG,not ironic
61,1843421409625944381,2024-10-07,NEG,ironic
62,1843421409516941503,2024-10-07,NEG,not ironic
63,1843421409223291137,2024-10-07,NEU,not ironic
64,1843421408757723309,2024-10-07,NEG,ironic
65,1843421407977583020,2024-10-07,NEG,not ironic
66,1843421407440683033,2024-10-07,NEG,ironic
67,1843421406085698035,2024-10-07,NEG,not ironic
68,1843421405792104922,2024-10-07,NEG,not ironic
69,1843421405582635255,2024-10-07,NEU,not ironic
70,1843421404487934387,2024-10-07,NEG,not ironic
71,1843421403556786521,2024-10-07,NEU,not ironic
72,1843421403238019273,2024-10-07,NEG,ironic
73,1843421401933582600,2024-10-07,NEG,ironic
74,1843421401610629507,2024-10-07,POS,ironic
75,1843421401052496314,2024-10-07,NEG,ironic
76,1843421398267797976,2024-10-07,NEU,not ironic
77,1843421397735092462,2024-10-07,NEU,not ironic
78,1843421397689016655,2024-10-07,NEG,ironic
79,1843421397445685591,2024-10-07,NEU,not ironic
80,1843421396820775263,2024-10-07,NEU,ironic
81,1843421396606599424,2024-10-07,NEG,not ironic
82,1843421396329783665,2024-10-07,POS,not ironic
83,1843421396304605486,2024-10-07,NEG,not ironic
84,1843421395595997629,2024-10-07,POS,ironic
85,1843421395117879589,2024-10-07,NEU,not ironic
86,1843421394614530551,2024-10-07,NEG,not ironic
87,1843421393389793768,2024-10-07,NEG,not ironic
88,1843421390759686557,2024-10-07,NEG,ironic
89,1843421389824635008,2024-10-07,NEG,ironic
90,1843421389568786609,2024-10-07,NEU,ironic
91,1843421389505904746,2024-10-07,NEG,ironic
92,1843421388801224816,2024-10-07,NEU,ironic
93,1843421388289519851,2024-10-07,NEG,ironic
94,1843421388192833810,2024-10-07,NEG,not ironic
95,1843421388113359012,2024-10-07,NEU,not ironic
96,1843421387622625470,2024-10-07,NEG,ironic
97,1843421387379355826,2024-10-07,NEG,ironic
98,1843421393389793768,2024-10-07,NEG,not ironic
99,1843421390759686557,2024-10-07,NEG,ironic
100,1843421389824635008,2024-10-07,NEG,ironic
101,1843421389568786609,2024-10-07,NEU,ironic
102,1843421389505904746,2024-10-07,NEG,ironic
103,1843421388801224816,2024-10-07,NEU,ironic
104,1843421388289519851,2024-10-07,NEG,ironic
105,1843421388192833810,2024-10-07,NEG,not ironic
106,1843421388113359012,2024-10-07,NEU,not ironic
107,1843421387622625470,2024-10-07,NEG,ironic
108,1843421387379355826,2024-10-07,NEG,ironic
109,1843421386779566291,2024-10-07,NEG,ironic
110,1843421385806491868,2024-10-07,POS,ironic
111,1843421385340924197,2024-10-07,NEU,not ironic
112,1843421384770543759,2024-10-07,NEG,ironic
113,1843421384766337297,2024-10-07,NEG,ironic
114,1843421384275525925,2024-10-07,NEG,not ironic
115,1843421384195879213,2024-10-07,NEG,ironic
116,1843421382266499527,2024-10-07,NEG,not ironic
117,1843421378927833535,2024-10-07,NEG,ironic
118,1843421377870872582,2024-10-07,NEG,not ironic
119,1843421377857986850,2024-10-07,NEU,not ironic
120,1843421377757622737,2024-10-07,NEG,ironic
121,1843421377401110681,2024-10-07,NEU,not ironic
122,1843421377115648441,2024-10-07,NEG,ironic
123,1843421375790498105,2024-10-07,NEU,ironic
124,1843421375614074940,2024-10-07,NEG,not ironic
125,1843421375329178035,2024-10-07,NEG,not ironic
126,1843421374905496034,2024-10-07,POS,not ironic
127,1843421374209233391,2024-10-07,NEG,not ironic
128,1843421371243868211,2024-10-07,NEU,not ironic
129,1843421370035908788,2024-10-07,NEG,not ironic
130,1843421367586435260,2024-10-07,NEG,ironic
131,1843421366424612993,2024-10-07,NEU,not ironic
132,1843421366319747371,2024-10-07,NEG,not ironic
133,1843421366311367002,2024-10-07,NEG,not ironic
134,1843421366168760394,2024-10-07,POS,not ironic
135,1843421366042931440,2024-10-07,NEG,ironic
136,1843421363693892049,2024-10-07,NEG,not ironic
137,1843421363207344389,2024-10-07,NEG,not ironic
138,1843421363186594185,2024-10-07,NEG,not ironic
139,1843421363043971391,2024-10-07,NEG,not ironic
140,1843421360954945870,2024-10-07,NEG,not ironic
141,1843421360900714775,2024-10-07,NEU,not ironic
142,1843421359457874083,2024-10-07,NEG,not ironic
143,1843421358459686954,2024-10-07,NEG,not ironic
144,1843421357553659959,2024-10-07,NEG,ironic
145,1843421357486551136,2024-10-07,NEU,not ironic
146,1843421356110528874,2024-10-07,NEU,not ironic
147,1843421354835800500,2024-10-07,NEG,not ironic
148,1843421354617647149,2024-10-07,NEG,ironic
149,1843421354185633869,2024-10-07,NEU,ironic
150,1843421354114384145,2024-10-07,NEG,ironic
151,1843421353006801371,2024-10-07,NEU,not ironic
