,Unnamed: 0.1,Unnamed: 0,id,date,sentiment,irony,Unnamed: 0.2
34416546,29156,29156,1810734045267120382,2024-07-09,NEG,ironic,
34416547,29157,29157,1810734044956545380,2024-07-09,POS,not ironic,
34416548,29158,29158,1810734044683907352,2024-07-09,NEG,not ironic,
34416549,29159,29159,1810734044512145517,2024-07-09,NEU,not ironic,
34416550,29160,29160,1810734044222509321,2024-07-09,NEG,not ironic,
34416551,29161,29161,1810734043467547032,2024-07-09,NEG,ironic,
34416552,29162,29162,1810734041928454173,2024-07-09,NEG,ironic,
34416553,29163,29163,1810734041915871384,2024-07-09,NEG,not ironic,
34416554,29164,29164,1810734041802436844,2024-07-09,NEU,not ironic,
34416555,29165,29165,1810734041601298684,2024-07-09,NEU,ironic,
34416556,29166,29166,1810734041521680682,2024-07-09,NEG,ironic,
34416557,29167,29167,1810734041106452673,2024-07-09,POS,not ironic,
34416558,29168,29168,1810734040636698829,2024-07-09,NEU,not ironic,
34416559,29169,29169,1810734040359809146,2024-07-09,NEG,not ironic,
34416560,29170,29170,1810734039898390809,2024-07-09,NEG,ironic,
34416561,29171,29171,1810734039399367122,2024-07-09,NEG,not ironic,
34416562,29172,29172,1810734039021580665,2024-07-09,NEG,ironic,
34416563,29173,29173,1810734038845677924,2024-07-09,NEG,ironic,
34416564,29174,29174,1810734038375956829,2024-07-09,NEU,not ironic,
34416565,29175,29175,1810734038354739347,2024-07-09,NEG,ironic,
34416566,29176,29176,1810734038212301201,2024-07-09,NEU,not ironic,
34416567,29177,29177,1810734038081994902,2024-07-09,NEG,not ironic,
34416568,29178,29178,1810734036081594393,2024-07-09,NEG,not ironic,
34416569,29179,29179,1810734035951571450,2024-07-09,POS,ironic,
34416570,29180,29180,1810734035049795620,2024-07-09,NEU,not ironic,
34416571,29181,29181,1810734034865021352,2024-07-09,NEG,ironic,
34416572,29182,29182,1810734033573216639,2024-07-09,NEG,not ironic,
34416573,29183,29183,1810734032449327368,2024-07-09,NEG,not ironic,
34416574,29184,29184,1810734032046674371,2024-07-09,NEU,not ironic,
34416575,29185,29185,1810734031962534065,2024-07-09,NEG,ironic,
34416576,29186,29186,1810734031257903318,2024-07-09,NEG,not ironic,
34416577,29187,29187,1810734029999853992,2024-07-09,NEU,not ironic,
34416578,29188,29188,1810734029672480950,2024-07-09,NEU,not ironic,
34416579,29189,29189,1810734029085495611,2024-07-09,NEU,not ironic,
34416580,29190,29190,1810734028217274665,2024-07-09,NEG,ironic,
34416581,29191,29191,1810734027512430791,2024-07-09,NEG,not ironic,
34416582,29192,29192,1810734026388283521,2024-07-09,NEU,not ironic,
34416583,29193,29193,1810734025721753635,2024-07-09,NEU,ironic,
34416584,29194,29194,1810734025545331075,2024-07-09,NEU,not ironic,
34416585,29195,29195,1810734025432010808,2024-07-09,NEG,ironic,
34416586,29196,29196,1810734024652116159,2024-07-09,NEU,not ironic,
34416587,29197,29197,1810734024333144271,2024-07-09,NEG,not ironic,
34416588,29198,29198,1810734024308248896,2024-07-09,NEU,not ironic,
34416589,29199,29199,1810734023825604945,2024-07-09,NEG,not ironic,
34416590,29200,29200,1810734022315643118,2024-07-09,NEG,ironic,
34416591,29201,29201,1810734021552525713,2024-07-09,NEG,not ironic,
34416592,29202,29202,1810734020390703369,2024-07-09,NEG,not ironic,
34416593,29203,29203,1810734019471958340,2024-07-09,POS,not ironic,
34416594,29204,29204,1810734018746569110,2024-07-09,POS,not ironic,
34416595,29205,29205,1810734017701958127,2024-07-09,NEG,not ironic,
34416596,29206,29206,1810734016741658811,2024-07-09,NEG,ironic,
34416597,29207,29207,1810734016687132721,2024-07-09,NEG,ironic,
34416598,29208,29208,1810734016594657297,2024-07-09,NEG,not ironic,
34416599,29209,29209,1810734015202349497,2024-07-09,NEU,not ironic,
34416600,29210,29210,1810734014820716771,2024-07-09,POS,not ironic,
34416601,29211,29211,1810734013512044691,2024-07-09,NEG,not ironic,
34416602,29212,29212,1810734013293744605,2024-07-09,NEG,not ironic,
34416603,29213,29213,1810734013218537966,2024-07-09,NEU,not ironic,
34416604,29214,29214,1810734012886872560,2024-07-09,NEU,not ironic,
34416605,29215,29215,1810734011603615754,2024-07-09,NEG,ironic,
34416606,29216,29216,1810734011540721877,2024-07-09,NEG,ironic,
34416607,29217,29217,1810734011372749302,2024-07-09,NEU,ironic,
34416608,29218,29218,1810734010512879865,2024-07-09,NEG,not ironic,
34416609,29219,29219,1810734010265653744,2024-07-09,NEG,not ironic,
34416610,29220,29220,1810734010160861230,2024-07-09,NEU,ironic,
34416611,29221,29221,1810734009300963645,2024-07-09,NEU,ironic,
34416612,29222,29222,1810734009183322495,2024-07-09,NEG,ironic,
