,Unnamed: 0.1,Unnamed: 0,id,date,sentiment,irony,Unnamed: 0.2
24324066,34369,34369,1.8202289279288364e+18,2024-08-04,NEU,not ironic,
24324067,34370,34370,1.820228927333253e+18,2024-08-04,NEG,not ironic,
24324068,34371,34371,1.8202289270986468e+18,2024-08-04,NEU,ironic,
24324069,34372,34372,1.820228925156414e+18,2024-08-04,NEG,not ironic,
24324070,34373,34373,1.8202289216293235e+18,2024-08-04,NEG,ironic,
24324071,34374,34374,1.8202289214866924e+18,2024-08-04,NEG,not ironic,
24324072,34375,34375,1.8202289211467123e+18,2024-08-04,NEG,not ironic,
24324073,34376,34376,1.82022891987574e+18,2024-08-04,NEG,ironic,
24324074,34377,34377,1.8202289196285747e+18,2024-08-04,NEU,not ironic,
24324075,34378,34378,1.820228917619532e+18,2024-08-04,NEG,ironic,
24324076,34379,34379,1.8202289170407345e+18,2024-08-04,NEG,not ironic,
24324077,34380,34380,1.82022891688548e+18,2024-08-04,NEU,not ironic,
24324078,34381,34381,1.820228915744388e+18,2024-08-04,NEG,ironic,
24324079,34382,34382,1.8202289147754744e+18,2024-08-04,NEG,not ironic,
24324080,34383,34383,1.8202289146706373e+18,2024-08-04,NEG,ironic,
24324081,34384,34384,1.820228913240707e+18,2024-08-04,NEG,ironic,
24324082,34385,34385,1.8202289130728607e+18,2024-08-04,NEG,not ironic,
24324083,34386,34386,1.8202289121753336e+18,2024-08-04,NEU,not ironic,
24324084,34387,34387,1.8202289103211807e+18,2024-08-04,NEU,not ironic,
24324085,34388,34388,1.820228910069457e+18,2024-08-04,NEG,ironic,
24324086,34389,34389,1.8202289099733445e+18,2024-08-04,NEU,not ironic,
24324087,34390,34390,1.8202289078510024e+18,2024-08-04,NEG,not ironic,
24324088,34391,34391,1.820228907301479e+18,2024-08-04,NEG,ironic,
24324089,34392,34392,1.820228907125048e+18,2024-08-04,NEG,not ironic,
24324090,34393,34393,1.820228906495959e+18,2024-08-04,NEU,not ironic,
24324091,34394,34394,1.8202289040677688e+18,2024-08-04,NEG,ironic,
24324092,34395,34395,1.8202289001583447e+18,2024-08-04,NEU,not ironic,
24324093,34396,34396,1.8202288998773847e+18,2024-08-04,NEG,not ironic,
24324094,34397,34397,1.82022889723098e+18,2024-08-04,POS,ironic,
24324095,34398,34398,1.820228896752882e+18,2024-08-04,POS,not ironic,
24324096,34399,34399,1.820228896203174e+18,2024-08-04,POS,not ironic,
24324097,34400,34400,1.820228895444292e+18,2024-08-04,NEG,ironic,
24324098,34401,34401,1.8202288943285407e+18,2024-08-04,NEG,not ironic,
24324099,34402,34402,1.8202288931747963e+18,2024-08-04,NEU,not ironic,
24324100,34403,34403,1.820228892722107e+18,2024-08-04,NEG,not ironic,
24324101,34404,34404,1.820228891119633e+18,2024-08-04,NEG,not ironic,
24324102,34405,34405,1.8202288908135053e+18,2024-08-04,NEG,not ironic,
24324103,34406,34406,1.820228890310456e+18,2024-08-04,POS,ironic,
24324104,34407,34407,1.820228887013413e+18,2024-08-04,NEU,not ironic,
24324105,34408,34408,1.8202288863046044e+18,2024-08-04,NEG,ironic,
24324106,34409,34409,1.820228886090724e+18,2024-08-04,NEU,ironic,
24324107,34410,34410,1.820228883469189e+18,2024-08-04,NEG,ironic,
24324108,34411,34411,1.8202288828193224e+18,2024-08-04,NEG,not ironic,
24324109,34412,34412,1.820228881791828e+18,2024-08-04,NEG,ironic,
24324110,34413,34413,1.8202288791490565e+18,2024-08-04,NEU,ironic,
24324111,34414,34414,1.820228878788383e+18,2024-08-04,POS,ironic,
24324112,34415,34415,1.8202288768926024e+18,2024-08-04,NEG,ironic,
24324113,34416,34416,1.8202288768841523e+18,2024-08-04,NEG,not ironic,
24324114,34417,34417,1.820228875210699e+18,2024-08-04,POS,not ironic,
24324115,34418,34418,1.8202288735792911e+18,2024-08-04,NEG,not ironic,
24324116,34419,34419,1.8202288733654223e+18,2024-08-04,NEU,not ironic,
24324117,34420,34420,1.8202288693556308e+18,2024-08-04,NEU,not ironic,
24324118,34421,34421,1.8202288676022108e+18,2024-08-04,NEG,not ironic,
24324119,34422,34422,1.820228864599028e+18,2024-08-04,NEU,not ironic,
24324120,34423,34423,1.8202288639992343e+18,2024-08-04,NEG,ironic,
24324121,34424,34424,1.82022885917191e+18,2024-08-04,NEU,not ironic,
24324122,34425,34425,1.820228858760577e+18,2024-08-04,NEU,ironic,
24324123,34426,34426,1.820228858655732e+18,2024-08-04,NEG,ironic,
24324124,34427,34427,1.8202288582236777e+18,2024-08-04,NEU,not ironic,
24324125,34428,34428,1.820228857968071e+18,2024-08-04,NEU,not ironic,
24324126,34429,34429,1.8202288573303729e+18,2024-08-04,NEG,ironic,
24324127,34430,34430,1.8202288556483668e+18,2024-08-04,NEU,ironic,
24324128,34431,34431,1.820228852238484e+18,2024-08-04,NEG,not ironic,
24324129,34432,34432,1.8202288503383985e+18,2024-08-04,NEG,ironic,
24324130,34433,34433,1.82022884817442e+18,2024-08-04,POS,not ironic,
24324131,34434,34434,1.820228847566193e+18,2024-08-04,NEU,not ironic,
24324132,34435,34435,1.820228847394268e+18,2024-08-04,NEG,ironic,
24324133,34436,34436,1.82022884726816e+18,2024-08-04,POS,ironic,
24324134,34437,34437,1.8202288471465247e+18,2024-08-04,NEG,not ironic,
24324135,34438,34438,1.820228845712331e+18,2024-08-04,POS,ironic,
24324136,34439,34439,1.820228845414289e+18,2024-08-04,NEG,ironic,
24324137,34440,34440,1.8202288453013133e+18,2024-08-04,NEG,not ironic,
24324138,34441,34441,1.820228844152128e+18,2024-08-04,NEG,not ironic,
24324139,34442,34442,1.8202288414255844e+18,2024-08-04,NEG,ironic,
24324140,34443,34443,1.820228840519812e+18,2024-08-04,NEG,ironic,
24324141,34444,34444,1.820228839118664e+18,2024-08-04,NEG,not ironic,
24324142,34445,34445,1.82022883864053e+18,2024-08-04,NEG,ironic,
24324143,34446,34446,1.8202288369879089e+18,2024-08-04,NEG,ironic,
24324144,34447,34447,1.8202288354612431e+18,2024-08-04,NEU,not ironic,
24324145,34448,34448,1.8202288340857856e+18,2024-08-04,NEU,ironic,
24324146,34449,34449,1.8202288339053573e+18,2024-08-04,NEU,not ironic,
24324147,34450,34450,1.8202288317872824e+18,2024-08-04,POS,not ironic,
24324148,34451,34451,1.820228831619195e+18,2024-08-04,NEU,not ironic,
24324149,34452,34452,1.8202288306799496e+18,2024-08-04,NEG,ironic,
24324150,34453,34453,1.820228830583296e+18,2024-08-04,POS,not ironic,
24324151,34454,34454,1.820228827219428e+18,2024-08-04,NEG,not ironic,
24324152,34455,34455,1.820228825248359e+18,2024-08-04,NEG,not ironic,
24324153,34456,34456,1.8202288251557809e+18,2024-08-04,NEU,ironic,
24324154,34457,34457,1.820228824350495e+18,2024-08-04,NEU,ironic,
24324155,34458,34458,1.820228820680765e+18,2024-08-04,NEG,not ironic,
24324156,34459,34459,1.820228820282299e+18,2024-08-04,NEG,ironic,
24324157,34460,34460,1.8202288201016727e+18,2024-08-04,NEU,ironic,
24324158,34461,34461,1.8202288169014648e+18,2024-08-04,NEG,ironic,
24324159,34462,34462,1.8202288165954609e+18,2024-08-04,NEG,not ironic,
24324160,34463,34463,1.8202288164274463e+18,2024-08-04,POS,ironic,
24324161,34464,34464,1.820228814602908e+18,2024-08-04,NEG,not ironic,
24324162,34465,34465,1.82022881239672e+18,2024-08-04,NEG,not ironic,
24324163,34466,34466,1.820228811503416e+18,2024-08-04,NEG,not ironic,
24324164,34467,34467,1.82022881097932e+18,2024-08-04,NEG,ironic,
24324165,34468,34468,1.820228810912244e+18,2024-08-04,NEG,ironic,
24324166,34469,34469,1.820228810085667e+18,2024-08-04,NEG,not ironic,
24324167,34470,34470,1.820228808764441e+18,2024-08-04,NEU,ironic,
24324168,34471,34471,1.820228807653265e+18,2024-08-04,POS,ironic,
24324169,34472,34472,1.820228806755697e+18,2024-08-04,NEG,not ironic,
24324170,34473,34473,1.8202288057027013e+18,2024-08-04,NEU,not ironic,
24324171,34474,34474,1.820228805329552e+18,2024-08-04,NEG,ironic,
24324172,34475,34475,1.8202288053170053e+18,2024-08-04,NEG,ironic,
24324173,34476,34476,1.820228805010899e+18,2024-08-04,POS,ironic,
24324174,34477,34477,1.820228802749817e+18,2024-08-04,NEU,not ironic,
24324175,34478,34478,1.820228801835504e+18,2024-08-04,NEG,not ironic,
24324176,34479,34479,1.8202288012063176e+18,2024-08-04,NEG,not ironic,
24324177,34480,34480,1.820228800690455e+18,2024-08-04,NEG,ironic,
24324178,34481,34481,1.820228800460018e+18,2024-08-04,NEG,not ironic,
24324179,34482,34482,1.8202287985932943e+18,2024-08-04,POS,not ironic,
24324180,34483,34483,1.8202287956572984e+18,2024-08-04,NEU,ironic,
24324181,34484,34484,1.820228793979556e+18,2024-08-04,NEG,ironic,
24324182,34485,34485,1.820228793337844e+18,2024-08-04,NEG,not ironic,
24324183,34486,34486,1.820228791849079e+18,2024-08-04,NEG,ironic,
24324184,34487,34487,1.8202287905698204e+18,2024-08-04,NEG,not ironic,
24324185,34488,34488,1.8202287900956047e+18,2024-08-04,NEG,ironic,
24324186,34489,34489,1.8202287897810127e+18,2024-08-04,NEU,not ironic,
24324187,34490,34490,1.8202287872728888e+18,2024-08-04,NEU,ironic,
24324188,34491,34491,1.820228786723394e+18,2024-08-04,NEG,ironic,
24324189,34492,34492,1.820228786681692e+18,2024-08-04,NEG,not ironic,
24324190,34493,34493,1.8202287848949924e+18,2024-08-04,NEU,not ironic,
24324191,34494,34494,1.820228783544156e+18,2024-08-04,NEU,not ironic,
24324192,34495,34495,1.820228783506637e+18,2024-08-04,NEG,not ironic,
24324193,34496,34496,1.82022878343927e+18,2024-08-04,NEU,not ironic,
24324194,34497,34497,1.8202287832757128e+18,2024-08-04,NEG,not ironic,
24324195,34498,34498,1.8202287829236083e+18,2024-08-04,NEG,not ironic,
24324196,34499,34499,1.8202287822903588e+18,2024-08-04,NEU,not ironic,
24324197,34500,34500,1.8202287807845545e+18,2024-08-04,NEG,ironic,
24324198,34501,34501,1.820228777818866e+18,2024-08-04,POS,not ironic,
24324199,34502,34502,1.8202287767244024e+18,2024-08-04,NEU,ironic,
24324200,34503,34503,1.8202287765774377e+18,2024-08-04,NEG,not ironic,
24324201,34504,34504,1.8202287754326308e+18,2024-08-04,NEG,ironic,
24324202,34505,34505,1.8202287745601705e+18,2024-08-04,NEG,ironic,
24324203,34506,34506,1.820228774031496e+18,2024-08-04,NEU,not ironic,
24324204,34507,34507,1.820228771523277e+18,2024-08-04,NEG,not ironic,
24324205,34508,34508,1.82022877133874e+18,2024-08-04,POS,ironic,
24324206,34509,34509,1.8202287704746604e+18,2024-08-04,NEG,not ironic,
24324207,34510,34510,1.8202287704372265e+18,2024-08-04,NEG,not ironic,
24324208,34511,34511,1.8202287696864543e+18,2024-08-04,NEG,ironic,
24324209,34512,34512,1.820228765454136e+18,2024-08-04,NEU,not ironic,
24324210,34513,34513,1.8202287648626647e+18,2024-08-04,NEG,not ironic,
24324211,34514,34514,1.820228759871525e+18,2024-08-04,NEU,not ironic,
24324212,34515,34515,1.820228758596649e+18,2024-08-04,NEG,ironic,
24324213,34516,34516,1.8202287573759224e+18,2024-08-04,NEG,ironic,
24324214,34517,34517,1.8202287571997043e+18,2024-08-04,NEG,ironic,
24324215,34518,34518,1.8202287560756065e+18,2024-08-04,NEG,ironic,
24324216,34519,34519,1.820228754670543e+18,2024-08-04,NEG,not ironic,
24324217,34520,34520,1.820228754485957e+18,2024-08-04,NEG,not ironic,
24324218,34521,34521,1.8202287527579776e+18,2024-08-04,NEU,not ironic,
24324219,34522,34522,1.8202287510427853e+18,2024-08-04,NEU,ironic,
24324220,34523,34523,1.8202287506188616e+18,2024-08-04,NEU,not ironic,
24324221,34524,34524,1.8202287503128947e+18,2024-08-04,NEG,not ironic,
24324222,34525,34525,1.82022874798898e+18,2024-08-04,POS,not ironic,
24324223,34526,34526,1.820228747657626e+18,2024-08-04,POS,ironic,
24324224,34527,34527,1.8202287464581327e+18,2024-08-04,NEG,not ironic,
24324225,34528,34528,1.820228746265375e+18,2024-08-04,NEU,not ironic,
24324226,34529,34529,1.82022874565306e+18,2024-08-04,NEU,ironic,
24324227,34530,34530,1.8202287438576724e+18,2024-08-04,NEG,not ironic,
24324228,34531,34531,1.8202287415133228e+18,2024-08-04,NEG,not ironic,
24324229,34532,34532,1.820228740955386e+18,2024-08-04,NEG,not ironic,
24324230,34533,34533,1.8202287404814584e+18,2024-08-04,NEU,ironic,
24324231,34534,34534,1.820228739734676e+18,2024-08-04,NEG,ironic,
24324232,34535,34535,1.82022873926908e+18,2024-08-04,NEG,not ironic,
24324233,34536,34536,1.8202287365301527e+18,2024-08-04,NEU,not ironic,
24324234,34537,34537,1.8202287355361367e+18,2024-08-04,NEG,ironic,
24324235,34538,34538,1.8202287350917773e+18,2024-08-04,NEG,not ironic,
24324236,34539,34539,1.8202287343284475e+18,2024-08-04,NEG,not ironic,
24324237,34540,34540,1.820228733933949e+18,2024-08-04,NEU,not ironic,
24324238,34541,34541,1.820228732784706e+18,2024-08-04,NEU,not ironic,
24324239,34542,34542,1.8202287324784888e+18,2024-08-04,NEG,not ironic,
24324240,34543,34543,1.820228732172526e+18,2024-08-04,NEU,not ironic,
24324241,34544,34544,1.820228731593528e+18,2024-08-04,NEG,not ironic,
24324242,34545,34545,1.820228729953497e+18,2024-08-04,NEU,ironic,
24324243,34546,34546,1.82022872913148e+18,2024-08-04,NEG,not ironic,
24324244,34547,34547,1.8202287288926088e+18,2024-08-04,NEG,not ironic,
24324245,34548,34548,1.8202287255746683e+18,2024-08-04,NEU,ironic,
24324246,34549,34549,1.82022872527718e+18,2024-08-04,NEG,ironic,
24324247,34550,34550,1.820228724937352e+18,2024-08-04,NEG,not ironic,
24324248,34551,34551,1.820228723959849e+18,2024-08-04,NEG,not ironic,
24324249,34552,34552,1.820228718859854e+18,2024-08-04,NEG,not ironic,
24324250,34553,34553,1.8202287184443187e+18,2024-08-04,NEU,not ironic,
24324251,34554,34554,1.8202287174377231e+18,2024-08-04,NEU,not ironic,
24324252,34555,34555,1.8202287151014543e+18,2024-08-04,NEU,not ironic,
24324253,34556,34556,1.820228714439004e+18,2024-08-04,POS,ironic,
24324254,34557,34557,1.8202287129123023e+18,2024-08-04,NEG,not ironic,
24324255,34558,34558,1.8202287109156045e+18,2024-08-04,NEU,not ironic,
24324256,34559,34559,1.8202287102657585e+18,2024-08-04,NEU,not ironic,
24324257,34560,34560,1.8202287098084728e+18,2024-08-04,NEG,not ironic,
24324258,34561,34561,1.820228708705227e+18,2024-08-04,NEU,not ironic,
24324259,34562,34562,1.820228707610481e+18,2024-08-04,NEU,ironic,
24324260,34563,34563,1.8202287067299067e+18,2024-08-04,NEG,not ironic,
24324261,34564,34564,1.820228704817095e+18,2024-08-04,POS,not ironic,
24324262,34565,34565,1.820228702405542e+18,2024-08-04,NEG,not ironic,
24324263,34566,34566,1.8202287016003087e+18,2024-08-04,NEU,not ironic,
24324264,34567,34567,1.8202287011134423e+18,2024-08-04,NEG,ironic,
24324265,34568,34568,1.8202287003794924e+18,2024-08-04,NEU,ironic,
24324266,34569,34569,1.8202286987942912e+18,2024-08-04,NEG,ironic,
24324267,34570,34570,1.8202286986682496e+18,2024-08-04,NEG,not ironic,
24324268,34571,34571,1.8202286984416955e+18,2024-08-04,NEG,ironic,
24324269,34572,34572,1.8202286966381944e+18,2024-08-04,NEU,ironic,
24324270,34573,34573,1.82022869635718e+18,2024-08-04,NEG,not ironic,
24324271,34574,34574,1.820228694679712e+18,2024-08-04,NEG,not ironic,
24324272,34575,34575,1.820228694255772e+18,2024-08-04,NEU,ironic,
24324273,34576,34576,1.820228693735719e+18,2024-08-04,NEG,not ironic,
24324274,34577,34577,1.82022869251958e+18,2024-08-04,NEU,ironic,
24324275,34578,34578,1.8202286884637164e+18,2024-08-04,NEG,ironic,
24324276,34579,34579,1.8202286839294328e+18,2024-08-04,NEG,ironic,
24324277,34580,34580,1.820228683137e+18,2024-08-04,POS,not ironic,
24324278,34581,34581,1.820228681794503e+18,2024-08-04,NEG,not ironic,
24324279,34582,34582,1.8202286814254085e+18,2024-08-04,POS,not ironic,
24324280,34583,34583,1.820228681211716e+18,2024-08-04,NEU,ironic,
24324281,34584,34584,1.820228680129332e+18,2024-08-04,NEU,ironic,
24324282,34585,34585,1.820228680020357e+18,2024-08-04,NEG,not ironic,
24324283,34586,34586,1.8202286772858964e+18,2024-08-04,NEU,not ironic,
24324284,34587,34587,1.8202286760737423e+18,2024-08-04,NEU,not ironic,
24324285,34588,34588,1.8202286743663864e+18,2024-08-04,NEG,not ironic,
24324286,34589,34589,1.8202286735990828e+18,2024-08-04,NEG,not ironic,
24324287,34590,34590,1.820228672982324e+18,2024-08-04,NEG,ironic,
24324288,34591,34591,1.820228672185389e+18,2024-08-04,POS,not ironic,
24324289,34592,34592,1.8202286711158216e+18,2024-08-04,POS,not ironic,
24324290,34593,34593,1.8202286705666545e+18,2024-08-04,NEU,not ironic,
24324291,34594,34594,1.820228670470104e+18,2024-08-04,POS,not ironic,
24324292,34595,34595,1.8202286703860493e+18,2024-08-04,POS,not ironic,
24324293,34596,34596,1.8202286680330327e+18,2024-08-04,NEG,ironic,
24324294,34597,34597,1.820228668024877e+18,2024-08-04,NEG,ironic,
24324295,34598,34598,1.8202286673454085e+18,2024-08-04,NEU,not ironic,
24324296,34599,34599,1.8202286670767025e+18,2024-08-04,NEU,ironic,
24324297,34600,34600,1.8202286670518152e+18,2024-08-04,NEU,not ironic,
24324298,34601,34601,1.820228666934408e+18,2024-08-04,NEU,ironic,
24324299,34602,34602,1.82022866425002e+18,2024-08-04,NEG,ironic,
24324300,34603,34603,1.8202286629369408e+18,2024-08-04,NEU,not ironic,
24324301,34604,34604,1.8202286627274468e+18,2024-08-04,NEU,not ironic,
24324302,34605,34605,1.820228660739404e+18,2024-08-04,NEG,ironic,
24324303,34606,34606,1.8202286598124296e+18,2024-08-04,NEG,ironic,
24324304,34607,34607,1.820228657803076e+18,2024-08-04,NEG,ironic,
24324305,34608,34608,1.820228656473556e+18,2024-08-04,NEG,not ironic,
24324306,34609,34609,1.8202286521871608e+18,2024-08-04,NEG,not ironic,
24324307,34610,34610,1.820228650966356e+18,2024-08-04,NEU,not ironic,
24324308,34611,34611,1.820228650546934e+18,2024-08-04,NEU,not ironic,
24324309,34612,34612,1.8202286505095004e+18,2024-08-04,NEG,not ironic,
24324310,34613,34613,1.82022864998072e+18,2024-08-04,POS,not ironic,
24324311,34614,34614,1.8202286494651315e+18,2024-08-04,NEU,ironic,
24324312,34615,34615,1.8202286482193905e+18,2024-08-04,NEG,not ironic,
24324313,34616,34616,1.8202286453167025e+18,2024-08-04,NEG,ironic,
24324314,34617,34617,1.8202286449730112e+18,2024-08-04,NEU,not ironic,
24324315,34618,34618,1.820228641206268e+18,2024-08-04,NEU,not ironic,
24324316,34619,34619,1.8202286409883569e+18,2024-08-04,NEG,not ironic,
24324317,34620,34620,1.8202286387611853e+18,2024-08-04,NEG,not ironic,
