,id,date,sentiment,irony
0,1.823225979075969e+18,2024-08-13,NEG,not ironic
1,1.8232259772139927e+18,2024-08-13,NEU,not ironic
2,1.823225974865236e+18,2024-08-13,NEG,not ironic
3,1.823225973568918e+18,2024-08-13,NEU,not ironic
4,1.8232259703351296e+18,2024-08-13,POS,not ironic
5,1.8232259701421263e+18,2024-08-13,POS,not ironic
6,1.8232259697604408e+18,2024-08-13,NEU,not ironic
7,1.8232259681330583e+18,2024-08-13,NEG,not ironic
8,1.823225968053371e+18,2024-08-13,NEG,not ironic
9,1.823225968011396e+18,2024-08-13,NEU,not ironic
10,1.823225967688516e+18,2024-08-13,NEG,not ironic
11,1.8232259644298e+18,2024-08-13,NEG,ironic
12,1.8232259630747927e+18,2024-08-13,POS,ironic
13,1.8232259629488527e+18,2024-08-13,NEG,ironic
14,1.823225962491974e+18,2024-08-13,NEG,not ironic
15,1.823225961850065e+18,2024-08-13,NEU,not ironic
16,1.8232259600256983e+18,2024-08-13,NEG,not ironic
17,1.823225952106877e+18,2024-08-13,POS,ironic
18,1.8232259513894628e+18,2024-08-13,NEG,ironic
19,1.823225950265291e+18,2024-08-13,NEG,ironic
20,1.8232259492589816e+18,2024-08-13,NEG,ironic
21,1.823225946234868e+18,2024-08-13,NEU,ironic
22,1.823225945324745e+18,2024-08-13,NEG,ironic
23,1.823225944670077e+18,2024-08-13,NEG,not ironic
24,1.823225944531764e+18,2024-08-13,NEU,not ironic
25,1.8232259440536049e+18,2024-08-13,NEU,not ironic
26,1.8232259413524032e+18,2024-08-13,NEU,ironic
27,1.823225941231108e+18,2024-08-13,POS,ironic
28,1.8232259406478543e+18,2024-08-13,NEG,not ironic
29,1.823225937426604e+18,2024-08-13,NEG,ironic
30,1.8232259367138104e+18,2024-08-13,NEG,not ironic
31,1.8232259364496136e+18,2024-08-13,NEG,ironic
32,1.8232259355894287e+18,2024-08-13,NEU,ironic
33,1.8232259351658537e+18,2024-08-13,NEU,not ironic
34,1.823225934071358e+18,2024-08-13,NEU,ironic
35,1.82322593097574e+18,2024-08-13,NEU,ironic
36,1.8232259309380444e+18,2024-08-13,NEG,not ironic
37,1.8232259301916104e+18,2024-08-13,NEG,not ironic
38,1.8232259299061967e+18,2024-08-13,NEG,not ironic
39,1.8232259277967647e+18,2024-08-13,NEG,ironic
40,1.8232259256366287e+18,2024-08-13,NEU,not ironic
41,1.823225920494469e+18,2024-08-13,NEG,not ironic
42,1.82322591861092e+18,2024-08-13,NEU,not ironic
43,1.823225918128632e+18,2024-08-13,NEU,ironic
44,1.8232259171596785e+18,2024-08-13,NEG,not ironic
45,1.8232259164550968e+18,2024-08-13,NEG,not ironic
46,1.8232259156289907e+18,2024-08-13,POS,ironic
47,1.8232259149577464e+18,2024-08-13,NEG,not ironic
48,1.8232259125124047e+18,2024-08-13,NEG,not ironic
49,1.8232259115141325e+18,2024-08-13,NEG,not ironic
50,1.8232259110570068e+18,2024-08-13,NEU,ironic
51,1.823225910146876e+18,2024-08-13,NEU,not ironic
52,1.8232259099583887e+18,2024-08-13,NEG,not ironic
