,id,date,sentiment,irony
0,1845302816790786096,2024-10-13,NEU,not ironic
1,1845302815729779000,2024-10-13,NEG,not ironic
2,1845302814551032251,2024-10-13,NEU,not ironic
3,1845302813988884535,2024-10-13,NEG,ironic
4,1845302811648479606,2024-10-13,NEG,ironic
5,1845302811174596910,2024-10-13,NEG,not ironic
6,1845302810788888741,2024-10-13,NEU,not ironic
7,1845302810528890914,2024-10-13,POS,ironic
8,1845302810096636353,2024-10-13,POS,ironic
9,1845302806539911350,2024-10-13,NEU,not ironic
10,1845302806040936826,2024-10-13,NEG,ironic
11,1845302805071884635,2024-10-13,POS,not ironic
12,1845302803306029436,2024-10-13,NEU,not ironic
13,1845302802978836786,2024-10-13,NEG,ironic
14,1845302800181305605,2024-10-13,NEU,not ironic
15,1845302800122876075,2024-10-13,NEU,ironic
16,1845302798994288843,2024-10-13,NEU,not ironic
17,1845302798512005426,2024-10-13,NEU,not ironic
18,1845302795643376036,2024-10-13,NEU,not ironic
19,1845302795546788339,2024-10-13,POS,ironic
20,1845302794456269296,2024-10-13,NEU,not ironic
21,1845302789271921143,2024-10-13,NEG,not ironic
22,1845302784184263135,2024-10-13,NEU,not ironic
23,1845302783395659793,2024-10-13,NEG,not ironic
24,1845302783127539837,2024-10-13,NEG,ironic
25,1845302781113934196,2024-10-13,POS,not ironic
26,1845302780589728185,2024-10-13,NEU,ironic
27,1845302776529916169,2024-10-13,NEG,not ironic
28,1845302776353407469,2024-10-13,NEG,ironic
29,1845302775506403598,2024-10-13,NEG,not ironic
30,1845302774025576740,2024-10-13,NEG,ironic
31,1845302773744648249,2024-10-13,NEG,not ironic
32,1845302771521610011,2024-10-13,NEU,not ironic
33,1845302767671193790,2024-10-13,NEU,not ironic
34,1845302766417105100,2024-10-13,NEU,not ironic
35,1845302763632329126,2024-10-13,NEG,not ironic
36,1845302762185044178,2024-10-13,NEG,not ironic
37,1845302759366504706,2024-10-13,NEU,not ironic
38,1845302758687076857,2024-10-13,NEG,ironic
39,1845302755755184328,2024-10-13,POS,not ironic
40,1845302755700728003,2024-10-13,NEU,ironic
41,1845302754450841636,2024-10-13,NEG,ironic
42,1845302753393807384,2024-10-13,NEU,not ironic
43,1845302752185827666,2024-10-13,POS,not ironic
44,1845302751347061151,2024-10-13,POS,ironic
45,1845302751049257079,2024-10-13,NEU,not ironic
46,1845302750231306446,2024-10-13,NEU,not ironic
47,1845302748566135036,2024-10-13,NEG,not ironic
48,1845302748033536004,2024-10-13,NEU,ironic
49,1845302746943042044,2024-10-13,NEU,not ironic
50,1845302746217341180,2024-10-13,POS,not ironic
51,1845302745756008696,2024-10-13,NEG,ironic
52,1845302744564765050,2024-10-13,POS,ironic
53,1845302742434099265,2024-10-13,NEG,ironic
54,1845302741989757158,2024-10-13,POS,ironic
55,1845302740890619958,2024-10-13,NEU,not ironic
56,1845302740731273655,2024-10-13,NEU,not ironic
57,1845302739221266838,2024-10-13,NEG,not ironic
58,1845302739217285414,2024-10-13,NEU,not ironic
59,1845302738302779448,2024-10-13,NEG,not ironic
60,1845302738248253610,2024-10-13,NEU,not ironic
61,1845302737845485620,2024-10-13,NEU,not ironic
62,1845302737489043880,2024-10-13,POS,not ironic
63,1845302736931155977,2024-10-13,POS,not ironic
64,1845302736801366263,2024-10-13,NEU,ironic
65,1845302735857402060,2024-10-13,POS,ironic
66,1845302735312175173,2024-10-13,NEG,not ironic
67,1845302735266329074,2024-10-13,NEG,ironic
68,1845302734528065573,2024-10-13,NEU,not ironic
69,1845302733848576396,2024-10-13,NEG,not ironic
70,1845302733026267234,2024-10-13,NEG,not ironic
71,1845302732065784130,2024-10-13,NEU,not ironic
72,1845302731361173667,2024-10-13,NEU,not ironic
73,1845302730707042452,2024-10-13,NEG,not ironic
74,1845302729759129887,2024-10-13,NEU,ironic
75,1845302728467128485,2024-10-13,POS,ironic
76,1845302723857568199,2024-10-13,NEG,ironic
77,1845302723396124922,2024-10-13,POS,ironic
78,1845302722112680152,2024-10-13,NEU,not ironic
79,1845302721282236567,2024-10-13,NEG,not ironic
80,1845302721244508654,2024-10-13,NEG,ironic
81,1845302720938291440,2024-10-13,NEG,not ironic
82,1845302720929898549,2024-10-13,POS,ironic
83,1845302720573604228,2024-10-13,NEG,ironic
84,1845302719092810042,2024-10-13,NEG,not ironic
85,1845302718849487073,2024-10-13,NEU,not ironic
86,1845302714600718574,2024-10-13,NEU,ironic
87,1845302710347632751,2024-10-13,NEG,not ironic
88,1845302709018054700,2024-10-13,NEU,ironic
89,1845302705788539178,2024-10-13,NEU,ironic
90,1845302705239302396,2024-10-13,POS,ironic
91,1845302703062450260,2024-10-13,POS,ironic
92,1845302701401227483,2024-10-13,NEU,not ironic
93,1845302699048227129,2024-10-13,NEG,not ironic
94,1845302698897440861,2024-10-13,NEG,ironic
95,1845302698561651011,2024-10-13,POS,not ironic
96,1845302698037608498,2024-10-13,NEU,not ironic
97,1845302696762364043,2024-10-13,NEU,not ironic
98,1845302719092810042,2024-10-13,NEG,not ironic
99,1845302718849487073,2024-10-13,NEU,not ironic
100,1845302714600718574,2024-10-13,NEU,ironic
101,1845302710347632751,2024-10-13,NEG,not ironic
102,1845302709018054700,2024-10-13,NEU,ironic
103,1845302705788539178,2024-10-13,NEU,ironic
104,1845302705239302396,2024-10-13,POS,ironic
105,1845302703062450260,2024-10-13,POS,ironic
106,1845302701401227483,2024-10-13,NEU,not ironic
