,id,date,sentiment,irony
0,1787837355581231185,2024-05-07,NEU,not ironic
1,1787837352402174038,2024-05-07,NEU,not ironic
2,1787837351026114651,2024-05-07,NEG,ironic
3,1787837349797253237,2024-05-07,POS,ironic
4,1787837347188617307,2024-05-07,NEG,ironic
5,1787837345821311430,2024-05-07,NEU,ironic
6,1787837344806273531,2024-05-07,POS,not ironic
7,1787837344730460188,2024-05-07,NEU,ironic
8,1787837344714047580,2024-05-07,NEG,ironic
9,1787837344638529814,2024-05-07,NEG,not ironic
10,1787837344625647756,2024-05-07,NEG,ironic
11,1787837344034525463,2024-05-07,NEU,ironic
12,1787837343740973104,2024-05-07,NEG,not ironic
13,1787837343245783524,2024-05-07,NEG,not ironic
14,1787837343149240485,2024-05-07,NEU,ironic
15,1787837342612406536,2024-05-07,NEG,not ironic
16,1787837342352335197,2024-05-07,NEG,ironic
17,1787837341350150583,2024-05-07,NEG,ironic
18,1787837341114962027,2024-05-07,POS,not ironic
19,1787837341077504146,2024-05-07,NEU,not ironic
20,1787837339751911488,2024-05-07,NEG,ironic
21,1787837337281417393,2024-05-07,NEG,not ironic
22,1787837337231126795,2024-05-07,NEU,not ironic
23,1787837337231073426,2024-05-07,NEG,not ironic
24,1787837335473623424,2024-05-07,NEG,not ironic
25,1787837335297544401,2024-05-07,POS,ironic
26,1787837334861291783,2024-05-07,NEG,not ironic
27,1787837333926015033,2024-05-07,NEG,ironic
28,1787837332285980796,2024-05-07,NEU,not ironic
29,1787837332072055227,2024-05-07,NEG,ironic
30,1787837331552022970,2024-05-07,POS,not ironic
31,1787837330948300996,2024-05-07,NEU,not ironic
32,1787837330591764531,2024-05-07,NEU,ironic
33,1787837330448908524,2024-05-07,NEU,not ironic
34,1787837328926343416,2024-05-07,NEG,not ironic
35,1787837327424761866,2024-05-07,NEG,not ironic
36,1787837326694965368,2024-05-07,NEU,not ironic
37,1787837326657573231,2024-05-07,POS,not ironic
38,1787837326539870395,2024-05-07,NEU,not ironic
39,1787837324144882136,2024-05-07,POS,ironic
40,1787837323985441056,2024-05-07,NEG,ironic
41,1787837323859591557,2024-05-07,NEG,not ironic
42,1787837322043560327,2024-05-07,NEG,not ironic
