,Unnamed: 0.1,Unnamed: 0,id,date,sentiment,irony,Unnamed: 0.2
22123246,14060,14060,1.8588950943985623e+18,2024-11-19,NEU,not ironic,
22123247,14061,14061,1.858895094381736e+18,2024-11-19,NEG,not ironic,
22123248,14062,14062,1.8588950940923407e+18,2024-11-19,POS,ironic,
22123249,14063,14063,1.8588950940042404e+18,2024-11-19,NEG,ironic,
22123250,14064,14064,1.858895091923825e+18,2024-11-19,NEG,ironic,
22123251,14065,14065,1.8588950913995533e+18,2024-11-19,NEG,ironic,
22123252,14066,14066,1.8588950910347223e+18,2024-11-19,NEG,not ironic,
22123253,14067,14067,1.8588950890843136e+18,2024-11-19,NEG,not ironic,
22123254,14068,14068,1.858895088752972e+18,2024-11-19,NEU,not ironic,
22123255,14069,14069,1.8588950885432525e+18,2024-11-19,NEU,not ironic,
22123256,14070,14070,1.858895088262218e+18,2024-11-19,NEU,not ironic,
22123257,14071,14071,1.8588950875617933e+18,2024-11-19,NEG,not ironic,
22123258,14072,14072,1.8588950859179292e+18,2024-11-19,NEU,not ironic,
22123259,14073,14073,1.858895085754094e+18,2024-11-19,NEG,not ironic,
22123260,14074,14074,1.8588950847641723e+18,2024-11-19,NEG,ironic,
22123261,14075,14075,1.8588950845124936e+18,2024-11-19,NEU,not ironic,
22123262,14076,14076,1.858895084428608e+18,2024-11-19,NEU,not ironic,
22123263,14077,14077,1.85889508426086e+18,2024-11-19,NEG,ironic,
22123264,14078,14078,1.858895082243716e+18,2024-11-19,NEG,not ironic,
22123265,14079,14079,1.858895082071441e+18,2024-11-19,NEU,not ironic,
22123266,14080,14080,1.8588950820337623e+18,2024-11-19,NEG,not ironic,
22123267,14081,14081,1.8588950819539848e+18,2024-11-19,POS,not ironic,
22123268,14082,14082,1.8588950818366057e+18,2024-11-19,POS,not ironic,
22123269,14083,14083,1.85889508088026e+18,2024-11-19,NEU,not ironic,
22123270,14084,14084,1.8588950806876283e+18,2024-11-19,NEG,ironic,
22123271,14085,14085,1.8588950806663616e+18,2024-11-19,NEU,not ironic,
22123272,14086,14086,1.8588950804314609e+18,2024-11-19,NEG,not ironic,
22123273,14087,14087,1.8588950801378964e+18,2024-11-19,NEG,ironic,
22123274,14088,14088,1.858895079273837e+18,2024-11-19,NEG,not ironic,
22123275,14089,14089,1.8588950788040504e+18,2024-11-19,NEG,not ironic,
22123276,14090,14090,1.8588950786949773e+18,2024-11-19,NEU,not ironic,
22123277,14091,14091,1.8588950773234847e+18,2024-11-19,NEG,not ironic,
22123278,14092,14092,1.858895076568753e+18,2024-11-19,NEG,not ironic,
22123279,14093,14093,1.8588950746394424e+18,2024-11-19,NEG,ironic,
22123280,14094,14094,1.8588950739722985e+18,2024-11-19,NEG,ironic,
22123281,14095,14095,1.8588950735696243e+18,2024-11-19,NEG,not ironic,
22123282,14096,14096,1.858895072542036e+18,2024-11-19,NEU,not ironic,
22123283,14097,14097,1.8588950720934792e+18,2024-11-19,NEG,not ironic,
22123284,14098,14098,1.858895071774417e+18,2024-11-19,NEU,not ironic,
22123285,14099,14099,1.8588950713801887e+18,2024-11-19,NEU,not ironic,
22123286,14100,14100,1.8588950712375252e+18,2024-11-19,NEU,not ironic,
22123287,14101,14101,1.858895070386136e+18,2024-11-19,NEU,not ironic,
22123288,14102,14102,1.8588950703654093e+18,2024-11-19,NEU,not ironic,
22123289,14103,14103,1.8588950679073265e+18,2024-11-19,NEG,not ironic,
22123290,14104,14104,1.858895067827622e+18,2024-11-19,NEG,ironic,
22123291,14105,14105,1.858895065738863e+18,2024-11-19,NEG,ironic,
22123292,14106,14106,1.858895065621365e+18,2024-11-19,NEG,ironic,
22123293,14107,14107,1.85889506534482e+18,2024-11-19,NEG,ironic,
22123294,14108,14108,1.858895064128189e+18,2024-11-19,NEU,not ironic,
