,id,date,sentiment,irony
0,1.858639460922954e+18,2024-11-18,POS,not ironic
1,1.8586394606503693e+18,2024-11-18,NEG,not ironic
2,1.858639460159943e+18,2024-11-18,NEU,not ironic
3,1.8586394594007736e+18,2024-11-18,NEG,ironic
4,1.858639458578342e+18,2024-11-18,POS,ironic
5,1.858639456913469e+18,2024-11-18,POS,not ironic
6,1.8586394548834468e+18,2024-11-18,NEU,not ironic
7,1.8586394535496425e+18,2024-11-18,NEU,not ironic
8,1.858639453096485e+18,2024-11-18,NEG,ironic
9,1.858639453071221e+18,2024-11-18,NEG,not ironic
10,1.858639453029626e+18,2024-11-18,NEG,not ironic
11,1.858639452232708e+18,2024-11-18,NEG,not ironic
12,1.8586394514313137e+18,2024-11-18,NEG,not ironic
13,1.8586394507812247e+18,2024-11-18,NEU,not ironic
14,1.858639450680816e+18,2024-11-18,POS,not ironic
15,1.8586394498880225e+18,2024-11-18,NEG,ironic
16,1.8586394493425137e+18,2024-11-18,NEU,not ironic
17,1.8586394488559373e+18,2024-11-18,NEU,not ironic
18,1.858639446331012e+18,2024-11-18,NEG,not ironic
19,1.8586394453789243e+18,2024-11-18,NEG,not ironic
20,1.858639444602929e+18,2024-11-18,NEG,not ironic
21,1.858639444536181e+18,2024-11-18,NEG,ironic
22,1.85863944334044e+18,2024-11-18,NEU,not ironic
23,1.8586394433365896e+18,2024-11-18,NEG,not ironic
24,1.8586394414530683e+18,2024-11-18,NEU,not ironic
25,1.8586394402453056e+18,2024-11-18,NEU,not ironic
26,1.85863944019898e+18,2024-11-18,NEG,not ironic
27,1.85863943855897e+18,2024-11-18,NEG,not ironic
28,1.858639438383129e+18,2024-11-18,NEU,not ironic
29,1.858639437892125e+18,2024-11-18,POS,not ironic
30,1.8586394360675945e+18,2024-11-18,NEU,not ironic
31,1.8586394358035955e+18,2024-11-18,NEG,not ironic
32,1.858639434817884e+18,2024-11-18,NEU,not ironic
33,1.8586394331525527e+18,2024-11-18,NEG,not ironic
34,1.858639432158716e+18,2024-11-18,NEG,ironic
35,1.8586394311350564e+18,2024-11-18,NEU,not ironic
36,1.8586394293692744e+18,2024-11-18,NEG,ironic
37,1.858639428149019e+18,2024-11-18,NEU,not ironic
38,1.8586394280021896e+18,2024-11-18,POS,ironic
39,1.8586394273688745e+18,2024-11-18,NEG,ironic
40,1.8586394250032868e+18,2024-11-18,NEG,ironic
41,1.858639423560381e+18,2024-11-18,NEU,not ironic
42,1.858639423560364e+18,2024-11-18,NEG,not ironic
43,1.8586394232626504e+18,2024-11-18,POS,not ironic
44,1.8586394232374843e+18,2024-11-18,NEG,not ironic
45,1.858639422247629e+18,2024-11-18,NEU,not ironic
46,1.8586394215594068e+18,2024-11-18,POS,not ironic
47,1.858639420989338e+18,2024-11-18,POS,not ironic
48,1.858639420896752e+18,2024-11-18,NEG,ironic
49,1.8586394208425367e+18,2024-11-18,NEU,not ironic
50,1.858639418992849e+18,2024-11-18,POS,not ironic
51,1.858639417881088e+18,2024-11-18,NEU,not ironic
52,1.8586394171640548e+18,2024-11-18,NEG,ironic
53,1.85863941651821e+18,2024-11-18,NEG,ironic
54,1.8586394163375803e+18,2024-11-18,NEU,not ironic
55,1.8586394159978253e+18,2024-11-18,NEG,not ironic
56,1.8586394148866253e+18,2024-11-18,NEG,not ironic
57,1.8586394139596068e+18,2024-11-18,NEG,not ironic
58,1.858639413762552e+18,2024-11-18,NEU,not ironic
59,1.8586394126423163e+18,2024-11-18,NEU,ironic
60,1.8586394104573545e+18,2024-11-18,NEU,ironic
61,1.858639409903547e+18,2024-11-18,NEG,ironic
62,1.8586394091320404e+18,2024-11-18,NEU,ironic
63,1.858639409039463e+18,2024-11-18,NEU,ironic
64,1.858639408867537e+18,2024-11-18,NEG,ironic
65,1.858639407752094e+18,2024-11-18,NEU,not ironic
66,1.8586394058895688e+18,2024-11-18,NEG,ironic
67,1.858639405575287e+18,2024-11-18,NEG,ironic
68,1.8586394053613489e+18,2024-11-18,NEG,not ironic
69,1.858639405231338e+18,2024-11-18,NEU,not ironic
70,1.858639405033948e+18,2024-11-18,NEU,ironic
71,1.8586394044887045e+18,2024-11-18,NEG,not ironic
72,1.8586394036878505e+18,2024-11-18,NEG,not ironic
73,1.858639403368989e+18,2024-11-18,NEU,not ironic
74,1.858639402995499e+18,2024-11-18,NEU,not ironic
75,1.85863940186742e+18,2024-11-18,NEU,not ironic
76,1.8586394013348293e+18,2024-11-18,NEU,ironic
77,1.8586393994303084e+18,2024-11-18,NEG,ironic
78,1.8586393988937403e+18,2024-11-18,NEG,not ironic
79,1.858639398335824e+18,2024-11-18,NEU,not ironic
80,1.8586393965823552e+18,2024-11-18,NEG,ironic
81,1.8586393957016248e+18,2024-11-18,NEU,not ironic
82,1.8586393956850363e+18,2024-11-18,NEG,ironic
83,1.8586393954543867e+18,2024-11-18,NEG,ironic
84,1.8586393950053256e+18,2024-11-18,NEG,not ironic
85,1.858639394363544e+18,2024-11-18,NEG,not ironic
86,1.8586393942380672e+18,2024-11-18,NEG,ironic
87,1.8586393931558664e+18,2024-11-18,NEG,not ironic
88,1.858639392316752e+18,2024-11-18,NEG,ironic
89,1.858639392296104e+18,2024-11-18,NEG,ironic
90,1.8586393893517028e+18,2024-11-18,NEG,ironic
91,1.8586393884415388e+18,2024-11-18,NEU,not ironic
92,1.8586393882779607e+18,2024-11-18,NEU,not ironic
93,1.8586393882735045e+18,2024-11-18,NEG,ironic
94,1.8586393879508047e+18,2024-11-18,NEU,not ironic
95,1.8586393866167544e+18,2024-11-18,POS,ironic
96,1.858639386289562e+18,2024-11-18,POS,ironic
97,1.858639385761288e+18,2024-11-18,POS,ironic
98,1.8586393837060795e+18,2024-11-18,NEG,not ironic
99,1.8586393828085888e+18,2024-11-18,NEG,not ironic
100,1.8586393816506573e+18,2024-11-18,NEG,ironic
101,1.858639381411644e+18,2024-11-18,NEG,not ironic
102,1.8586393798138555e+18,2024-11-18,NEU,not ironic
103,1.858639378714952e+18,2024-11-18,NEU,ironic
104,1.85863937668071e+18,2024-11-18,NEG,not ironic
105,1.858639376135361e+18,2024-11-18,NEU,ironic
106,1.8586393759802616e+18,2024-11-18,NEU,not ironic
107,1.858639375363699e+18,2024-11-18,POS,not ironic
108,1.8586393750320008e+18,2024-11-18,NEU,not ironic
109,1.8586393743570376e+18,2024-11-18,NEU,ironic
110,1.858639373476262e+18,2024-11-18,NEG,not ironic
111,1.8586393707580823e+18,2024-11-18,NEU,not ironic
112,1.858639370682823e+18,2024-11-18,NEG,ironic
113,1.858639370552808e+18,2024-11-18,NEG,not ironic
114,1.8586393703637445e+18,2024-11-18,NEU,not ironic
115,1.858639368585704e+18,2024-11-18,NEG,not ironic
116,1.8586393656663777e+18,2024-11-18,NEU,ironic
117,1.8586393638754632e+18,2024-11-18,NEG,ironic
118,1.8586393637916145e+18,2024-11-18,NEG,not ironic
119,1.858639362730456e+18,2024-11-18,NEU,not ironic
120,1.858639362403062e+18,2024-11-18,NEG,ironic
121,1.85863936197127e+18,2024-11-18,NEG,not ironic
122,1.8586393581712591e+18,2024-11-18,POS,ironic
123,1.858639357315281e+18,2024-11-18,NEU,not ironic
124,1.858639357240112e+18,2024-11-18,NEG,not ironic
125,1.8586393572359173e+18,2024-11-18,NEU,not ironic
126,1.85863935712236e+18,2024-11-18,NEG,ironic
127,1.858639356992648e+18,2024-11-18,NEG,not ironic
128,1.8586393559608484e+18,2024-11-18,NEG,ironic
129,1.85863935361176e+18,2024-11-18,POS,not ironic
130,1.858639353397821e+18,2024-11-18,NEG,not ironic
131,1.8586393527773883e+18,2024-11-18,NEG,ironic
132,1.8586393516238728e+18,2024-11-18,NEG,not ironic
133,1.858639351342621e+18,2024-11-18,NEG,not ironic
134,1.858639349933368e+18,2024-11-18,NEU,ironic
135,1.858639349878776e+18,2024-11-18,NEG,ironic
136,1.8586393490860687e+18,2024-11-18,NEU,not ironic
137,1.858639348729594e+18,2024-11-18,NEG,ironic
138,1.858639348360688e+18,2024-11-18,NEU,ironic
139,1.858639347810984e+18,2024-11-18,NEG,ironic
140,1.85863934778615e+18,2024-11-18,NEU,not ironic
141,1.8586393477354744e+18,2024-11-18,NEU,ironic
142,1.858639347567796e+18,2024-11-18,NEG,not ironic
143,1.8586393469218816e+18,2024-11-18,NEG,not ironic
144,1.8586393459403287e+18,2024-11-18,NEU,not ironic
145,1.858639344640422e+18,2024-11-18,POS,not ironic
146,1.8586393441874373e+18,2024-11-18,NEU,not ironic
147,1.858639343851893e+18,2024-11-18,NEU,ironic
148,1.8586393437596183e+18,2024-11-18,NEU,not ironic
149,1.8586393427987988e+18,2024-11-18,NEG,ironic
150,1.8586393427317435e+18,2024-11-18,NEU,ironic
151,1.8586393413856425e+18,2024-11-18,NEG,not ironic
152,1.858639340634534e+18,2024-11-18,NEU,not ironic
153,1.858639340538328e+18,2024-11-18,NEG,ironic
154,1.858639337753281e+18,2024-11-18,POS,not ironic
155,1.8586393375184945e+18,2024-11-18,NEU,not ironic
156,1.85863933681807e+18,2024-11-18,NEU,not ironic
157,1.8586393367758605e+18,2024-11-18,NEG,not ironic
158,1.858639336771908e+18,2024-11-18,NEU,ironic
159,1.85863933477542e+18,2024-11-18,NEU,not ironic
160,1.8586393327450565e+18,2024-11-18,NEG,ironic
161,1.8586393293815603e+18,2024-11-18,NEU,not ironic
162,1.858639328093573e+18,2024-11-18,POS,not ironic
163,1.85863932800972e+18,2024-11-18,NEG,not ironic
164,1.858639326256788e+18,2024-11-18,NEG,not ironic
165,1.858639326126523e+18,2024-11-18,NEG,ironic
166,1.858639322678805e+18,2024-11-18,NEU,ironic
167,1.8586393216217664e+18,2024-11-18,NEG,not ironic
168,1.858639321445634e+18,2024-11-18,NEG,not ironic
169,1.858639321172976e+18,2024-11-18,NEU,not ironic
170,1.858639321097745e+18,2024-11-18,NEU,not ironic
171,1.858639320904856e+18,2024-11-18,NEU,ironic
172,1.858639320841896e+18,2024-11-18,POS,ironic
173,1.858639318560244e+18,2024-11-18,NEG,not ironic
174,1.8586393171758124e+18,2024-11-18,NEG,not ironic
175,1.858639315800085e+18,2024-11-18,NEG,ironic
176,1.8586393148147264e+18,2024-11-18,NEU,not ironic
177,1.858639314390864e+18,2024-11-18,NEG,not ironic
178,1.8586393132876844e+18,2024-11-18,NEG,not ironic
179,1.858639312101012e+18,2024-11-18,NEG,ironic
180,1.858639310041572e+18,2024-11-18,NEU,not ironic
181,1.8586393099493327e+18,2024-11-18,NEG,ironic
182,1.8586393098818724e+18,2024-11-18,POS,not ironic
183,1.8586393086574223e+18,2024-11-18,NEU,not ironic
184,1.858639307742839e+18,2024-11-18,NEG,ironic
185,1.8586393058640817e+18,2024-11-18,NEU,ironic
186,1.85863930538564e+18,2024-11-18,NEG,not ironic
187,1.8586393042869496e+18,2024-11-18,NEG,ironic
188,1.85863930366625e+18,2024-11-18,NEU,not ironic
189,1.8586393024705943e+18,2024-11-18,NEG,ironic
190,1.858639302135317e+18,2024-11-18,NEU,not ironic
191,1.8586393012542712e+18,2024-11-18,NEG,not ironic
192,1.8586393008602767e+18,2024-11-18,NEG,not ironic
193,1.8586393004867057e+18,2024-11-18,NEG,not ironic
194,1.8586392986873856e+18,2024-11-18,NEG,not ironic
195,1.8586392984024148e+18,2024-11-18,NEU,not ironic
196,1.858639298305602e+18,2024-11-18,NEU,not ironic
197,1.8586392980163013e+18,2024-11-18,NEU,not ironic
198,1.8586392975170967e+18,2024-11-18,POS,not ironic
199,1.8586392974628908e+18,2024-11-18,NEU,not ironic
200,1.8586392967243656e+18,2024-11-18,NEG,ironic
201,1.8586392957722465e+18,2024-11-18,NEU,ironic
202,1.8586392954496248e+18,2024-11-18,NEG,ironic
