,Unnamed: 0,id,date,sentiment,irony
0,0,1.8378657930000343e+18,2024-09-22,POS,not ironic
1,1,1.837865788805681e+18,2024-09-22,POS,not ironic
2,2,1.8378657878197048e+18,2024-09-22,POS,ironic
3,3,1.8378657863558927e+18,2024-09-22,NEG,not ironic
4,4,1.8378657839106127e+18,2024-09-22,POS,not ironic
5,5,1.8378657827572209e+18,2024-09-22,NEG,not ironic
6,6,1.837865776012764e+18,2024-09-22,NEG,not ironic
7,7,1.8378657689663647e+18,2024-09-22,NEG,not ironic
8,8,1.837865766794024e+18,2024-09-22,NEU,not ironic
9,9,1.8378657544875827e+18,2024-09-22,NEG,not ironic
10,10,1.8378657541058808e+18,2024-09-22,NEU,ironic
11,11,1.837865753921405e+18,2024-09-22,NEU,not ironic
12,12,1.8378657483933164e+18,2024-09-22,POS,not ironic
13,13,1.8378657427606607e+18,2024-09-22,NEG,not ironic
14,14,1.8378657409777336e+18,2024-09-22,NEG,not ironic
15,15,1.8378657346737644e+18,2024-09-22,NEG,ironic
16,16,1.837865734304604e+18,2024-09-22,POS,not ironic
17,17,1.8378657213777267e+18,2024-09-22,NEU,not ironic
18,18,1.8378657196078e+18,2024-09-22,NEG,not ironic
19,19,1.8378657094156457e+18,2024-09-22,NEG,not ironic
20,20,1.837865704608957e+18,2024-09-22,NEU,ironic
21,21,1.837865702084014e+18,2024-09-22,NEU,not ironic
22,22,1.83786569878338e+18,2024-09-22,NEU,not ironic
23,23,1.8378656809237056e+18,2024-09-22,NEG,not ironic
24,24,1.8378656801352376e+18,2024-09-22,NEU,not ironic
25,25,1.8378656745818767e+18,2024-09-22,NEG,not ironic
26,26,1.8378656654215168e+18,2024-09-22,NEG,ironic
27,27,1.8378656639413007e+18,2024-09-22,NEG,not ironic
28,28,1.8378656612398697e+18,2024-09-22,NEU,not ironic
29,29,1.837865659926991e+18,2024-09-22,NEU,not ironic
30,30,1.8378656513958336e+18,2024-09-22,NEU,ironic
31,31,1.8378656401259848e+18,2024-09-22,POS,ironic
32,32,1.8378656284403635e+18,2024-09-22,POS,not ironic
33,33,1.8378656112731213e+18,2024-09-22,NEG,not ironic
34,34,1.8378656075234547e+18,2024-09-22,POS,not ironic
35,35,1.8378656067180385e+18,2024-09-22,NEG,not ironic
36,36,1.837865597457351e+18,2024-09-22,NEU,not ironic
37,37,1.837865596488229e+18,2024-09-22,NEG,ironic
38,38,1.8378655940390287e+18,2024-09-22,NEG,not ironic
39,39,1.8378655937915663e+18,2024-09-22,NEG,ironic
