,Unnamed: 0.1,Unnamed: 0,id,date,sentiment,irony,Unnamed: 0.2
14794752,39107,39107,1831842925078360435,2024-09-05,NEU,ironic,
14794753,39108,39108,1831842921752179065,2024-09-05,NEG,not ironic,
14794754,39109,39109,1831842921035001960,2024-09-05,NEG,not ironic,
14794755,39110,39110,1831842920963706911,2024-09-05,NEG,not ironic,
14794756,39111,39111,1831842919818654202,2024-09-05,NEU,not ironic,
14794757,39112,39112,1831842916429656103,2024-09-05,NEU,ironic,
14794758,39113,39113,1831842916161229263,2024-09-05,POS,ironic,
14794759,39114,39114,1831842915532067250,2024-09-05,NEU,not ironic,
14794760,39115,39115,1831842913795633167,2024-09-05,NEU,not ironic,
14794761,39116,39116,1831842911560040584,2024-09-05,NEG,not ironic,
14794762,39117,39117,1831842911379714297,2024-09-05,NEG,not ironic,
14794763,39118,39118,1831842910171730195,2024-09-05,NEU,ironic,
14794764,39119,39119,1831842908649263184,2024-09-05,NEG,not ironic,
14794765,39120,39120,1831842907852300754,2024-09-05,NEU,not ironic,
14794766,39121,39121,1831842907281817963,2024-09-05,NEG,ironic,
14794767,39122,39122,1831842906329776342,2024-09-05,NEG,not ironic,
14794768,39123,39123,1831842904681349317,2024-09-05,NEG,not ironic,
14794769,39124,39124,1831842903871893573,2024-09-05,NEG,ironic,
14794770,39125,39125,1831842900918813151,2024-09-05,NEG,ironic,
14794771,39126,39126,1831842900411601303,2024-09-05,NEU,ironic,
14794772,39127,39127,1831842899396538751,2024-09-05,NEG,ironic,
14794773,39128,39128,1831842898603561288,2024-09-05,NEG,ironic,
14794774,39129,39129,1831842897773392290,2024-09-05,NEU,ironic,
14794775,39130,39130,1831842896204722635,2024-09-05,NEU,ironic,
14794776,39131,39131,1831842896045301969,2024-09-05,NEU,not ironic,
14794777,39132,39132,1831842895290363922,2024-09-05,NEU,ironic,
14794778,39133,39133,1831842893457473892,2024-09-05,NEG,not ironic,
14794779,39134,39134,1831842893348450783,2024-09-05,NEG,not ironic,
14794780,39135,39135,1831842893323264349,2024-09-05,NEU,not ironic,
14794781,39136,39136,1831842892949942399,2024-09-05,NEU,not ironic,
14794782,39137,39137,1831842892371136548,2024-09-05,NEU,not ironic,
14794783,39138,39138,1831842892312453571,2024-09-05,NEG,not ironic,
14794784,39139,39139,1831842891683307780,2024-09-05,NEG,ironic,
14794785,39140,39140,1831842891263869136,2024-09-05,NEG,not ironic,
14794786,39141,39141,1831842889552556350,2024-09-05,NEG,ironic,
14794787,39142,39142,1831842889057599590,2024-09-05,NEG,ironic,
14794788,39143,39143,1831842887023391234,2024-09-05,NEU,not ironic,
14794789,39144,39144,1831842884485783900,2024-09-05,NEG,not ironic,
14794790,39145,39145,1831842882883334478,2024-09-05,NEU,not ironic,
14794791,39146,39146,1831842882006982881,2024-09-05,NEU,ironic,
14794792,39147,39147,1831842877993082993,2024-09-05,NEU,not ironic,
14794793,39148,39148,1831842874885034386,2024-09-05,NEU,not ironic,
14794794,39149,39149,1831842874671165632,2024-09-05,NEG,not ironic,
14794795,39150,39150,1831842874377564647,2024-09-05,NEG,not ironic,
14794796,39151,39151,1831842873907741144,2024-09-05,NEU,ironic,
14794797,39152,39152,1831842873857511810,2024-09-05,NEG,ironic,
14794798,39153,39153,1831842873534509458,2024-09-05,NEU,ironic,
14794799,39154,39154,1831842873391854051,2024-09-05,NEG,not ironic,
14794800,39155,39155,1831842872603373871,2024-09-05,NEU,not ironic,
14794801,39156,39156,1831842868128047285,2024-09-05,NEU,not ironic,
14794802,39157,39157,1831842866445840763,2024-09-05,NEG,ironic,
14794803,39158,39158,1831842864067965283,2024-09-05,NEU,not ironic,
14794804,39159,39159,1831842862243439084,2024-09-05,NEU,ironic,
14794805,39160,39160,1831842860783825299,2024-09-05,NEG,not ironic,
14794806,39161,39161,1831842859403911454,2024-09-05,POS,ironic,
14794807,39162,39162,1831842856480469357,2024-09-05,NEU,ironic,
14794808,39163,39163,1831842854840471825,2024-09-05,NEG,not ironic,
14794809,39164,39164,1831842852965597331,2024-09-05,NEU,not ironic,
14794810,39165,39165,1831842851724095494,2024-09-05,NEG,ironic,
14794811,39166,39166,1831842850755244159,2024-09-05,NEG,ironic,
14794812,39167,39167,1831842846275686568,2024-09-05,NEU,ironic,
