,id,date,sentiment,irony
0,1841971601782231157,2024-10-03,NEU,not ironic
1,1841971601346031841,2024-10-03,NEU,not ironic
2,1841971601316925797,2024-10-03,NEG,not ironic
3,1841971601304338941,2024-10-03,NEG,not ironic
4,1841971599982866735,2024-10-03,NEU,not ironic
5,1841971599345647681,2024-10-03,POS,not ironic
6,1841971598141882738,2024-10-03,NEU,not ironic
7,1841971598066102780,2024-10-03,NEG,ironic
8,1841971597931925976,2024-10-03,NEU,not ironic
9,1841971596879147419,2024-10-03,NEU,not ironic
10,1841971596434502140,2024-10-03,NEG,ironic
11,1841971594572284223,2024-10-03,NEU,not ironic
12,1841971593578258451,2024-10-03,NEG,not ironic
13,1841971593540735009,2024-10-03,NEG,not ironic
14,1841971592823505389,2024-10-03,NEU,not ironic
15,1841971592156324168,2024-10-03,NEU,not ironic
16,1841971590835093820,2024-10-03,NEU,not ironic
17,1841971589530661037,2024-10-03,NEG,not ironic
18,1841971589480366385,2024-10-03,NEG,not ironic
19,1841971589434204533,2024-10-03,NEG,not ironic
20,1841971588859564392,2024-10-03,NEG,not ironic
21,1841971587974836613,2024-10-03,NEG,not ironic
22,1841971587299279020,2024-10-03,POS,not ironic
23,1841971585135337778,2024-10-03,NEG,ironic
24,1841971584992481777,2024-10-03,NEU,not ironic
25,1841971584761798994,2024-10-03,POS,ironic
26,1841971583750930483,2024-10-03,NEG,not ironic
27,1841971581892899245,2024-10-03,NEG,not ironic
28,1841971581792264420,2024-10-03,POS,not ironic
29,1841971580630663301,2024-10-03,NEG,not ironic
30,1841971579808580001,2024-10-03,NEG,not ironic
31,1841971578818515269,2024-10-03,NEU,not ironic
32,1841971578210549884,2024-10-03,NEU,not ironic
33,1841971577724010657,2024-10-03,NEG,not ironic
34,1841971577702719847,2024-10-03,NEG,not ironic
35,1841971577295941919,2024-10-03,NEU,not ironic
36,1841971572879589777,2024-10-03,NEG,not ironic
37,1841971572640276657,2024-10-03,NEG,not ironic
38,1841971570266267720,2024-10-03,NEU,not ironic
39,1841971563970584964,2024-10-03,NEG,ironic
40,1841971563823845771,2024-10-03,POS,not ironic
41,1841971560858431722,2024-10-03,NEG,ironic
42,1841971560241881596,2024-10-03,NEG,ironic
43,1841971556857348201,2024-10-03,NEG,not ironic
44,1841971556412502051,2024-10-03,NEG,not ironic
45,1841971554986397905,2024-10-03,POS,not ironic
46,1841971554814464276,2024-10-03,NEG,not ironic
47,1841971552088207530,2024-10-03,NEG,not ironic
48,1841971552008732964,2024-10-03,NEU,ironic
49,1841971551870075385,2024-10-03,NEG,ironic
50,1841971550087741872,2024-10-03,NEG,ironic
51,1841971549357715901,2024-10-03,NEG,not ironic
52,1841971548543922608,2024-10-03,NEU,not ironic
53,1841971548141371413,2024-10-03,POS,ironic
54,1841971548124537103,2024-10-03,NEU,not ironic
55,1841971547877134567,2024-10-03,POS,ironic
56,1841971547851964532,2024-10-03,NEU,ironic
57,1841971547214582080,2024-10-03,NEU,not ironic
58,1841971546824327339,2024-10-03,NEG,ironic
59,1841971546644000810,2024-10-03,NEG,ironic
60,1841971545746637130,2024-10-03,NEG,not ironic
61,1841971545092325622,2024-10-03,NEG,ironic
62,1841971541661118838,2024-10-03,NEG,not ironic
63,1841971540553842728,2024-10-03,NEG,ironic
64,1841971537429331991,2024-10-03,NEG,not ironic
65,1841971536585998771,2024-10-03,NEG,not ironic
66,1841971536242090455,2024-10-03,NEG,ironic
67,1841971536091038178,2024-10-03,NEG,not ironic
68,1841971535495757883,2024-10-03,NEG,ironic
69,1841971534300053677,2024-10-03,NEU,not ironic
70,1841971534237216846,2024-10-03,NEG,ironic
71,1841971534170390529,2024-10-03,NEG,not ironic
72,1841971534048432601,2024-10-03,NEU,not ironic
73,1841971533247320304,2024-10-03,NEG,not ironic
74,1841971531095683448,2024-10-03,NEG,ironic
75,1841971530231640277,2024-10-03,NEG,not ironic
76,1841971529757704549,2024-10-03,NEG,not ironic
77,1841971529606635989,2024-10-03,POS,not ironic
78,1841971529506292040,2024-10-03,NEG,not ironic
79,1841971529233338643,2024-10-03,NEG,not ironic
80,1841971528327393502,2024-10-03,NEU,ironic
81,1841971527031652634,2024-10-03,NEU,not ironic
82,1841971524816843034,2024-10-03,NEG,ironic
83,1841971524334489741,2024-10-03,NEG,not ironic
84,1841971524234051995,2024-10-03,NEG,ironic
85,1841971523487211692,2024-10-03,NEU,not ironic
86,1841971523311304891,2024-10-03,NEU,not ironic
87,1841971522639888461,2024-10-03,NEG,ironic
88,1841971522379927567,2024-10-03,NEG,ironic
89,1841971522275311882,2024-10-03,NEU,not ironic
90,1841971522103038164,2024-10-03,NEU,not ironic
91,1841971521977266376,2024-10-03,NEU,not ironic
92,1841971521788522909,2024-10-03,NEU,ironic
93,1841971521763606665,2024-10-03,NEG,ironic
94,1841971521046057412,2024-10-03,NEG,not ironic
95,1841971517124460550,2024-10-03,NEU,not ironic
96,1841971516797284633,2024-10-03,POS,not ironic
97,1841971516608589876,2024-10-03,NEU,not ironic
98,1841971516537491573,2024-10-03,NEU,not ironic
99,1841971516285616413,2024-10-03,POS,not ironic
100,1841971515769946348,2024-10-03,POS,ironic
101,1841971515685752999,2024-10-03,NEU,not ironic
102,1841971515551609103,2024-10-03,NEG,ironic
103,1841971514482295029,2024-10-03,NEG,not ironic
104,1841971514188415253,2024-10-03,NEU,not ironic
105,1841971513664155945,2024-10-03,NEG,not ironic
106,1841971512850493638,2024-10-03,NEU,not ironic
107,1841971512808767576,2024-10-03,NEG,ironic
108,1841971512389337323,2024-10-03,NEG,not ironic
109,1841971511848026420,2024-10-03,NEU,not ironic
110,1841971510170550356,2024-10-03,NEU,ironic
111,1841971509125939622,2024-10-03,NEG,ironic
112,1841971508471603559,2024-10-03,NEU,not ironic
113,1841971506965790924,2024-10-03,POS,not ironic
114,1841971505686593559,2024-10-03,NEU,ironic
115,1841971504616997094,2024-10-03,POS,ironic
116,1841971504117858510,2024-10-03,NEU,not ironic
117,1841971504109568490,2024-10-03,NEG,ironic
118,1841971502348173567,2024-10-03,NEG,ironic
119,1841971502058504568,2024-10-03,NEU,not ironic
120,1841971501991657832,2024-10-03,NEG,not ironic
121,1841971501567717765,2024-10-03,NEG,not ironic
122,1841971501559628259,2024-10-03,NEU,not ironic
123,1841971500716269661,2024-10-03,NEG,not ironic
124,1841971500510760966,2024-10-03,NEU,ironic
125,1841971500297101776,2024-10-03,POS,not ironic
126,1841971499680612808,2024-10-03,NEU,not ironic
127,1841971499156078683,2024-10-03,NEG,not ironic
128,1841971499101528196,2024-10-03,POS,ironic
129,1841971498950561922,2024-10-03,NEG,not ironic
130,1841971498531111004,2024-10-03,NEG,ironic
131,1841971497742577704,2024-10-03,NEG,not ironic
132,1841971497201512940,2024-10-03,NEU,not ironic
133,1841971496018739513,2024-10-03,NEU,not ironic
134,1841971495708274999,2024-10-03,NEU,not ironic
135,1841971495171461365,2024-10-03,NEU,not ironic
136,1841971493812441326,2024-10-03,NEG,ironic
137,1841971493418500345,2024-10-03,NEU,not ironic
138,1841971493401448797,2024-10-03,NEG,not ironic
139,1841971492914901222,2024-10-03,NEU,ironic
140,1841971492688437518,2024-10-03,NEU,ironic
141,1841971491769839874,2024-10-03,NEU,ironic
142,1841971491115827418,2024-10-03,POS,ironic
143,1841971490952012255,2024-10-03,NEU,not ironic
144,1841971490914492423,2024-10-03,NEG,not ironic
145,1841971490863923303,2024-10-03,NEU,not ironic
146,1841971490637439280,2024-10-03,NEG,ironic
147,1841971490239217894,2024-10-03,NEU,not ironic
148,1841971489505214895,2024-10-03,POS,ironic
149,1841971488481579099,2024-10-03,NEU,not ironic
150,1841971487701692867,2024-10-03,NEG,not ironic
151,1841971484241129966,2024-10-03,NEG,not ironic
152,1841971484073320488,2024-10-03,NEG,not ironic
153,1841971482726920658,2024-10-03,NEG,ironic
154,1841971482261426259,2024-10-03,NEG,not ironic
155,1841971482139730172,2024-10-03,NEU,not ironic
156,1841971480688746593,2024-10-03,NEG,not ironic
157,1841971480449429755,2024-10-03,NEG,ironic
158,1841971479040192676,2024-10-03,POS,not ironic
159,1841971478016803091,2024-10-03,NEU,not ironic
160,1841971477546967107,2024-10-03,POS,ironic
161,1841971476997591420,2024-10-03,NEU,ironic
162,1841971476641050859,2024-10-03,NEU,not ironic
163,1841971475940581424,2024-10-03,NEG,ironic
164,1841971474338365710,2024-10-03,NEG,ironic
165,1841971474179207340,2024-10-03,NEG,not ironic
166,1841971472740290841,2024-10-03,NEG,not ironic
167,1841971471956009420,2024-10-03,POS,ironic
168,1841971471058341928,2024-10-03,NEG,ironic
169,1841971468420448537,2024-10-03,NEG,not ironic
170,1841971468252377349,2024-10-03,NEU,ironic
171,1841971467942297759,2024-10-03,NEG,not ironic
172,1841971467212451915,2024-10-03,NEG,not ironic
173,1841971465459011903,2024-10-03,NEU,not ironic
174,1841971463491838134,2024-10-03,NEU,not ironic
175,1841971463450136692,2024-10-03,NEG,ironic
176,1841971462892065101,2024-10-03,NEU,not ironic
177,1841971462808224058,2024-10-03,NEG,ironic
178,1841971459348169074,2024-10-03,NEU,not ironic
179,1841971459339460859,2024-10-03,NEG,ironic
180,1841971459301810360,2024-10-03,NEU,not ironic
181,1841971457183920463,2024-10-03,NEG,ironic
182,1841971456173080925,2024-10-03,POS,not ironic
183,1841971455271055649,2024-10-03,NEG,not ironic
184,1841971454218236336,2024-10-03,NEG,ironic
185,1841971453551411619,2024-10-03,NEG,not ironic
186,1841971452423131159,2024-10-03,NEU,not ironic
187,1841971451576123600,2024-10-03,NEG,ironic
188,1841971450166509861,2024-10-03,NEG,not ironic
189,1841971449835487258,2024-10-03,NEU,not ironic
190,1841971447876452618,2024-10-03,NEG,not ironic
191,1841971446958194922,2024-10-03,NEU,not ironic
192,1841971445959729339,2024-10-03,POS,ironic
193,1841971442302550056,2024-10-03,NEG,not ironic
194,1841971442294128907,2024-10-03,NEG,ironic
195,1841971441472053401,2024-10-03,NEG,not ironic
196,1841971440775790651,2024-10-03,NEU,not ironic
197,1841971440259666390,2024-10-03,NEG,ironic
198,1841971440137994719,2024-10-03,NEG,not ironic
199,1841971439811100813,2024-10-03,POS,ironic
200,1841971439567507841,2024-10-03,NEU,not ironic
201,1841971438930296986,2024-10-03,NEG,ironic
202,1841971435671105711,2024-10-03,NEU,not ironic
203,1841971435176145317,2024-10-03,NEU,not ironic
204,1841971434324721848,2024-10-03,NEG,not ironic
205,1841971433510953207,2024-10-03,NEU,ironic
206,1841971433490014623,2024-10-03,NEG,not ironic
207,1841971431283757466,2024-10-03,NEU,ironic
208,1841971430650740820,2024-10-03,NEG,ironic
209,1841971429392142728,2024-10-03,NEG,ironic
210,1841971429270814975,2024-10-03,NEU,not ironic
211,1841971429241176209,2024-10-03,NEG,ironic
212,1841971429002129411,2024-10-03,NEG,not ironic
213,1841971428473897070,2024-10-03,POS,not ironic
214,1841971428356161797,2024-10-03,NEG,ironic
215,1841971428104798676,2024-10-03,NEG,not ironic
216,1841971426943009243,2024-10-03,NEU,ironic
217,1841971426225508689,2024-10-03,NEG,ironic
218,1841971424543514671,2024-10-03,NEG,not ironic
219,1841971423926980940,2024-10-03,NEU,ironic
220,1841971422341566929,2024-10-03,NEG,ironic
221,1841971421813080460,2024-10-03,NEG,not ironic
222,1841971420836069470,2024-10-03,NEU,not ironic
223,1841971420609318964,2024-10-03,NEG,ironic
224,1841971420231795053,2024-10-03,NEG,not ironic
225,1841971419946561631,2024-10-03,NEU,not ironic
226,1841971419728478616,2024-10-03,NEG,ironic
227,1841971419451953521,2024-10-03,NEG,not ironic
228,1841971418894106711,2024-10-03,NEU,ironic
229,1841971418684391641,2024-10-03,NEG,not ironic
230,1841971418629644402,2024-10-03,NEG,not ironic
231,1841971416326918527,2024-10-03,NEG,not ironic
232,1841971415572185459,2024-10-03,NEU,not ironic
233,1841971415249002961,2024-10-03,NEG,ironic
234,1841971413718335855,2024-10-03,NEG,not ironic
235,1841971413374451940,2024-10-03,NEU,not ironic
236,1841971413126938931,2024-10-03,NEU,ironic
237,1841971411537011068,2024-10-03,NEG,not ironic
238,1841971408642916761,2024-10-03,NEU,not ironic
239,1841971407489544446,2024-10-03,NEG,not ironic
240,1841971405665030432,2024-10-03,NEG,not ironic
241,1841971405501485169,2024-10-03,NEG,not ironic
242,1841971405170127339,2024-10-03,POS,not ironic
243,1841971403488424159,2024-10-03,NEG,not ironic
244,1841971403404571018,2024-10-03,NEU,not ironic
245,1841971402716393890,2024-10-03,NEU,not ironic
246,1841971402687082757,2024-10-03,NEG,ironic
247,1841971402573758689,2024-10-03,NEU,not ironic
248,1841971402431181290,2024-10-03,NEU,not ironic
249,1841971402422804682,2024-10-03,NEG,ironic
250,1841971401483551012,2024-10-03,NEU,not ironic
251,1841971400493432912,2024-10-03,NEG,not ironic
252,1841971400120402170,2024-10-03,NEG,ironic
253,1841971399994573088,2024-10-03,NEG,not ironic
254,1841971398761177143,2024-10-03,POS,not ironic
255,1841971398727893208,2024-10-03,NEG,not ironic
256,1841971397968416985,2024-10-03,POS,not ironic
257,1841971397305708554,2024-10-03,NEG,not ironic
258,1841971395376427060,2024-10-03,NEG,ironic
259,1841971395376402688,2024-10-03,NEG,not ironic
260,1841971393124303217,2024-10-03,NEG,ironic
261,1841971392071233652,2024-10-03,POS,not ironic
262,1841971391148491021,2024-10-03,POS,not ironic
263,1841971390343176501,2024-10-03,NEG,not ironic
264,1841971390062461074,2024-10-03,NEU,not ironic
265,1841971389772779966,2024-10-03,NEU,not ironic
266,1841971389210718392,2024-10-03,NEG,ironic
267,1841971389043249427,2024-10-03,NEG,not ironic
268,1841971388682534943,2024-10-03,POS,not ironic
269,1841971388086641130,2024-10-03,NEG,ironic
270,1841971387906355556,2024-10-03,NEG,not ironic
271,1841971387512324263,2024-10-03,NEG,not ironic
272,1841971386547642798,2024-10-03,NEG,ironic
273,1841971386526707742,2024-10-03,POS,not ironic
274,1841971386434400422,2024-10-03,NEU,not ironic
275,1841971385335480795,2024-10-03,NEG,ironic
276,1841971384269873444,2024-10-03,NEU,not ironic
277,1841971383951405263,2024-10-03,NEG,not ironic
278,1841971383246492053,2024-10-03,NEU,not ironic
279,1841971382940533067,2024-10-03,NEU,not ironic
280,1841971381820383391,2024-10-03,NEG,not ironic
281,1841971381648646288,2024-10-03,NEG,ironic
282,1841971380268548215,2024-10-03,NEU,not ironic
283,1841971379895218319,2024-10-03,NEG,not ironic
284,1841971379777728917,2024-10-03,NEG,ironic
285,1841971379769364530,2024-10-03,NEG,not ironic
286,1841971379719262416,2024-10-03,NEG,ironic
287,1841971379198992811,2024-10-03,POS,not ironic
288,1841971377433092461,2024-10-03,NEG,ironic
289,1841971377366282380,2024-10-03,NEG,not ironic
290,1841971376728461513,2024-10-03,POS,not ironic
291,1841971376594550975,2024-10-03,NEG,ironic
292,1841971376271331403,2024-10-03,NEG,not ironic
293,1841971376019915136,2024-10-03,NEG,not ironic
294,1841971375994491366,2024-10-03,POS,not ironic
295,1841971375591858407,2024-10-03,NEG,ironic
296,1841971375390466207,2024-10-03,NEG,not ironic
297,1841971374354518298,2024-10-03,POS,not ironic
298,1841971373989572877,2024-10-03,NEU,ironic
299,1841971372777460062,2024-10-03,NEG,ironic
300,1841971371683020885,2024-10-03,NEU,not ironic
301,1841971369552007309,2024-10-03,NEU,ironic
302,1841971368797347983,2024-10-03,NEU,not ironic
303,1841971368482767320,2024-10-03,POS,not ironic
304,1841971367073186273,2024-10-03,NEG,ironic
305,1841971366733471892,2024-10-03,NEG,not ironic
306,1841971365122912479,2024-10-03,NEG,not ironic
307,1841971365068603627,2024-10-03,NEU,not ironic
308,1841971364908990861,2024-10-03,NEU,ironic
