,id,date,sentiment,irony
0,1.858236211669672e+18,2024-11-17,NEU,not ironic
1,1.858236211304776e+18,2024-11-17,NEG,not ironic
2,1.858236210646561e+18,2024-11-17,NEG,not ironic
3,1.858236209375356e+18,2024-11-17,NEU,ironic
4,1.8582362089643087e+18,2024-11-17,NEU,not ironic
5,1.858236208348107e+18,2024-11-17,POS,not ironic
6,1.858236207047857e+18,2024-11-17,POS,ironic
7,1.858236206611416e+18,2024-11-17,NEU,not ironic
8,1.8582362056256965e+18,2024-11-17,NEG,not ironic
9,1.858236205043004e+18,2024-11-17,NEU,ironic
10,1.8582362043254625e+18,2024-11-17,NEU,ironic
11,1.8582362020481764e+18,2024-11-17,NEG,not ironic
12,1.858236201704227e+18,2024-11-17,NEU,not ironic
13,1.858236200957428e+18,2024-11-17,NEU,not ironic
14,1.85823620078964e+18,2024-11-17,NEG,ironic
15,1.8582362007814884e+18,2024-11-17,NEG,ironic
16,1.8582361997158856e+18,2024-11-17,POS,ironic
17,1.8582361989024689e+18,2024-11-17,NEG,ironic
18,1.8582361984031337e+18,2024-11-17,NEU,not ironic
19,1.8582361980843912e+18,2024-11-17,NEU,not ironic
20,1.85823619763162e+18,2024-11-17,NEG,not ironic
21,1.85823619488014e+18,2024-11-17,NEU,ironic
22,1.858236193810297e+18,2024-11-17,NEG,ironic
23,1.858236193777112e+18,2024-11-17,NEG,ironic
24,1.8582361927956032e+18,2024-11-17,NEG,ironic
25,1.8582361924639173e+18,2024-11-17,NEU,not ironic
26,1.858236192145232e+18,2024-11-17,NEG,ironic
27,1.8582361918599908e+18,2024-11-17,NEG,ironic
28,1.858236191557944e+18,2024-11-17,NEG,ironic
29,1.858236191545664e+18,2024-11-17,NEU,ironic
30,1.8582361915288863e+18,2024-11-17,NEG,not ironic
31,1.8582361913946683e+18,2024-11-17,NEG,not ironic
32,1.8582361896411548e+18,2024-11-17,POS,ironic
33,1.858236188831982e+18,2024-11-17,NEG,ironic
34,1.8582361881818524e+18,2024-11-17,POS,ironic
35,1.858236187443409e+18,2024-11-17,NEG,not ironic
36,1.8582361873094943e+18,2024-11-17,NEU,not ironic
37,1.8582361842643889e+18,2024-11-17,NEU,not ironic
38,1.8582361838321464e+18,2024-11-17,NEU,not ironic
39,1.858236183664616e+18,2024-11-17,NEU,not ironic
40,1.858236183010247e+18,2024-11-17,NEG,ironic
41,1.858236182301488e+18,2024-11-17,NEU,not ironic
42,1.85823618203272e+18,2024-11-17,NEG,not ironic
43,1.8582361804098112e+18,2024-11-17,NEG,not ironic
44,1.8582361800742264e+18,2024-11-17,NEU,not ironic
45,1.858236179721712e+18,2024-11-17,NEU,not ironic
46,1.858236178237096e+18,2024-11-17,NEG,ironic
47,1.858236178186801e+18,2024-11-17,NEG,ironic
48,1.85823617806098e+18,2024-11-17,POS,ironic
49,1.8582361769701627e+18,2024-11-17,NEU,ironic
50,1.8582361769492603e+18,2024-11-17,POS,not ironic
51,1.858236176026444e+18,2024-11-17,NEU,not ironic
52,1.8582361754269576e+18,2024-11-17,NEU,not ironic
53,1.85823617527568e+18,2024-11-17,NEG,not ironic
54,1.8582361724699448e+18,2024-11-17,NEU,not ironic
55,1.85823617193316e+18,2024-11-17,NEU,not ironic
56,1.858236171643433e+18,2024-11-17,NEU,not ironic
57,1.8582361715930808e+18,2024-11-17,NEG,not ironic
58,1.8582361700328407e+18,2024-11-17,NEG,ironic
59,1.8582361699114565e+18,2024-11-17,NEG,not ironic
60,1.858236169470853e+18,2024-11-17,NEG,not ironic
61,1.858236169408156e+18,2024-11-17,POS,ironic
62,1.8582361693914112e+18,2024-11-17,NEU,ironic
63,1.8582361688210025e+18,2024-11-17,NEG,not ironic
64,1.8582361680534328e+18,2024-11-17,NEG,ironic
65,1.8582361666228472e+18,2024-11-17,NEG,ironic
66,1.8582361664930573e+18,2024-11-17,NEU,ironic
67,1.858236165175784e+18,2024-11-17,POS,ironic
68,1.858236164525937e+18,2024-11-17,NEU,ironic
69,1.858236162852414e+18,2024-11-17,NEG,ironic
70,1.8582361618874783e+18,2024-11-17,NEG,ironic
71,1.8582361599751447e+18,2024-11-17,NEU,ironic
