,id,date,sentiment,irony
0,1813058203984576863,2024-07-16,NEG,ironic
1,1813058198292627492,2024-07-16,NEG,not ironic
2,1813058198104121521,2024-07-16,NEU,not ironic
3,1813058180265529511,2024-07-16,NEG,not ironic
4,1813058170396549272,2024-07-16,NEG,not ironic
5,1813058169490321662,2024-07-16,NEG,not ironic
6,1813058166315167812,2024-07-16,NEG,not ironic
7,1813058165845430707,2024-07-16,NEG,ironic
8,1813058164775870968,2024-07-16,NEU,not ironic
9,1813058157708480663,2024-07-16,NEG,not ironic
10,1813058156630843677,2024-07-16,NEG,not ironic
11,1813058149697393014,2024-07-16,POS,not ironic
12,1813058148883919097,2024-07-16,NEG,not ironic
13,1813058146702594434,2024-07-16,NEU,not ironic
14,1813058136640512112,2024-07-16,NEG,not ironic
15,1813058132299469167,2024-07-16,NEG,ironic
16,1813058131829699043,2024-07-16,NEU,not ironic
17,1813058118160400705,2024-07-16,NEG,not ironic
18,1813058118118428913,2024-07-16,NEU,not ironic
19,1813058117724242349,2024-07-16,NEG,not ironic
20,1813058114066804891,2024-07-16,POS,not ironic
21,1813058109817975181,2024-07-16,NEG,not ironic
22,1813058104671535491,2024-07-16,NEG,ironic
23,1813058104482767211,2024-07-16,NEG,not ironic
24,1813058098103206295,2024-07-16,NEG,ironic
25,1813058096505233835,2024-07-16,NEG,not ironic
26,1813058091602059335,2024-07-16,NEG,ironic
27,1813058087982399656,2024-07-16,NEU,not ironic
28,1813058085813932287,2024-07-16,NEG,not ironic
29,1813058083977064786,2024-07-16,NEG,not ironic
30,1813058070815162385,2024-07-16,NEG,not ironic
31,1813058065995792414,2024-07-16,NEG,ironic
32,1813058064850809309,2024-07-16,NEU,not ironic
33,1813058045049475284,2024-07-16,NEG,not ironic
34,1813058043636293670,2024-07-16,NEG,ironic
35,1813058041270464957,2024-07-16,NEU,not ironic
36,1813058040234713375,2024-07-16,NEG,ironic
37,1813058032357499217,2024-07-16,POS,ironic
38,1813058031846105452,2024-07-16,NEU,not ironic
39,1813058029031391463,2024-07-16,NEU,ironic
40,1813058027555045543,2024-07-16,POS,not ironic
41,1813058015865491780,2024-07-16,POS,ironic
42,1813058014854717532,2024-07-16,NEG,ironic
43,1813058013940400509,2024-07-16,NEU,ironic
44,1813058008911430121,2024-07-16,NEG,not ironic
45,1813058004545384608,2024-07-16,NEU,not ironic
46,1813058003198742878,2024-07-16,NEG,ironic
47,1813057975105237027,2024-07-16,POS,not ironic
48,1813057973821878411,2024-07-16,NEU,not ironic
49,1813057973507227759,2024-07-16,NEU,not ironic
50,1813057963445100795,2024-07-16,NEU,not ironic
51,1813057961478267037,2024-07-16,NEU,not ironic
52,1813057957619245168,2024-07-16,NEG,ironic
53,1813057956600058162,2024-07-16,NEG,not ironic
54,1813057952950984944,2024-07-16,NEG,not ironic
55,1813057947863556547,2024-07-16,NEG,not ironic
56,1813057947779670093,2024-07-16,NEU,ironic
57,1813057944172253314,2024-07-16,POS,ironic
58,1813057943639597207,2024-07-16,NEU,not ironic
59,1813057941534040341,2024-07-16,POS,not ironic
60,1813057939839807714,2024-07-16,NEU,not ironic
61,1813057936391893503,2024-07-16,NEG,not ironic
62,1813057935750103105,2024-07-16,NEU,ironic
63,1813057927776792780,2024-07-16,NEG,not ironic
64,1813057924375224501,2024-07-16,POS,ironic
65,1813057920961057031,2024-07-16,NEU,not ironic
66,1813057906016718924,2024-07-16,NEG,not ironic
67,1813057898173309168,2024-07-16,NEU,not ironic
68,1813057885133545591,2024-07-16,NEU,not ironic
69,1813057879324180507,2024-07-16,NEU,ironic
70,1813057877315363106,2024-07-16,POS,ironic
71,1813057875121422341,2024-07-16,NEG,ironic
72,1813057869035540863,2024-07-16,NEG,not ironic
73,1813057866099532035,2024-07-16,POS,not ironic
74,1813057840690479524,2024-07-16,NEU,ironic
75,1813057832045916215,2024-07-16,NEG,ironic
76,1813057827180601681,2024-07-16,NEU,not ironic
77,1813057823854490073,2024-07-16,NEG,ironic
78,1813057819140383056,2024-07-16,POS,not ironic
79,1813057817726885954,2024-07-16,NEG,not ironic
80,1813057815386153305,2024-07-16,NEG,not ironic
81,1813057810243965272,2024-07-16,POS,not ironic
82,1813057803797364803,2024-07-16,NEG,ironic
83,1813057780187644367,2024-07-16,NEG,not ironic
84,1813057777406796235,2024-07-16,POS,ironic
85,1813057776513655289,2024-07-16,NEG,not ironic
86,1813057775355981960,2024-07-16,NEG,not ironic
87,1813057767541797111,2024-07-16,NEU,not ironic
88,1813057766426354049,2024-07-16,NEU,not ironic
89,1813057764580528593,2024-07-16,NEG,ironic
90,1813057750534136043,2024-07-16,POS,not ironic
91,1813057747312665061,2024-07-16,POS,ironic
92,1813057740211954119,2024-07-16,NEG,ironic
93,1813057736956932205,2024-07-16,NEG,ironic
94,1813057733614047517,2024-07-16,NEG,not ironic
95,1813057732754481310,2024-07-16,NEU,not ironic
96,1813057731655303597,2024-07-16,NEG,not ironic
97,1813057728467628193,2024-07-16,NEU,not ironic
98,1813057721446637881,2024-07-16,NEG,not ironic
99,1813057706644656206,2024-07-16,NEG,ironic
