,id,date,sentiment,irony
0,1813797362181239119,2024-07-18,NEU,not ironic
1,1813797361925431345,2024-07-18,NEG,ironic
2,1813797361405305039,2024-07-18,NEU,not ironic
3,1813797361376022866,2024-07-18,NEG,ironic
4,1813797361120153758,2024-07-18,NEU,not ironic
5,1813797361120088293,2024-07-18,NEG,not ironic
6,1813797359853150383,2024-07-18,POS,ironic
7,1813797359341674834,2024-07-18,NEU,not ironic
8,1813797359052284105,2024-07-18,POS,ironic
9,1813797357961777448,2024-07-18,POS,not ironic
10,1813797357399519232,2024-07-18,NEU,not ironic
11,1813797355344273690,2024-07-18,NEG,not ironic
12,1813797355121942839,2024-07-18,NEG,ironic
13,1813797354300203273,2024-07-18,NEG,not ironic
14,1813797353129914686,2024-07-18,NEG,not ironic
15,1813797351628452148,2024-07-18,NEG,not ironic
16,1813797350617620778,2024-07-18,NEU,ironic
17,1813797350303031774,2024-07-18,NEU,not ironic
18,1813797349384233212,2024-07-18,NEU,not ironic
19,1813797348679827918,2024-07-18,NEU,not ironic
20,1813797348587499870,2024-07-18,NEG,ironic
21,1813797348415590659,2024-07-18,NEG,not ironic
22,1813797348004249835,2024-07-18,NEG,not ironic
23,1813797347329241145,2024-07-18,NEG,not ironic
24,1813797347052466425,2024-07-18,NEU,ironic
25,1813797346733588851,2024-07-18,NEU,not ironic
26,1813797344950804921,2024-07-18,NEU,ironic
27,1813797343843741951,2024-07-18,NEU,not ironic
28,1813797343810187425,2024-07-18,NEG,ironic
29,1813797343713796554,2024-07-18,NEG,ironic
30,1813797342774280642,2024-07-18,NEG,ironic
31,1813797341419508012,2024-07-18,POS,not ironic
32,1813797339565551852,2024-07-18,NEG,ironic
33,1813797338818965834,2024-07-18,NEG,ironic
34,1813797338403504283,2024-07-18,NEU,ironic
35,1813797338332442942,2024-07-18,POS,ironic
36,1813797337984299098,2024-07-18,NEG,not ironic
37,1813797336696389772,2024-07-18,NEG,ironic
38,1813797336050741361,2024-07-18,NEG,ironic
39,1813797336017199525,2024-07-18,POS,not ironic
40,1813797335828443260,2024-07-18,NEG,not ironic
41,1813797334423351357,2024-07-18,NEG,ironic
42,1813797334171677084,2024-07-18,NEU,not ironic
43,1813797333861310524,2024-07-18,NEG,ironic
44,1813797333836136903,2024-07-18,NEG,not ironic
45,1813797333471031474,2024-07-18,NEU,not ironic
46,1813797333269950574,2024-07-18,NEU,not ironic
47,1813797332707610861,2024-07-18,NEG,ironic
48,1813797332649222550,2024-07-18,NEG,ironic
49,1813797332485558389,2024-07-18,NEG,not ironic
50,1813797332103696636,2024-07-18,NEU,ironic
51,1813797330778231250,2024-07-18,NEU,not ironic
52,1813797330770121165,2024-07-18,NEU,ironic
53,1813797330480693425,2024-07-18,POS,ironic
54,1813797330187153866,2024-07-18,POS,ironic
55,1813797330120016054,2024-07-18,NEU,not ironic
56,1813797329511797000,2024-07-18,NEU,not ironic
57,1813797329360801930,2024-07-18,NEU,not ironic
58,1813797329193038163,2024-07-18,NEG,not ironic
59,1813797328043876361,2024-07-18,POS,ironic
60,1813797327582400911,2024-07-18,NEU,ironic
61,1813797326127083665,2024-07-18,NEG,not ironic
62,1813797326038901080,2024-07-18,NEU,ironic
63,1813797325187477552,2024-07-18,NEG,not ironic
64,1813797324398948694,2024-07-18,NEU,ironic
65,1813797324386124136,2024-07-18,NEG,not ironic
66,1813797323958542363,2024-07-18,NEU,not ironic
67,1813797323518136333,2024-07-18,NEG,not ironic
68,1813797323174228322,2024-07-18,POS,not ironic
69,1813797323136184604,2024-07-18,NEU,not ironic
70,1813797321114808457,2024-07-18,NEU,not ironic
71,1813797321030963362,2024-07-18,POS,ironic
72,1813797320074621344,2024-07-18,NEG,ironic
73,1813797318950600767,2024-07-18,NEU,not ironic
74,1813797318942187700,2024-07-18,NEU,not ironic
75,1813797318254305460,2024-07-18,POS,ironic
76,1813797317788795130,2024-07-18,NEU,not ironic
77,1813797316807311427,2024-07-18,POS,not ironic
78,1813797313414062102,2024-07-18,NEG,ironic
79,1813797312684229111,2024-07-18,NEU,not ironic
80,1813797312537456713,2024-07-18,NEG,not ironic
81,1813797311501459940,2024-07-18,NEG,not ironic
82,1813797310985593079,2024-07-18,NEU,not ironic
83,1813797310398116169,2024-07-18,NEG,not ironic
84,1813797310234808825,2024-07-18,NEU,not ironic
85,1813797310188466192,2024-07-18,NEG,ironic
86,1813797309781799383,2024-07-18,NEG,ironic
87,1813797309739590015,2024-07-18,NEU,not ironic
88,1813797308729004199,2024-07-18,POS,ironic
89,1813797308141916346,2024-07-18,NEU,not ironic
90,1813797307869003985,2024-07-18,NEG,ironic
91,1813797305000087678,2024-07-18,NEG,ironic
92,1813797304979394647,2024-07-18,NEU,ironic
93,1813797303351943513,2024-07-18,NEU,not ironic
94,1813797303213564258,2024-07-18,NEU,ironic
95,1813797301334553057,2024-07-18,NEG,not ironic
96,1813797300701184081,2024-07-18,NEU,not ironic
97,1813797299736514712,2024-07-18,POS,not ironic
98,1813797299598045358,2024-07-18,NEU,ironic
99,1813797297463161315,2024-07-18,NEU,not ironic
100,1813797296078733330,2024-07-18,NEG,not ironic
101,1813797295697149962,2024-07-18,NEU,ironic
102,1813797295160201640,2024-07-18,NEU,not ironic
