,id,date,sentiment,irony
0,1846275046446334235,2024-10-15,NEG,not ironic
1,1846275046119022637,2024-10-15,POS,ironic
2,1846275045842432270,2024-10-15,NEG,not ironic
3,1846275045389176858,2024-10-15,NEU,not ironic
4,1846275045342990341,2024-10-15,NEU,not ironic
5,1846275044420305034,2024-10-15,NEG,not ironic
6,1846275044076671221,2024-10-15,NEG,ironic
7,1846275043673756142,2024-10-15,NEG,not ironic
8,1846275042948030527,2024-10-15,NEU,not ironic
9,1846275041975005431,2024-10-15,POS,ironic
10,1846275041689784769,2024-10-15,NEG,ironic
11,1846275039756423444,2024-10-15,NEG,ironic
12,1846275039584215095,2024-10-15,POS,not ironic
13,1846275039110250900,2024-10-15,NEU,not ironic
14,1846275038531801167,2024-10-15,NEU,not ironic
15,1846275036598227198,2024-10-15,POS,ironic
16,1846275035889070329,2024-10-15,NEG,not ironic
17,1846275035683553336,2024-10-15,NEG,ironic
18,1846275035620671594,2024-10-15,NEU,ironic
19,1846275034395943112,2024-10-15,NEG,ironic
20,1846275034165182832,2024-10-15,NEG,not ironic
21,1846275034140045419,2024-10-15,NEU,not ironic
22,1846275033028612458,2024-10-15,NEG,not ironic
23,1846275032386802110,2024-10-15,NEG,ironic
24,1846275032202596769,2024-10-15,POS,not ironic
25,1846275031069835325,2024-10-15,NEG,ironic
26,1846275030646509738,2024-10-15,NEG,not ironic
27,1846275030608761140,2024-10-15,POS,not ironic
28,1846275030449377402,2024-10-15,NEG,ironic
29,1846275030440874322,2024-10-15,POS,not ironic
30,1846275029966680562,2024-10-15,POS,not ironic
31,1846275028247081221,2024-10-15,POS,not ironic
32,1846275025571037537,2024-10-15,NEG,ironic
33,1846275024832872781,2024-10-15,NEG,not ironic
34,1846275024132673946,2024-10-15,NEG,not ironic
35,1846275023872372752,2024-10-15,POS,ironic
36,1846275023293894927,2024-10-15,NEU,not ironic
37,1846275022362759209,2024-10-15,NEG,not ironic
38,1846275021901099385,2024-10-15,NEU,not ironic
39,1846275020718592073,2024-10-15,NEU,ironic
40,1846275018503999662,2024-10-15,NEG,ironic
41,1846275018449449204,2024-10-15,NEG,not ironic
42,1846275018323312850,2024-10-15,NEG,not ironic
43,1846275015920308628,2024-10-15,POS,not ironic
44,1846275015555117489,2024-10-15,NEG,not ironic
45,1846275015517655230,2024-10-15,NEU,not ironic
46,1846275013969957103,2024-10-15,NEU,not ironic
47,1846275013219176646,2024-10-15,NEG,not ironic
48,1846275012279296244,2024-10-15,NEG,ironic
