,id,date,sentiment,irony
0,1.861918433115292e+18,2024-11-27,NEG,ironic
1,1.8619184328594104e+18,2024-11-27,NEU,not ironic
2,1.8619184328216745e+18,2024-11-27,NEG,not ironic
3,1.8619184325574607e+18,2024-11-27,NEU,not ironic
4,1.861918431626318e+18,2024-11-27,POS,not ironic
5,1.8619184310726984e+18,2024-11-27,NEU,not ironic
6,1.861918430577726e+18,2024-11-27,NEG,not ironic
7,1.861918429948916e+18,2024-11-27,NEG,ironic
8,1.861918428778332e+18,2024-11-27,NEU,not ironic
9,1.861918428740584e+18,2024-11-27,NEG,not ironic
10,1.861918427624924e+18,2024-11-27,NEU,ironic
11,1.861918427167769e+18,2024-11-27,NEG,not ironic
12,1.861918426354136e+18,2024-11-27,POS,not ironic
13,1.861918426232464e+18,2024-11-27,NEU,not ironic
14,1.8619184255448763e+18,2024-11-27,POS,ironic
15,1.861918424735335e+18,2024-11-27,POS,not ironic
16,1.8619184240765624e+18,2024-11-27,NEU,ironic
17,1.8619184230782733e+18,2024-11-27,NEG,ironic
18,1.8619184218536223e+18,2024-11-27,POS,not ironic
19,1.861918421304116e+18,2024-11-27,POS,ironic
20,1.8619184212831767e+18,2024-11-27,NEU,not ironic
21,1.8619184211405253e+18,2024-11-27,NEU,not ironic
22,1.861918420574294e+18,2024-11-27,NEU,not ironic
23,1.8619184200416668e+18,2024-11-27,NEU,not ironic
24,1.8619184184897088e+18,2024-11-27,POS,not ironic
25,1.8619184178983488e+18,2024-11-27,NEU,not ironic
26,1.8619184176005985e+18,2024-11-27,NEG,not ironic
27,1.8619184172692687e+18,2024-11-27,NEU,not ironic
28,1.861918416275227e+18,2024-11-27,NEU,not ironic
29,1.861918415554036e+18,2024-11-27,POS,not ironic
30,1.861918410525e+18,2024-11-27,NEG,ironic
31,1.861918409165841e+18,2024-11-27,NEU,not ironic
32,1.861918408830321e+18,2024-11-27,NEG,not ironic
33,1.861918406011724e+18,2024-11-27,NEU,not ironic
34,1.8619184057348383e+18,2024-11-27,NEU,ironic
35,1.8619184056764664e+18,2024-11-27,NEG,not ironic
36,1.8619184051561108e+18,2024-11-27,NEG,ironic
37,1.8619184048121807e+18,2024-11-27,NEU,not ironic
38,1.8619184041997683e+18,2024-11-27,NEG,not ironic
39,1.861918401339462e+18,2024-11-27,NEG,not ironic
40,1.8619184007436447e+18,2024-11-27,NEG,not ironic
41,1.8619184001397432e+18,2024-11-27,NEG,not ironic
42,1.861918398973612e+18,2024-11-27,NEG,not ironic
43,1.8619183985416648e+18,2024-11-27,POS,not ironic
44,1.861918398487421e+18,2024-11-27,NEG,not ironic
45,1.8619183973336888e+18,2024-11-27,NEU,not ironic
46,1.8619183953078024e+18,2024-11-27,NEG,not ironic
47,1.8619183951148603e+18,2024-11-27,POS,not ironic
48,1.8619183950103224e+18,2024-11-27,NEG,ironic
49,1.8619183945654687e+18,2024-11-27,NEU,not ironic
50,1.861918393227473e+18,2024-11-27,NEU,not ironic
51,1.8619183919649303e+18,2024-11-27,POS,not ironic
52,1.861918390077514e+18,2024-11-27,NEG,ironic
53,1.861918389213512e+18,2024-11-27,NEU,not ironic
54,1.861918381202379e+18,2024-11-27,NEG,not ironic
55,1.861918378245444e+18,2024-11-27,NEG,ironic
56,1.861918377511469e+18,2024-11-27,NEU,not ironic
57,1.8619183754645384e+18,2024-11-27,NEG,ironic
58,1.8619183730112435e+18,2024-11-27,NEG,ironic
59,1.86191837278888e+18,2024-11-27,POS,ironic
60,1.861918371672904e+18,2024-11-27,NEU,not ironic
61,1.861918371060605e+18,2024-11-27,NEG,not ironic
62,1.8619183706707643e+18,2024-11-27,NEG,not ironic
63,1.8619183698694103e+18,2024-11-27,NEG,ironic
64,1.86191836973097e+18,2024-11-27,NEU,ironic
65,1.8619183677722176e+18,2024-11-27,NEU,not ironic
66,1.8619183673446897e+18,2024-11-27,NEG,ironic
67,1.861918366489044e+18,2024-11-27,NEG,ironic
68,1.861918366019036e+18,2024-11-27,POS,ironic
69,1.861918365872198e+18,2024-11-27,NEU,ironic
70,1.861918365754819e+18,2024-11-27,POS,not ironic
71,1.8619183640099927e+18,2024-11-27,NEU,not ironic
72,1.8619183624286367e+18,2024-11-27,NEU,ironic
73,1.8619183618962232e+18,2024-11-27,NEG,ironic
74,1.8619183609022464e+18,2024-11-27,NEG,ironic
75,1.861918360805528e+18,2024-11-27,NEU,not ironic
76,1.8619183597107323e+18,2024-11-27,NEG,ironic
77,1.8619183590103944e+18,2024-11-27,NEG,not ironic
78,1.8619183583185144e+18,2024-11-27,NEU,not ironic
79,1.8619183572822671e+18,2024-11-27,NEG,not ironic
80,1.8619183549963392e+18,2024-11-27,NEG,ironic
81,1.8619183545182948e+18,2024-11-27,NEG,ironic
82,1.8619183539980984e+18,2024-11-27,NEG,ironic
83,1.861918350541984e+18,2024-11-27,NEU,not ironic
84,1.8619183476605133e+18,2024-11-27,POS,not ironic
85,1.8619183464316275e+18,2024-11-27,NEG,not ironic
86,1.8619183444396485e+18,2024-11-27,NEU,not ironic
87,1.8619183436676145e+18,2024-11-27,NEU,not ironic
88,1.861918342912631e+18,2024-11-27,NEU,not ironic
89,1.86191834201106e+18,2024-11-27,NEG,not ironic
90,1.8619183401234063e+18,2024-11-27,NEU,ironic
91,1.8619183400017065e+18,2024-11-27,NEG,ironic
92,1.861918339083215e+18,2024-11-27,POS,ironic
93,1.861918338634704e+18,2024-11-27,NEU,ironic
94,1.861918338571457e+18,2024-11-27,NEU,not ironic
95,1.861918336483017e+18,2024-11-27,NEU,not ironic
96,1.8619183345746004e+18,2024-11-27,NEU,ironic
97,1.86191833276242e+18,2024-11-27,NEG,not ironic
