,id,date,sentiment,irony
0,1845215505646588087,2024-10-12,NEG,not ironic
1,1845215505570828752,2024-10-12,NEG,ironic
2,1845215505260400861,2024-10-12,POS,not ironic
3,1845215505126146107,2024-10-12,POS,not ironic
4,1845215503968551225,2024-10-12,NEG,not ironic
5,1845215501653532876,2024-10-12,NEG,ironic
6,1845215501426798757,2024-10-12,POS,not ironic
7,1845215500697211239,2024-10-12,NEG,not ironic
8,1845215500072059341,2024-10-12,POS,not ironic
9,1845215499686125900,2024-10-12,NEU,ironic
10,1845215499564515569,2024-10-12,NEU,not ironic
11,1845215499057053821,2024-10-12,POS,not ironic
12,1845215497534509457,2024-10-12,NEU,ironic
13,1845215495722614997,2024-10-12,NEG,not ironic
14,1845215491692036448,2024-10-12,NEG,not ironic
15,1845215491440378310,2024-10-12,NEG,not ironic
16,1845215491301966072,2024-10-12,NEU,not ironic
17,1845215490441904516,2024-10-12,NEU,not ironic
18,1845215488609034616,2024-10-12,NEG,not ironic
19,1845215488156344611,2024-10-12,NEU,ironic
20,1845215487862636557,2024-10-12,NEU,not ironic
21,1845215486444781785,2024-10-12,NEG,not ironic
22,1845215486096683212,2024-10-12,NEU,not ironic
23,1845215485144727781,2024-10-12,NEG,not ironic
24,1845215484670533795,2024-10-12,NEG,ironic
25,1845215483290845629,2024-10-12,NEU,not ironic
26,1845215480631431407,2024-10-12,NEU,not ironic
27,1845215479159247217,2024-10-12,NEU,ironic
28,1845215478295429427,2024-10-12,NEU,not ironic
29,1845215476734971983,2024-10-12,NEU,not ironic
30,1845215474663264591,2024-10-12,NEU,ironic
31,1845215473534894200,2024-10-12,POS,not ironic
32,1845215471492100520,2024-10-12,POS,ironic
33,1845215471131316475,2024-10-12,NEG,not ironic
34,1845215470175359332,2024-10-12,NEG,ironic
35,1845215469357146514,2024-10-12,NEG,not ironic
36,1845215465993625815,2024-10-12,NEU,not ironic
37,1845215465427136841,2024-10-12,NEG,ironic
38,1845215461547573550,2024-10-12,NEG,not ironic
39,1845215460976886094,2024-10-12,NEG,not ironic
40,1845215460855513518,2024-10-12,NEU,not ironic
41,1845215459903520987,2024-10-12,NEU,not ironic
42,1845215459588628617,2024-10-12,NEU,not ironic
43,1845215459081138631,2024-10-12,NEG,not ironic
44,1845215458904969639,2024-10-12,NEU,not ironic
45,1845215458758164748,2024-10-12,POS,not ironic
46,1845215457957056996,2024-10-12,POS,ironic
47,1845215454911947246,2024-10-12,NEG,not ironic
48,1845215453754355742,2024-10-12,POS,ironic
49,1845215451732722117,2024-10-12,NEG,not ironic
50,1845215450914824613,2024-10-12,POS,not ironic
51,1845215450675736763,2024-10-12,NEU,not ironic
52,1845215450487193809,2024-10-12,NEG,ironic
53,1845215449316819324,2024-10-12,NEU,not ironic
54,1845215448003981410,2024-10-12,NEG,ironic
55,1845215447999971755,2024-10-12,NEU,not ironic
56,1845215447907696902,2024-10-12,NEU,not ironic
57,1845215447408361481,2024-10-12,NEU,not ironic
58,1845215445722263701,2024-10-12,NEU,not ironic
59,1845215445449597252,2024-10-12,NEG,not ironic
60,1845215445386694787,2024-10-12,NEU,ironic
61,1845215444275429539,2024-10-12,NEG,not ironic
62,1845215444061348347,2024-10-12,NEU,not ironic
63,1845215442966806817,2024-10-12,NEG,ironic
64,1845215441150415100,2024-10-12,NEG,ironic
65,1845215441083654556,2024-10-12,NEG,not ironic
66,1845215440727048665,2024-10-12,NEU,ironic
67,1845215440185983325,2024-10-12,NEU,not ironic
68,1845215439749775503,2024-10-12,NEU,not ironic
69,1845215439229497671,2024-10-12,NEG,not ironic
70,1845215438604730440,2024-10-12,NEU,not ironic
71,1845215436033442197,2024-10-12,NEG,ironic
72,1845215448003981410,2024-10-12,NEG,ironic
73,1845215447999971755,2024-10-12,NEU,not ironic
74,1845215447907696902,2024-10-12,NEU,not ironic
75,1845215447408361481,2024-10-12,NEU,not ironic
76,1845215445722263701,2024-10-12,NEU,not ironic
