,Unnamed: 0.1,Unnamed: 0,id,date,sentiment,irony,Unnamed: 0.2
23959795,20069,20069,1789436256440533322,2024-05-11,NEG,ironic,
23959796,20070,20070,1789436256021102997,2024-05-11,NEU,not ironic,
23959797,20071,20071,1789436255970701667,2024-05-11,NEG,not ironic,
23959798,20072,20072,1789436253877772672,2024-05-11,NEG,not ironic,
23959799,20073,20073,1789436252653048155,2024-05-11,POS,ironic,
23959800,20074,20074,1789436252367761869,2024-05-11,NEU,ironic,
23959801,20075,20075,1789436249788281103,2024-05-11,NEG,not ironic,
23959802,20076,20076,1789436249746624845,2024-05-11,NEG,not ironic,
23959803,20077,20077,1789436245556228226,2024-05-11,NEU,not ironic,
23959804,20078,20078,1789436244167966797,2024-05-11,NEU,not ironic,
23959805,20079,20079,1789436244134658221,2024-05-11,NEG,not ironic,
23959806,20080,20080,1789436243580760203,2024-05-11,POS,not ironic,
23959807,20081,20081,1789436243148968289,2024-05-11,POS,not ironic,
23959808,20082,20082,1789436241953362238,2024-05-11,POS,not ironic,
23959809,20083,20083,1789436241756242288,2024-05-11,NEU,not ironic,
23959810,20084,20084,1789436240179122460,2024-05-11,POS,ironic,
23959811,20085,20085,1789436238224625729,2024-05-11,POS,ironic,
23959812,20086,20086,1789436238203936945,2024-05-11,NEG,not ironic,
23959813,20087,20087,1789436237440540841,2024-05-11,NEG,not ironic,
23959814,20088,20088,1789436237226647714,2024-05-11,NEG,not ironic,
23959815,20089,20089,1789436236597465432,2024-05-11,NEG,not ironic,
23959816,20090,20090,1789436234525266047,2024-05-11,NEG,not ironic,
23959817,20091,20091,1789436233992503341,2024-05-11,NEU,not ironic,
23959818,20092,20092,1789436233623486504,2024-05-11,POS,not ironic,
23959819,20093,20093,1789436232327675964,2024-05-11,POS,not ironic,
23959820,20094,20094,1789436228565172230,2024-05-11,POS,ironic,
23959821,20095,20095,1789436227583664361,2024-05-11,NEU,ironic,
23959822,20096,20096,1789436227240046870,2024-05-11,NEU,not ironic,
23959823,20097,20097,1789436226975711313,2024-05-11,NEG,ironic,
23959824,20098,20098,1789436223020224680,2024-05-11,POS,not ironic,
23959825,20099,20099,1789436220885405697,2024-05-11,NEG,not ironic,
23959826,20100,20100,1789436219094388867,2024-05-11,NEU,not ironic,
23959827,20101,20101,1789436218985546038,2024-05-11,NEG,ironic,
23959828,20102,20102,1789436218846937438,2024-05-11,NEU,ironic,
23959829,20103,20103,1789436218218004762,2024-05-11,NEG,not ironic,
23959830,20104,20104,1789436217387532536,2024-05-11,NEG,not ironic,
23959831,20105,20105,1789436216636579880,2024-05-11,NEG,ironic,
23959832,20106,20106,1789436215743123618,2024-05-11,NEG,not ironic,
23959833,20107,20107,1789436215168565270,2024-05-11,NEG,not ironic,
23959834,20108,20108,1789436214162169879,2024-05-11,NEG,not ironic,
23959835,20109,20109,1789436212584894481,2024-05-11,NEG,ironic,
23959836,20110,20110,1789436210496377000,2024-05-11,NEG,ironic,
23959837,20111,20111,1789436208742883436,2024-05-11,NEG,ironic,
23959838,20112,20112,1789436207144784203,2024-05-11,NEU,ironic,
23959839,20113,20113,1789436205076988033,2024-05-11,NEG,not ironic,
23959840,20114,20114,1789436204783739039,2024-05-11,NEU,ironic,
23959841,20115,20115,1789436202434920937,2024-05-11,NEG,not ironic,
23959842,20116,20116,1789436202430468411,2024-05-11,NEU,not ironic,
23959843,20117,20117,1789436202304573529,2024-05-11,NEG,ironic,
23959844,20118,20118,1789436202019398100,2024-05-11,POS,not ironic,
23959845,20119,20119,1789436201646366965,2024-05-11,NEG,ironic,
23959846,20120,20120,1789436199750246682,2024-05-11,NEG,ironic,
23959847,20121,20121,1789436198395765202,2024-05-11,NEG,not ironic,
23959848,20122,20122,1789436198064128407,2024-05-11,NEG,not ironic,
23959849,20123,20123,1789436196977840195,2024-05-11,NEU,not ironic,
23959850,20124,20124,1789436196814487673,2024-05-11,NEU,ironic,
23959851,20125,20125,1789436196432789623,2024-05-11,NEG,not ironic,
23959852,20126,20126,1789436193706582287,2024-05-11,POS,not ironic,
23959853,20127,20127,1789436192645337575,2024-05-11,NEG,not ironic,
23959854,20128,20128,1789436191873307074,2024-05-11,NEU,ironic,
23959855,20129,20129,1789436188677276095,2024-05-11,NEG,not ironic,
23959856,20130,20130,1789436186617925947,2024-05-11,NEU,ironic,
23959857,20131,20131,1789436186206847201,2024-05-11,NEG,not ironic,
23959858,20132,20132,1789436185946783950,2024-05-11,NEG,not ironic,
23959859,20133,20133,1789436185867067894,2024-05-11,NEG,not ironic,
23959860,20134,20134,1789436185095344422,2024-05-11,NEG,not ironic,
23959861,20135,20135,1789436184352940106,2024-05-11,NEG,not ironic,
23959862,20136,20136,1789436184336175557,2024-05-11,NEU,ironic,
23959863,20137,20137,1789436184285856174,2024-05-11,POS,not ironic,
23959864,20138,20138,1789436181156929909,2024-05-11,NEG,ironic,
23959865,20139,20139,1789436179911262461,2024-05-11,NEG,ironic,
23959866,20140,20140,1789436179877699922,2024-05-11,NEU,ironic,
23959867,20141,20141,1789436179038798295,2024-05-11,NEG,ironic,
23959868,20142,20142,1789436177369772540,2024-05-11,NEG,not ironic,
23959869,20143,20143,1789436175008055386,2024-05-11,NEU,not ironic,
23959870,20144,20144,1789436172684419467,2024-05-11,POS,not ironic,
23959871,20145,20145,1789436168792371438,2024-05-11,NEG,ironic,
23959872,20146,20146,1789436166087008309,2024-05-11,POS,ironic,
23959873,20147,20147,1789436165113713033,2024-05-11,NEU,ironic,
23959874,20148,20148,1789436163201405276,2024-05-11,NEU,ironic,
23959875,20149,20149,1789436163100381657,2024-05-11,NEU,not ironic,
23959876,20150,20150,1789436162269933594,2024-05-11,NEG,ironic,
23959877,20151,20151,1789436161808556155,2024-05-11,POS,ironic,
23959878,20152,20152,1789436161494024380,2024-05-11,NEU,ironic,
23959879,20153,20153,1789436159610728636,2024-05-11,POS,not ironic,
23959880,20154,20154,1789436159279403395,2024-05-11,NEG,ironic,
23959881,20155,20155,1789436157316751440,2024-05-11,NEU,not ironic,
23959882,20156,20156,1789436154577932474,2024-05-11,NEG,ironic,
23959883,20157,20157,1789436152107397429,2024-05-11,NEG,ironic,
23959884,20158,20158,1789436151821955222,2024-05-11,NEG,not ironic,
23959885,20159,20159,1789436150261682367,2024-05-11,NEG,not ironic,
23959886,20160,20160,1789436149401854010,2024-05-11,NEG,not ironic,
23959887,20161,20161,1789436147459825996,2024-05-11,NEG,not ironic,
23959888,20162,20162,1789436146923266135,2024-05-11,NEG,ironic,
23959889,20163,20163,1789436145505300836,2024-05-11,NEG,not ironic,
23959890,20164,20164,1789436144616137194,2024-05-11,NEG,ironic,
23959891,20165,20165,1789436144297345502,2024-05-11,NEG,ironic,
23959892,20166,20166,1789436144075370837,2024-05-11,NEU,ironic,
23959893,20167,20167,1789436144062550357,2024-05-11,NEU,not ironic,
23959894,20168,20168,1789436143630442913,2024-05-11,NEG,not ironic,
23959895,20169,20169,1789436142074429731,2024-05-11,NEG,ironic,
23959896,20170,20170,1789436141902713220,2024-05-11,NEU,not ironic,
23959897,20171,20171,1789436141826871438,2024-05-11,NEG,ironic,
23959898,20172,20172,1789436141436870915,2024-05-11,NEG,ironic,
23959899,20173,20173,1789436139558064233,2024-05-11,NEU,ironic,
23959900,20174,20174,1789436137099886947,2024-05-11,NEG,not ironic,
23959901,20175,20175,1789436136827576665,2024-05-11,NEG,ironic,
23959902,20176,20176,1789436136084897917,2024-05-11,NEU,not ironic,
23959903,20177,20177,1789436136051384699,2024-05-11,POS,not ironic,
23959904,20178,20178,1789436131211100182,2024-05-11,NEU,ironic,
23959905,20179,20179,1789436129239777491,2024-05-11,NEG,ironic,
23959906,20180,20180,1789436128359231833,2024-05-11,NEG,not ironic,
23959907,20181,20181,1789436126169620751,2024-05-11,NEG,not ironic,
23959908,20182,20182,1789436125607608814,2024-05-11,NEG,ironic,
23959909,20183,20183,1789436122571121019,2024-05-11,NEG,ironic,
23959910,20184,20184,1789436122021474723,2024-05-11,NEG,ironic,
23959911,20185,20185,1789436121228673335,2024-05-11,NEU,not ironic,
23959912,20186,20186,1789436120880546013,2024-05-11,POS,not ironic,
23959913,20187,20187,1789436119836221835,2024-05-11,NEU,not ironic,
23959914,20188,20188,1789436118762405920,2024-05-11,NEG,not ironic,
23959915,20189,20189,1789436116594020461,2024-05-11,NEG,ironic,
23959916,20190,20190,1789436116019359780,2024-05-11,NEU,not ironic,
23959917,20191,20191,1789436115402809397,2024-05-11,POS,ironic,
23959918,20192,20192,1789436114996277661,2024-05-11,NEU,not ironic,
23959919,20193,20193,1789436113930862730,2024-05-11,POS,not ironic,
23959920,20194,20194,1789436113481875657,2024-05-11,NEG,not ironic,
