,id,date,sentiment,irony
0,1851768856286482497,2024-10-30,NEG,not ironic
1,1851768854835269931,2024-10-30,NEU,not ironic
2,1851768853719642596,2024-10-30,POS,not ironic
3,1851768853685997830,2024-10-30,NEU,not ironic
4,1851768852587163880,2024-10-30,POS,not ironic
5,1851768849210691995,2024-10-30,NEG,ironic
6,1851768848329924952,2024-10-30,NEG,ironic
7,1851768848263028838,2024-10-30,NEG,ironic
8,1851768847981805575,2024-10-30,NEU,not ironic
9,1851768847423897951,2024-10-30,NEG,ironic
10,1851768846228611119,2024-10-30,NEG,not ironic
11,1851768845037637726,2024-10-30,NEG,not ironic
12,1851768844647350742,2024-10-30,NEG,ironic
13,1851768843859038276,2024-10-30,NEG,not ironic
14,1851768843745792353,2024-10-30,NEG,not ironic
15,1851768841501594083,2024-10-30,POS,not ironic
16,1851768840645915081,2024-10-30,NEG,ironic
17,1851768840377573764,2024-10-30,NEG,ironic
18,1851768839614107652,2024-10-30,NEG,ironic
19,1851768839299588115,2024-10-30,NEU,not ironic
20,1851768838699753810,2024-10-30,NEG,not ironic
21,1851768838343319784,2024-10-30,POS,ironic
22,1851768837974163537,2024-10-30,NEU,not ironic
23,1851768837919653987,2024-10-30,NEG,ironic
24,1851768837810851916,2024-10-30,NEG,not ironic
25,1851768837793775960,2024-10-30,NEG,not ironic
26,1851768836061528559,2024-10-30,NEG,ironic
27,1851768834790683067,2024-10-30,NEU,not ironic
28,1851768833931120772,2024-10-30,NEG,ironic
29,1851768833159180397,2024-10-30,NEU,not ironic
30,1851768832840602017,2024-10-30,POS,not ironic
31,1851768832089567287,2024-10-30,NEG,ironic
32,1851768831707889800,2024-10-30,NEG,ironic
33,1851768831342956764,2024-10-30,NEG,not ironic
34,1851768830210486689,2024-10-30,NEG,not ironic
35,1851768829921071376,2024-10-30,NEG,ironic
36,1851768829161992623,2024-10-30,NEU,not ironic
37,1851768829111865766,2024-10-30,NEG,not ironic
38,1851768825970331669,2024-10-30,NEU,not ironic
39,1851768825642922460,2024-10-30,NEU,not ironic
40,1851768825605427689,2024-10-30,NEU,not ironic
41,1851768825533870423,2024-10-30,NEG,ironic
42,1851768825198334308,2024-10-30,NEG,not ironic
43,1851768824799846748,2024-10-30,POS,not ironic
44,1851768820563874261,2024-10-30,POS,not ironic
45,1851768819431145607,2024-10-30,NEU,not ironic
46,1851768816994226402,2024-10-30,NEG,not ironic
47,1851768813978837278,2024-10-30,NEG,ironic
48,1851768813689151843,2024-10-30,NEG,ironic
49,1851768812670193788,2024-10-30,NEU,ironic
50,1851768809922916409,2024-10-30,NEU,ironic
51,1851768808844796341,2024-10-30,NEU,not ironic
52,1851768808786039178,2024-10-30,NEG,not ironic
53,1851768807972573503,2024-10-30,NEG,ironic
54,1851768807951417804,2024-10-30,NEU,not ironic
55,1851768807804592467,2024-10-30,NEU,ironic
56,1851768807427314109,2024-10-30,POS,ironic
57,1851768807339233577,2024-10-30,NEU,ironic
58,1851768807020261841,2024-10-30,NEG,not ironic
59,1851768806797885501,2024-10-30,NEU,ironic
60,1851768806525317286,2024-10-30,NEG,ironic
61,1851768805191749862,2024-10-30,POS,ironic
62,1851768804940120282,2024-10-30,POS,not ironic
63,1851768804331712694,2024-10-30,NEU,not ironic
64,1851768803668943281,2024-10-30,NEG,not ironic
65,1851768802360312049,2024-10-30,NEU,not ironic
66,1851768802175791188,2024-10-30,NEG,not ironic
67,1851768801832112577,2024-10-30,POS,ironic
68,1851768801416655209,2024-10-30,NEG,ironic
69,1851768800963879121,2024-10-30,NEU,ironic
70,1851768800682590330,2024-10-30,NEG,not ironic
71,1851768800447742090,2024-10-30,NEU,not ironic
72,1851768800343134372,2024-10-30,NEG,not ironic
73,1851768799361450130,2024-10-30,NEU,not ironic
74,1851768798786797993,2024-10-30,NEG,ironic
75,1851768793091182752,2024-10-30,NEG,not ironic
76,1851768792201711788,2024-10-30,NEG,not ironic
77,1851768792197533854,2024-10-30,POS,not ironic
78,1851768791044178156,2024-10-30,NEU,not ironic
79,1851768791010582771,2024-10-30,NEG,ironic
80,1851768791006613700,2024-10-30,NEG,not ironic
81,1851768790272610479,2024-10-30,POS,not ironic
82,1851768789895123028,2024-10-30,NEU,ironic
83,1851768789479608724,2024-10-30,POS,ironic
84,1851768788120735939,2024-10-30,POS,ironic
85,1851768787617378398,2024-10-30,POS,not ironic
86,1851768787302859258,2024-10-30,NEG,not ironic
87,1851768786191351817,2024-10-30,POS,ironic
88,1851768785750925466,2024-10-30,NEG,ironic
89,1851768785478320443,2024-10-30,NEU,not ironic
90,1851768785377640929,2024-10-30,NEG,not ironic
91,1851768785146937437,2024-10-30,NEG,not ironic
92,1851768784253501719,2024-10-30,NEU,ironic
93,1851768783725301913,2024-10-30,NEU,not ironic
94,1851768783477571762,2024-10-30,NEU,not ironic
95,1851768782425120990,2024-10-30,POS,not ironic
96,1851768780810260550,2024-10-30,NEU,not ironic
97,1851768779522416893,2024-10-30,NEG,not ironic
98,1851768779166093735,2024-10-30,POS,ironic
99,1851768778368897093,2024-10-30,NEG,not ironic
100,1851768777534296470,2024-10-30,NEG,not ironic
101,1851768777509118096,2024-10-30,NEU,ironic
102,1851768777332953423,2024-10-30,NEG,not ironic
103,1851768777190391933,2024-10-30,NEU,not ironic
104,1851768776892780976,2024-10-30,POS,not ironic
105,1851768776351494285,2024-10-30,NEU,ironic
106,1851768775126782384,2024-10-30,NEG,not ironic
107,1851768774988276222,2024-10-30,POS,not ironic
108,1851768774724108445,2024-10-30,NEU,ironic
109,1851768774372004168,2024-10-30,POS,ironic
110,1851768774204039442,2024-10-30,NEU,not ironic
111,1851768773855903748,2024-10-30,NEG,not ironic
112,1851768772966654039,2024-10-30,NEU,not ironic
113,1851768772757008665,2024-10-30,NEG,not ironic
114,1851768772602007983,2024-10-30,NEG,not ironic
115,1851768772475944968,2024-10-30,NEU,not ironic
116,1851768771683254358,2024-10-30,NEG,not ironic
117,1851768770530021430,2024-10-30,POS,not ironic
118,1851768768956862798,2024-10-30,NEU,not ironic
119,1851768767925063898,2024-10-30,NEG,not ironic
120,1851768767681864126,2024-10-30,NEG,ironic
121,1851768767581192571,2024-10-30,NEU,not ironic
122,1851768767551860984,2024-10-30,NEU,not ironic
123,1851768766167662904,2024-10-30,NEG,not ironic
124,1851768765622444149,2024-10-30,NEG,not ironic
125,1851768764674748774,2024-10-30,POS,ironic
126,1851768764641219030,2024-10-30,NEU,not ironic
127,1851768764150264245,2024-10-30,NEG,not ironic
128,1851768763919520046,2024-10-30,NEU,ironic
129,1851768763701403784,2024-10-30,NEG,ironic
130,1851768762921529851,2024-10-30,NEU,ironic
131,1851768762598412327,2024-10-30,POS,ironic
132,1851768762556452966,2024-10-30,POS,not ironic
133,1851768762321768602,2024-10-30,NEU,not ironic
134,1851768760912204027,2024-10-30,NEG,ironic
135,1851768760501162115,2024-10-30,NEU,not ironic
136,1851768758953517128,2024-10-30,NEU,not ironic
137,1851768758899216611,2024-10-30,NEG,ironic
138,1851768758613807358,2024-10-30,POS,not ironic
139,1851768758328791320,2024-10-30,NEU,ironic
140,1851768756567261630,2024-10-30,NEG,not ironic
141,1851768756219056351,2024-10-30,NEU,not ironic
142,1851768755858346076,2024-10-30,NEU,not ironic
143,1851768755162091768,2024-10-30,NEG,ironic
144,1851768754884997619,2024-10-30,NEG,ironic
145,1851768754398728293,2024-10-30,NEG,ironic
146,1851768754390126819,2024-10-30,NEU,not ironic
147,1851768753878384934,2024-10-30,NEG,ironic
148,1851768752141967390,2024-10-30,NEU,not ironic
149,1851768751164624955,2024-10-30,NEU,not ironic
150,1851768750753657188,2024-10-30,NEG,not ironic
151,1851768750027976946,2024-10-30,NEG,ironic
152,1851768748992270780,2024-10-30,NEG,ironic
153,1851768748069511198,2024-10-30,NEG,ironic
154,1851768747876597817,2024-10-30,NEU,ironic
155,1851768746286743663,2024-10-30,NEG,ironic
156,1851768746211258489,2024-10-30,NEU,not ironic
157,1851768745946923488,2024-10-30,NEG,ironic
158,1851768745636823309,2024-10-30,NEG,not ironic
