,id,date,sentiment,irony
0,1.837654651862164e+18,2024-09-22,NEG,ironic
1,1.837654647781073e+18,2024-09-22,NEG,ironic
2,1.8376546312052408e+18,2024-09-22,NEG,not ironic
3,1.8376546296197647e+18,2024-09-22,POS,not ironic
4,1.837654626675708e+18,2024-09-22,NEG,not ironic
5,1.8376546239742927e+18,2024-09-22,NEU,ironic
6,1.83765461858488e+18,2024-09-22,NEG,not ironic
7,1.837654613928936e+18,2024-09-22,POS,ironic
8,1.8376546000669783e+18,2024-09-22,NEU,ironic
9,1.83765459975209e+18,2024-09-22,NEG,not ironic
10,1.8376545906462884e+18,2024-09-22,NEG,not ironic
11,1.837654583092327e+18,2024-09-22,NEG,not ironic
12,1.8376545830129792e+18,2024-09-22,NEU,not ironic
13,1.8376545740914e+18,2024-09-22,NEG,not ironic
14,1.837654568768836e+18,2024-09-22,NEG,ironic
15,1.8376545667429583e+18,2024-09-22,NEG,not ironic
16,1.8376545570038129e+18,2024-09-22,NEU,ironic
17,1.8376545484935447e+18,2024-09-22,NEU,not ironic
18,1.8376545472646884e+18,2024-09-22,NEU,ironic
19,1.8376545456163144e+18,2024-09-22,NEU,not ironic
20,1.83765454296574e+18,2024-09-22,POS,ironic
21,1.8376545415687788e+18,2024-09-22,POS,not ironic
22,1.8376545290532823e+18,2024-09-22,NEG,ironic
23,1.8376545236719903e+18,2024-09-22,POS,not ironic
24,1.8376545217632543e+18,2024-09-22,NEG,ironic
25,1.8376545198800407e+18,2024-09-22,NEU,not ironic
26,1.837654512347038e+18,2024-09-22,POS,not ironic
27,1.8376545066344448e+18,2024-09-22,NEU,ironic
28,1.8376544914972145e+18,2024-09-22,NEU,not ironic
29,1.8376544813007508e+18,2024-09-22,NEU,not ironic
30,1.8376544771906644e+18,2024-09-22,POS,ironic
31,1.837654468172624e+18,2024-09-22,POS,not ironic
32,1.8376544669985551e+18,2024-09-22,NEU,not ironic
33,1.837654459423363e+18,2024-09-22,NEG,not ironic
34,1.8376544544995287e+18,2024-09-22,NEG,ironic
35,1.837654454255878e+18,2024-09-22,NEU,not ironic
36,1.837654452376868e+18,2024-09-22,NEU,not ironic
37,1.8376544452633969e+18,2024-09-22,NEU,not ironic
38,1.8376544425622648e+18,2024-09-22,NEU,ironic
39,1.837654440683217e+18,2024-09-22,NEG,not ironic
40,1.8376544393622856e+18,2024-09-22,NEU,not ironic
41,1.8376544308223347e+18,2024-09-22,POS,not ironic
42,1.837654430742991e+18,2024-09-22,NEG,not ironic
43,1.8376544294298296e+18,2024-09-22,NEG,ironic
44,1.837654423129969e+18,2024-09-22,POS,ironic
45,1.837654421313852e+18,2024-09-22,NEG,ironic
46,1.8376544208818176e+18,2024-09-22,POS,not ironic
47,1.837654418482684e+18,2024-09-22,POS,not ironic
48,1.8376544183778268e+18,2024-09-22,NEG,ironic
49,1.837654418214298e+18,2024-09-22,NEG,not ironic
50,1.8376544136718912e+18,2024-09-22,POS,not ironic
51,1.8376544130720484e+18,2024-09-22,NEU,not ironic
52,1.8376544068813128e+18,2024-09-22,NEG,ironic
53,1.8376543958795963e+18,2024-09-22,NEG,not ironic
54,1.8376543925200205e+18,2024-09-22,NEG,not ironic
55,1.8376543897265728e+18,2024-09-22,NEU,ironic
56,1.8376543883885896e+18,2024-09-22,NEU,not ironic
57,1.8376543858174285e+18,2024-09-22,NEU,not ironic
58,1.8376543844668785e+18,2024-09-22,NEG,not ironic
59,1.8376543831917937e+18,2024-09-22,NEG,not ironic
60,1.8376543794462843e+18,2024-09-22,NEG,ironic
61,1.837654375910536e+18,2024-09-22,NEG,not ironic
62,1.8376543746021169e+18,2024-09-22,POS,not ironic
63,1.83765436431333e+18,2024-09-22,POS,not ironic
64,1.837654362027709e+18,2024-09-22,POS,ironic
65,1.837654351327724e+18,2024-09-22,NEG,not ironic
66,1.83765434325366e+18,2024-09-22,NEG,not ironic
67,1.837654328079012e+18,2024-09-22,NEG,not ironic
68,1.837654318281118e+18,2024-09-22,NEG,ironic
69,1.8376543179788e+18,2024-09-22,NEU,not ironic
70,1.837654314153624e+18,2024-09-22,NEG,ironic
71,1.8376543094350195e+18,2024-09-22,NEG,ironic
72,1.837654302816408e+18,2024-09-22,NEG,ironic
73,1.83765430149132e+18,2024-09-22,POS,not ironic
74,1.837654295241433e+18,2024-09-22,NEU,not ironic
75,1.8376542924983788e+18,2024-09-22,NEG,ironic
76,1.8376542897217943e+18,2024-09-22,NEU,not ironic
77,1.8376542822058063e+18,2024-09-22,NEU,not ironic
