,Unnamed: 0,id,date,sentiment,irony
0,0,1.8361466194248873e+18,2024-09-17,NEG,ironic
1,1,1.836146611577316e+18,2024-09-17,NEU,not ironic
2,2,1.836146609521836e+18,2024-09-17,NEG,not ironic
3,3,1.8361466092073408e+18,2024-09-17,POS,not ironic
4,4,1.836146591498981e+18,2024-09-17,NEG,ironic
5,5,1.8361465901819208e+18,2024-09-17,POS,ironic
6,6,1.836146586021204e+18,2024-09-17,NEG,not ironic
7,7,1.8361465794360812e+18,2024-09-17,NEG,ironic
8,8,1.8361465756406008e+18,2024-09-17,NEG,ironic
9,9,1.836146573283132e+18,2024-09-17,NEG,not ironic
10,10,1.8361465707748396e+18,2024-09-17,NEG,ironic
11,11,1.8361465684808545e+18,2024-09-17,NEG,ironic
12,12,1.8361465677678223e+18,2024-09-17,NEG,not ironic
13,13,1.836146562004849e+18,2024-09-17,NEG,not ironic
14,14,1.8361465606081743e+18,2024-09-17,NEG,not ironic
15,15,1.8361465546606144e+18,2024-09-17,NEG,not ironic
16,16,1.8361465449840968e+18,2024-09-17,NEG,not ironic
17,17,1.8361465441413816e+18,2024-09-17,NEU,not ironic
18,18,1.836146540110582e+18,2024-09-17,NEG,not ironic
19,19,1.8361465396028744e+18,2024-09-17,NEU,not ironic
20,20,1.836146534506992e+18,2024-09-17,NEG,ironic
21,21,1.836146518954312e+18,2024-09-17,NEU,not ironic
22,22,1.8361465159511652e+18,2024-09-17,NEU,not ironic
23,23,1.8361465125662927e+18,2024-09-17,NEG,not ironic
24,24,1.8361465113247828e+18,2024-09-17,POS,ironic
25,25,1.8361465101968056e+18,2024-09-17,NEU,ironic
26,26,1.8361464891663688e+18,2024-09-17,NEG,not ironic
27,27,1.8361464862850583e+18,2024-09-17,NEG,ironic
28,28,1.8361464799936348e+18,2024-09-17,NEG,not ironic
29,29,1.8361464783242895e+18,2024-09-17,NEG,not ironic
30,30,1.8361464686058168e+18,2024-09-17,NEG,ironic
31,31,1.8361464652419727e+18,2024-09-17,NEG,not ironic
32,32,1.8361464643528625e+18,2024-09-17,NEG,ironic
33,33,1.836146458392957e+18,2024-09-17,NEG,ironic
34,34,1.836146458002887e+18,2024-09-17,POS,not ironic
35,35,1.8361464555069975e+18,2024-09-17,NEU,not ironic
36,36,1.8361464528939625e+18,2024-09-17,NEG,ironic
37,37,1.836146452814316e+18,2024-09-17,NEG,not ironic
38,38,1.8361464491738767e+18,2024-09-17,NEG,not ironic
39,39,1.83614644846504e+18,2024-09-17,NEU,not ironic
40,40,1.836146447642755e+18,2024-09-17,NEG,ironic
41,41,1.8361464443546217e+18,2024-09-17,NEU,ironic
