,id,date,sentiment,irony
0,1800741881535484097,2024-06-12,NEG,not ironic
1,1800741880461918250,2024-06-12,NEU,not ironic
2,1800741880030015792,2024-06-12,POS,ironic
3,1800741878901739797,2024-06-12,NEG,ironic
4,1800741878809420033,2024-06-12,NEG,ironic
5,1800741878339617270,2024-06-12,NEU,not ironic
6,1800741875286184328,2024-06-12,NEG,not ironic
7,1800741874900308089,2024-06-12,POS,not ironic
8,1800741871276433742,2024-06-12,NEG,not ironic
9,1800741870039109953,2024-06-12,NEG,not ironic
10,1800741870039077264,2024-06-12,NEG,ironic
11,1800741869724594466,2024-06-12,NEG,ironic
12,1800741865949704447,2024-06-12,NEU,not ironic
13,1800741865156911364,2024-06-12,NEG,ironic
14,1800741863265362013,2024-06-12,NEU,not ironic
15,1800741860555829679,2024-06-12,NEU,not ironic
16,1800741860090245445,2024-06-12,NEG,ironic
17,1800741855895904337,2024-06-12,NEU,not ironic
18,1800741855526875423,2024-06-12,NEU,ironic
19,1800741854855704932,2024-06-12,POS,ironic
20,1800741852834124190,2024-06-12,NEG,ironic
21,1800741852410503281,2024-06-12,NEG,ironic
22,1800741852351783081,2024-06-12,NEU,not ironic
23,1800741851797848452,2024-06-12,NEG,not ironic
24,1800741849554108515,2024-06-12,NEU,ironic
25,1800741847289237955,2024-06-12,NEU,not ironic
26,1800741844462268748,2024-06-12,NEU,not ironic
27,1800741843963109571,2024-06-12,NEU,not ironic
28,1800741842558066860,2024-06-12,NEG,ironic
29,1800741839013855318,2024-06-12,NEG,not ironic
30,1800741838384751014,2024-06-12,NEU,not ironic
31,1800741836862247000,2024-06-12,NEG,ironic
32,1800741835939385568,2024-06-12,NEU,not ironic
33,1800741833108254771,2024-06-12,POS,ironic
34,1800741831480844431,2024-06-12,NEU,not ironic
35,1800741830319071704,2024-06-12,POS,not ironic
36,1800741829656387988,2024-06-12,NEG,not ironic
37,1800741825604714671,2024-06-12,NEG,not ironic
38,1800741825281761343,2024-06-12,NEU,not ironic
39,1800741820705669555,2024-06-12,NEG,ironic
40,1800741820617646449,2024-06-12,NEG,not ironic
41,1800741819980063018,2024-06-12,NEU,ironic
42,1800741819761951068,2024-06-12,NEU,ironic
43,1800741818637893873,2024-06-12,NEG,not ironic
44,1800741817392275722,2024-06-12,NEU,ironic
45,1800741816645660867,2024-06-12,NEU,ironic
46,1800741815404147028,2024-06-12,NEG,not ironic
47,1800741814896582745,2024-06-12,NEG,ironic
48,1800741812438438110,2024-06-12,NEG,not ironic
49,1800741811616706605,2024-06-12,NEG,not ironic
50,1800741811469910167,2024-06-12,POS,ironic
51,1800741809997672467,2024-06-12,NEU,not ironic
52,1800741809758605775,2024-06-12,NEG,not ironic
53,1800741808236020085,2024-06-12,NEU,not ironic
54,1800741806004695289,2024-06-12,NEU,not ironic
55,1800741804196975067,2024-06-12,NEG,not ironic
56,1800741803366273201,2024-06-12,POS,not ironic
57,1800741801445486647,2024-06-12,NEU,ironic
58,1800741800354947254,2024-06-12,NEG,ironic
59,1800741799981633949,2024-06-12,NEG,ironic
60,1800741798832374044,2024-06-12,POS,ironic
61,1800741793996444056,2024-06-12,NEU,not ironic
62,1800741793807675727,2024-06-12,NEG,not ironic
63,1800741793413333213,2024-06-12,NEG,not ironic
64,1800741790326403280,2024-06-12,NEG,ironic
65,1800741788333789299,2024-06-12,NEU,not ironic
66,1800741788044718121,2024-06-12,NEG,ironic
67,1800741787264593976,2024-06-12,NEG,not ironic
68,1800741786635440286,2024-06-12,NEG,not ironic
69,1800741786425717040,2024-06-12,NEU,ironic
70,1800741782692761862,2024-06-12,NEG,ironic
71,1800741782365557118,2024-06-12,NEG,not ironic
72,1800741778905342132,2024-06-12,NEU,ironic
73,1800741778385182939,2024-06-12,POS,not ironic
74,1800741775671439745,2024-06-12,NEG,ironic
