,Unnamed: 0.1,Unnamed: 0,id,date,sentiment,irony,Unnamed: 0.2
23376895,34552,34552,1814891457586631032,2024-07-21,NEU,not ironic,
23376896,34553,34553,1814891454759878697,2024-07-21,NEG,ironic,
23376897,34554,34554,1814891450607260008,2024-07-21,NEU,not ironic,
23376898,34555,34555,1814891447713472921,2024-07-21,NEU,not ironic,
23376899,34556,34556,1814891439261733206,2024-07-21,POS,not ironic,
23376900,34557,34557,1814891436761907662,2024-07-21,NEG,not ironic,
23376901,34558,34558,1814891429874864222,2024-07-21,NEU,ironic,
23376902,34559,34559,1814891429547688061,2024-07-21,POS,not ironic,
23376903,34560,34560,1814891428998488493,2024-07-21,POS,ironic,
23376904,34561,34561,1814891428889448811,2024-07-21,NEU,ironic,
23376905,34562,34562,1814891421867942316,2024-07-21,NEG,not ironic,
23376906,34563,34563,1814891417065693627,2024-07-21,NEG,not ironic,
23376907,34564,34564,1814891391371386939,2024-07-21,NEG,ironic,
23376908,34565,34565,1814891386543452399,2024-07-21,NEU,not ironic,
23376909,34566,34566,1814891379455111272,2024-07-21,NEU,ironic,
23376910,34567,34567,1814891353849143588,2024-07-21,NEU,not ironic,
23376911,34568,34568,1814891340368380347,2024-07-21,NEG,ironic,
23376912,34569,34569,1814891334622233028,2024-07-21,NEU,not ironic,
23376913,34570,34570,1814891310978883600,2024-07-21,NEG,not ironic,
23376914,34571,34571,1814891299440353681,2024-07-21,NEU,not ironic,
23376915,34572,34572,1814891277315391690,2024-07-21,NEG,not ironic,
23376916,34573,34573,1814891272873615850,2024-07-21,POS,not ironic,
23376917,34574,34574,1814891264258576571,2024-07-21,NEG,not ironic,
23376918,34575,34575,1814891258650690035,2024-07-21,NEG,not ironic,
23376919,34576,34576,1814891256675512358,2024-07-21,POS,not ironic,
23376920,34577,34577,1814891240556499028,2024-07-21,NEU,not ironic,
23376921,34578,34578,1814891237339496955,2024-07-21,NEG,not ironic,
23376922,34579,34579,1814891224244891831,2024-07-21,NEU,not ironic,
23376923,34580,34580,1814891213411262474,2024-07-21,NEG,ironic,
23376924,34581,34581,1814891200186323091,2024-07-21,NEU,not ironic,
23376925,34582,34582,1814891188966621324,2024-07-21,NEG,not ironic,
23376926,34583,34583,1814891183908528317,2024-07-21,NEG,ironic,
23376927,34584,34584,1814891178455609425,2024-07-21,NEG,not ironic,
23376928,34585,34585,1814891177482559930,2024-07-21,NEG,not ironic,
23376929,34586,34586,1814891167156150538,2024-07-21,NEG,not ironic,
23376930,34587,34587,1814891143873630690,2024-07-21,NEU,not ironic,
23376931,34588,34588,1814891136328069572,2024-07-21,NEU,ironic,
23376932,34589,34589,1814891114349883671,2024-07-21,NEU,not ironic,
23376933,34590,34590,1814891111221240160,2024-07-21,NEG,ironic,
23376934,34591,34591,1814891090731737494,2024-07-21,NEG,ironic,
23376935,34592,34592,1814891087137325417,2024-07-21,NEG,not ironic,
23376936,34593,34593,1814891081529495764,2024-07-21,NEG,not ironic,
23376937,34594,34594,1814891078689898877,2024-07-21,NEU,not ironic,
23376938,34595,34595,1814891068774887608,2024-07-21,NEU,ironic,
23376939,34596,34596,1814891061325832243,2024-07-21,POS,not ironic,
23376940,34597,34597,1814891056854401371,2024-07-21,NEG,not ironic,
23376941,34598,34598,1814891047530734004,2024-07-21,NEU,ironic,
23376942,34599,34599,1814891045462941957,2024-07-21,NEG,not ironic,
23376943,34600,34600,1814891042421842088,2024-07-21,POS,not ironic,
23376944,34601,34601,1814891041872617675,2024-07-21,POS,not ironic,
23376945,34602,34602,1814891038667870241,2024-07-21,POS,not ironic,
23376946,34603,34603,1814891027540398364,2024-07-21,NEG,not ironic,
23376947,34604,34604,1814890999564718198,2024-07-21,NEU,ironic,
23376948,34605,34605,1814890997454688552,2024-07-21,POS,not ironic,
23376949,34606,34606,1814890992241127547,2024-07-21,NEG,not ironic,
23376950,34607,34607,1814890983970251221,2024-07-21,NEG,ironic,
23376951,34608,34608,1814890960691560743,2024-07-21,NEU,not ironic,
23376952,34609,34609,1814890932560450006,2024-07-21,POS,ironic,
23376953,34610,34610,1814890918765601242,2024-07-21,NEG,ironic,
23376954,34611,34611,1814890909126754429,2024-07-21,NEU,not ironic,
23376955,34612,34612,1814890909084819800,2024-07-21,NEG,not ironic,
23376956,34613,34613,1814890897844125797,2024-07-21,NEU,not ironic,
23376957,34614,34614,1814890889484845193,2024-07-21,NEG,not ironic,
23376958,34615,34615,1814890883546030266,2024-07-21,NEU,ironic,
23376959,34616,34616,1814890877724336196,2024-07-21,NEG,not ironic,
23376960,34617,34617,1814890869620633993,2024-07-21,NEU,not ironic,
23376961,34618,34618,1814890868039368929,2024-07-21,NEU,not ironic,
23376962,34619,34619,1814890864541327610,2024-07-21,NEU,ironic,
23376963,34620,34620,1814890859550089340,2024-07-21,NEU,not ironic,
23376964,34621,34621,1814890842856763473,2024-07-21,NEU,ironic,
23376965,34622,34622,1814890822502129772,2024-07-21,NEG,not ironic,
23376966,34623,34623,1814890816659464322,2024-07-21,NEG,ironic,
